qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q923,Q12308941,Alexander,Alexander,アレグザンダー,亚历山大,알렉산드로스,ألكسندر,אלכסנדר,Александр,Alexander,,,,,,Alexander,Alexander,Alexander,,
Q20187,Q11879590,Ольга,Olga,オルガ,奥莉加,,أولغا,אולגה,Ольга,Olga,Olga,Olga,Olga,Ol'ga,Olga,Olga,Olga,Olga,Olga,Olga
Q25611,Q11879590,Gyöngyi,Gyöngyi,ジェンジ,,,,,,Gyöngyi,,,,,,,,,,
Q80347,Q11879590,Hiltrud,Hiltrud,,,,,,,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud,Hiltrud
Q120715,Q101352,Nordmann,Nordmann,ノードマン,,,,,Нордман,Nordmann,,,,,,,,,,
Q123659,Q101352,נתניהו,Netanyahu,ネタニヤフ,内塔尼亚胡,네타냐후,نتنياهو,,Нетаньяху,Netanjahu,Netanyahou,Netanyahu,Netanyahu,Netanyahu,Netanyahu,,,Netanyahu,Netanjahu,Netanjahu
Q143995,Q11879590,Sonya,Sonya,ソーニャ,索妮娅 (名字),,سونيا,סוניה,Соня,Sonya,Sonya,Sonya,Sonya,Sonya,Sonya,Sonya,Sonya,Sonya,Sonya,Sonya
Q151499,Q3409032,Stacy,Stacy,ステイシー,斯泰西/斯泰茜,,ستايسي,סטייסי,Стэйси,Stacy,Stacy,Stacy,Stacy,Stacy,Stacy,Stacy,Stacy,Stacy,Stacy,Stacy
Q164011,Q101352,Matthiessen,,,马西森 (姓氏),,ماتيسن,,,,,,,,,,,,,
Q164555,Q11879590,Bożena,Bożena,,波泽纳,,بوجينا,בוז'נה,Божена,Bożena,Bożena,Bożena,Bożena,Bożena,Bożena,Bożena,Bożena,Bożena,Bożena,Bożena
Q167755,Q11879590,Astrid,Astrid,アストリッド,阿斯特丽德,,أستريد,אסטריד,Астрид,Astrid,Astrid,Astrid,Astrid,Astrid,Astrid,Astrid,Astrid,,Astrid,
Q169147,Q101352,Zdovc,,,,,,,Здовц,,,,,,,,,,,
Q197531,Q12308941,Zhe,Zhe,,,,,,,Zhe,Zhe,Zhe,Zhe,Zhe,Zhe,Zhe,Zhe,Zhe,Zhe,Zhe
Q205067,Q101352,Zinner,Zinner,ツィナー,津纳,,زينر,,Циннер,Zinner,Zinner,Zinner,Zinner,Zinner,Zinner,Zinner,Zinner,Zinner,Zinner,Zinner
Q212187,Q101352,Huba,Huba,ヒューバ,,,,,,Huba,Huba,Huba,Huba,Huba,Huba,Huba,Huba,Huba,Huba,Huba
Q218363,Q101352,Zoghbi,Zoghbi,,佐格比,,الزغبي,,,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi,Zoghbi
Q225099,Q12308941,さぶろう,Saburō,さぶろう,,사부로,,,,Saburo,Saburō,Saburō,Saburo,Saburo,Saburo,Saburo,Saburo,Saburo,Saburo,Saburo
Q227195,Q11879590,Zsa Zsa,Zsa Zsa,,莎莎,,,ז'ה ז'ה,,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa,Zsa Zsa
Q229227,Q11879590,Carola,Carola,カローラ,卡萝拉,,كارولا,קרולה,Карола,Carola,Carola,Carola,Carola,Carola,Carola,Carola,Carola,Carola,Carola,Carola
Q240683,Q101352,Klemm,Klemm,クレム,克莱姆,,,,Клемм,Klemm,Klemm,Klemm,Klemm,Klemm,Klemm,Klemm,Klemm,Klemm,Klemm,Klemm
Q250267,Q11879590,Nora,Nora,ノーラ,诺拉,,نورا,נורה,Нора,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora
Q262891,Q11879590,Vjenceslava,Vjenceslava,,维延采斯拉娃,,,,,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava,Vjenceslava
Q265867,Q12308941,Darius,Darius,ダリウス,达里乌斯,,داريوس,דריוס,Дариус,Darius,Darius,Darius,Darius,Darius,Darius,Darius,Darius,Darius,Darius,Darius
Q266891,Q101352,Borlée,Borlée,,,,بورليه,בורלה,Борле,Borlée,Borlée,Borlée,Borlée,Borlée,Borlée,Borlée,Borlée,Borlée,Borlée,Borlée
Q269339,Q11879590,Fruzsina,Fruzsina,フルツィナ,,,,,,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina,Fruzsina
Q272859,Q11879590,,Çiğdem,,,,,,,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem,Çiğdem
Q290587,Q11879590,Eulalia,Eulalia,エウラリア,,,,אולליה,Эулалия,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia,Eulalia
Q297611,Q12308941,,Öner,,,,,,,Öner,Öner,Öner,Öner,Öner,Öner,Öner,Öner,Öner,Öner,Öner
Q298283,Q101352,Östberg,Östberg,,,,أوستبيرغ,,Эстберг,Östberg,Östberg,Östberg,Östberg,Östberg,Östberg,Östberg,Östberg,Östberg,Östberg,Östberg
Q300907,Q11879590,Aaliyah,Aaliyah,アリーヤ,阿丽雅,,عاليه,אליה,Алия,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah,Aaliyah
Q300987,Q101352,Aamer,Aamer,,,,,,,Aamer,Aamer,Aamer,Aamer,Aamer,Aamer,,,Aamer,,
Q305227,Q101352,Abalakov,Abalakov,,,,,,Абалаков,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov,Abalakov
Q307771,Q101352,,Özdilek,,,,,,,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek,Özdilek
Q307915,Q11879590,Özlem,Özlem,オズレム,厄兹莱姆,외즐렘,أوزلم,אוזלם,Озлем,Özlem,Özlem,Özlem,Özlem,Özlem,Özlem,Özlem,Özlem,Özlem,Özlem,Özlem
Q318363,Q101352,Abel,Abel,アーベル,艾贝儿,,أبيل,אבל,Абель,Abel,Abel,Abel,Abel,Abel,Abel,Abel,Abel,Abel,Abel,Abel
Q343579,Q12308941,,İlhan,イルハン,伊尔汉,,إلخان,איהן,Ильхан,İlhan,İlhan,İlhan,İlhan,İlhan,İlhan,İlhan,İlhan,İlhan,İlhan,İlhan
Q343835,Q12308941,Ilyas,Ilyas,,伊利亚斯,,إلياس,,Ильяс,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas,Ilyas
Q347243,Q12308941,Adalbert,Adalbert,アーダルベルト,阿德尔伯特,,أدالبيرت,אדלברט,Адальберт,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert,Adalbert
Q351595,Q101352,Adames,Adames,,亞當斯,,,,,Adames,Adames,Adames,Adames,Adames,Adames,Adames,Adames,Adames,Adames,Adames
Q353259,"Q3409032,Q12308941",Nico,Nico,ニコ,Nico,,نيكو,,Нико,Nico,Nico,Nico,Nico,Nico,Nico,Nico,Nico,Nico,Nico,Nico
Q354507,Q12308941,Raphael,Raphael,ラファエル,拉斐尔,,رافائيل,רפאל (Raphael),Рафаэль,Raphael,Raphael,Raphael,Raphael,Raphael,Raphael,Raphael,Raphael,Raphael,Raphael,Raphael
Q362091,Q101352,Полонский,Polonsky,ポロンスキー,波隆斯基,,,פולונסקי,Полонский,Polonski,Polonski,Polonsky,Polonsky,Polonsky,Polonsky,,,Polonsky,,
Q370731,Q12308941,August,August,アウグスト,奧古斯特,아우구스트,أوغست,אוגוסט,Август / Аугуст,August,,,,,,,,,,
Q371003,Q101352,Hornung,Hornung,,,,هورنونغ,,Хорнунг,Hornung,Hornung,Hornung,Hornung,Hornung,Hornung,Hornung,Hornung,Hornung,Hornung,Hornung
Q372347,Q11879590,,Nyota,,,,,,,Nyota,Nyota,Nyota,Nyota,Nyota,Nyota,Nyota,Nyota,Nyota,Nyota,Nyota
Q373803,Q11879590,Thalía,Thalia,,塔莉娅,,,,,Thalia,Thalia,Thalia,Thalia,Thalia,Thalia,Thalia,Thalia,Thalia,Thalia,Thalia
Q380827,Q101352,Aellen,Aellen,,,,,,,Aellen,Aellen,Aellen,Aellen,Aellen,Aellen,Aellen,Aellen,Aellen,Aellen,Aellen
Q382779,Q101352,Eren,Eren,,埃伦,,إرين,,,Eren,Eren,Eren,Eren,Eren,Eren,Eren,Eren,Eren,Eren,Eren
Q386299,Q12308941,Дорофей,Dorofey,ドロテウス,,,,,Дорофей,Dorofej,Doroteu,,Doroteu,,,,,,,
Q387979,Q12308941,,Şadi,,,,,,,Şadi,Şadi,Şadi,Şadi,Şadi,Şadi,Şadi,Şadi,Şadi,Şadi,Şadi
Q390603,Q12308941,Şiyar,Şiyar,,,,شيار (اسم),,,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar,Şiyar
Q394187,Q101352,Živný,Živný,,,,,,Живный,Živný,Živný,Živný,Živný,Živný,Živný,Živný,Živný,Živný,Živný,Živný
Q430699,Q12308941,Eddie,Eddie,エディー,Eddie,,إدي,אדי,Эдди,Eddie,Eddie,,,,,,,,,
Q439627,Q101352,Москвин,Moskvin,モスクヴィン,,,,,Москвин,Moskwin,Moskvine,Moskvine,Moskvine,Moskvine,Moskvine,Moskvine,Moskvine,Moskvine,Moskvine,Moskvine
Q458843,Q12308941,Freddy,Freddy,フレディ,弗雷迪 (名字),,فريدي,פרדי,Фредди,Freddy,Freddy,Freddy,Freddy,Freddy,Freddy,Freddy,Freddy,Freddy,Freddy,Freddy
Q463035,Q12308941,Douglas,Douglas,ダグラス,道格拉斯,,دوغلاس,דאגלס,Дуглас,Douglas,,,,,,,,,,
Q476059,Q11879590,Roswitha,Roswitha,,罗斯维塔,,,רוסויטה,Росвита,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha,Roswitha
Q476155,Q12308941,Enoch,Enoch,イーノック,艾诺奇,,إينوك,אינוק,Енох,Enoch,Enoch,Enoch,Enoch,Enoch,Enoch,Enoch,Enoch,Enoch,Enoch,Enoch
Q479963,Q12308941,Abelárd,Abelárd,,,,,,,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd,Abelárd
Q488363,Q11879590,Vibeke,Vibeke,ヴィーベケ,维比克,,فيبيكي,ויבקה,,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke,Vibeke
Q492347,Q12308941,Andor,Andor,アンドル,安多尔,,,אנדור,Андор,Andor,Andor,Andor,Andor,Andor,Andor,Andor,Andor,Andor,Andor,Andor
Q495579,Q11879590,Rochelle,Rochelle,ロシェル,罗谢尔,,روشيل,רושל,Рошелль,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle,Rochelle
Q511611,Q12308941,Andrin,Andrin,アンドリン,,,,,Андрин,Andrin,Andrin,Andrin,Andrin,Andrin,Andrin,Andrin,Andrin,Andrin,Andrin,Andrin
Q514891,Q12308941,Agamemnon,Agamemnon,,阿伽门农,,,,,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon,Agamemnon
Q526763,Q12308941,Kolos,Kolos,コロシュ,,,,,,Kolos,Kolos,Kolos,Kolos,Kolos,Kolos,Kolos,Kolos,Kolos,Kolos,Kolos
Q527995,Q12308941,Kazimieras,Kazimieras,カズィミエラス,卡吉米拉斯,,,,Казимерас,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras,Kazimieras
Q530779,Q3409032,Ange,Ange,アンジュ,安格,,أنج,אנג'ה,Анж,Ange,Ange,Ange,Ange,Ange,Ange,Ange,Ange,Ange,Ange,Ange
Q554571,Q11879590,,Ajnácskő,,,,,,,Ajnácskő,,,,,,,,,,
Q567435,Q11879590,Anny,Anny,アニー,安妮,,,אני,Анни,Anny,Anny,Anny,Anny,Anny,Anny,Anny,Anny,Anny,Anny,Anny
Q574091,Q101352,Behnke,Behnke,ベーンケ,贝克,,بينكه,,,Behnke,Behnke,Behnke,Behnke,Behnke,Behnke,Behnke,Behnke,Behnke,Behnke,Behnke
Q579371,Q12308941,Bruce,Bruce,ブルース,布鲁斯,,بروس,ברוס,Брюс,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce
Q581723,Q12308941,Isaak,Isaak,アイザック,伊萨克,,إسحاق,יצחק,Исаак,Isaak,Isaak,Isaak,Isaak,Isaak,Isaak,Isaak,Isaak,Isaak,Isaak,Isaak
Q598459,Q101352,Miranda,Miranda,ミランダ,米蘭達,,ميراندا,מירנדה,Миранда,Miranda,Miranda,Miranda,Miranda,Miranda,Miranda,Miranda,Miranda,Miranda,Miranda,Miranda
Q600155,Q11879590,Theodosia,Theodosia,テオドシア,,,ثيودوسيا,,,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia,Theodosia
Q606907,Q11879590,Anitra,Anitra,アニトラ,,,,,Анитра,Anitra,Anitra,Anitra,Anitra,Anitra,Anitra,Anitra,Anitra,Anitra,Anitra,Anitra
Q613243,Q12308941,Macuto,Macuto,マクート,,,,,,Macuto,Macuto,Macuto,Macuto,Macuto,Macuto,Macuto,Macuto,Macuto,Macuto,Macuto
Q621435,Q11879590,Aletta,Aletta,,阿莱塔,,,אלטה,Алетта,Aletta,Aletta,Aletta,Aletta,Aletta,Aletta,Aletta,Aletta,Aletta,Aletta,Aletta
Q621915,Q11879590,April,April,エイプリル,阿普丽尔,,أبريل,אפריל,Эйприл,April,April,April,April,April,April,April,April,April,April,April
Q646155,Q101352,Szymański,Szymański,,,시만스키,,שימנסקי,Шиманский,Szymański,Szymański,Szymański,Szymański,Szymański,Szymański,Szymański,Szymański,Szymański,Szymański,Szymański
Q655739,Q12308941,Homero,Homero,オメロ,荷马罗,,,,,Homero,Homero,Homero,Homero,Homero,Homero,Homero,Homero,Homero,Homero,Homero
Q662251,Q12308941,Borivoje,Borivoje,,,,,בוריבוי,,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje,Borivoje
Q679211,Q202444,Bátor,Bátor,,巴托尔,,,,,Bátor,Bátor,Bátor,Bátor,Bátor,Bátor,Bátor,Bátor,Bátor,Bátor,Bátor
Q679499,Q12308941,Gisbert,Gisbert,,吉斯伯特,,غيسبير,,,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert,Gisbert
Q679755,Q11879590,Constance,Constance,コンスタンス,康斯坦丝,,كونستانس,קונסטנס,Констанция,Constance,Constance,Constance,Constance,Constance,Constance,Constance,Constance,Constance,Constance,Constance
Q685963,Q12308941,Amadeus,Amadeus,アマデウス,阿马迪厄斯,,,אמדאוס,Амадеус,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus,Amadeus
Q686299,Q11879590,Bertolda,Bertolda,,,,,,,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda,Bertolda
Q687531,Q11879590,Amarilla,Amarilla,,,,,,,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla,Amarilla
Q689963,Q101352,Armytage,Armytage,,,,,,,Armytage,Armytage,Armytage,Armytage,Armytage,Armytage,Armytage,Armytage,Armytage,Armytage,Armytage
Q693963,Q101352,Arning,Arning,,,,,,,Arning,Arning,Arning,Arning,Arning,Arning,Arning,Arning,Arning,Arning,Arning
Q696811,Q12308941,Arnoldas,Arnoldas,,,,,,,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas,Arnoldas
Q697739,Q11879590,Amábel,Amábel,,,,,,,Amábel,Amábel,Amábel,Amábel,Amábel,Amábel,Amábel,Amábel,Amábel,Amábel,Amábel
Q714907,Q11879590,Arabella,Arabella,アラベラ,阿拉贝拉,,أرابيلا,ארבלה,Арабелла,Arabella,Arabella,Arabella,Arabella,Arabella,Arabella,Arabella,Arabella,,Arabella,
Q715275,Q3409032,Filotea,Filotea,,,,,,,Filotea,Filotea,Filotea,Filotea,Filotea,Filotea,Filotea,Filotea,Filotea,Filotea,Filotea
Q715611,Q12308941,Serafino,Serafino,セラフィーノ,塞拉菲诺,,,סרפינו,,Serafino,Serafino,Serafino,Serafino,Serafino,Serafino,Serafino,Serafino,Serafino,Serafino,Serafino
Q720987,Q101352,,Asanuma,浅沼,淺沼,,أسانوما,אסנומה,Асанума,Asanuma,Asanuma,Asanuma,Asanuma,Asanuma,Asanuma,,,Asanuma,,
Q731899,Q12308941,Ignazio,Ignazio,イグナシオ,伊尼亚齐奥,이냐치오,إغنازيو,איניאציו,Иньяцио,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio,Ignazio
Q732171,Q12308941,Eoin,Eoin,オーエン,伊恩,이오인,,אואן,,Eoin,Eoin,Eoin,Eoin,Eoin,Eoin,Eoin,Eoin,Eoin,Eoin,Eoin
Q735211,Q101352,Horn,Horn,ホーン,霍恩,,هورن,הורן,Хорн,Horn,Horn,Horn,Horn,Horn,Horn,Horn,Horn,Horn,Horn,Horn
Q754299,Q11879590,Anatólia,Anatólia,,,,,,,Anatólia,,,,,,,,,,
Q766203,Q101352,Hickox,Hickox,ヒコックス,希科克斯,,هيكوكس,,Хикокс,Hickox,Hickox,Hickox,Hickox,Hickox,Hickox,,,Hickox,,
Q770891,"Q202444,Q101352",Li,Li,,Li,,لي,,Ли,Li,Li,Li,Li,Li,Li,Li,Li,,Li,
Q773931,Q11879590,Aporka,Aporka,,,,,,,Aporka,,,,,,,,,,
Q775179,Q12308941,,Szabolcs,サボルクス,扎博尔奇斯,,,סצאבולץ',,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs,Szabolcs
Q779035,Q11879590,Asszunta,Asszunta,,,,,,,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta,Asszunta
Q780747,Q101352,Paulsen,Paulsen,ポールセン,保尔森,,بولسين,פאולסן,Паульсен,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen,Paulsen
Q780955,Q11879590,Aténé,Aténé,,,,,,,Aténé,,,,,,,,,,
Q781387,Q11879590,Anastasia,Anastasia,アナスタシヤ,阿纳斯塔西娅,아나스타시아,أناستازيا,אנסטסיה,Анастасия,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia,Anastasia
Q786779,Q101352,Engelmann,Engelmann,エンゲルマン,恩格尔曼,,إنغلمان,אנגלמן,Энгельманн,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann,Engelmann
Q786923,Q11879590,Charlene,Charlene,シャーリーン,,,,שרלין,Шарлин,Charlene,Charlene,Charlene,Charlene,Charlene,Charlene,Charlene,Charlene,Charlene,Charlene,Charlene
Q789099,Q12308941,Bakács,Bakács,,,,,,,Bakács,,,,,,,,,,
Q793099,Q202444,,,,,,,,,,,,,,,,,,,
Q793403,Q101352,,Ayık,,,,,,,Ayik,Ayik,Ayik,Ayik,Ayik,Ayik,Ayik,Ayik,Ayik,Ayik,Ayik
Q797451,Q101352,Baah,Baah,,,,باه,,,Baah,Baah,Baah,Baah,Baah,Baah,Baah,Baah,Baah,Baah,Baah
Q808475,Q12308941,Barney,Barney,バーニー,巴尼,,بارني,ברני,Барни,Barney,Barney,Barney,Barney,Barney,Barney,Barney,Barney,Barney,Barney,Barney
Q809435,Q101352,Bartl,Bartl,バルトル,,,,,Бартл,Bartl,Bartl,Bartl,Bartl,Bartl,Bartl,Bartl,Bartl,Bartl,Bartl,Bartl
Q809483,Q101352,Bartolini,Bartolini,バルトリーニ,巴尔托利尼,,,,Бартолини,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini,Bartolini
Q812747,Q12308941,Başel,Başel,,,,,,,Başel,Başel,Başel,Başel,Başel,Başel,Başel,Başel,Başel,Başel,Başel
Q816907,Q101352,,Benedik,,,,,,,Benedik,Benedik,Benedik,Benedik,Benedik,Benedik,Benedik,Benedik,Benedik,Benedik,Benedik
Q817787,Q101352,Benkei,Benkei,,,,,,,Benkei,Benkei,Benkei,Benkei,Benkei,Benkei,Benkei,Benkei,Benkei,Benkei,Benkei
Q822107,Q11879590,Alfreda,Alfreda,,艾尔芙瑞达,,,,Альфреда,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda,Alfreda
Q827835,Q12308941,Berthold,Berthold,ベルトルト,贝特霍尔德,,بيرثولد,ברטולד,Бертхольд,Berthold,Berthold,Berthold,Berthold,Berthold,Berthold,Berthold,Berthold,Berthold,Berthold,Berthold
Q835275,Q11879590,Borostyán,Borostyán,,,,,,,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán,Borostyán
Q838315,Q11879590,Siril,Siril,,西爾河,,,,,Siril,Siril,Siril,Siril,Siril,Siril,Siril,Siril,Siril,Siril,Siril
Q839387,Q12308941,Hugh,Hugh,ヒュー,休,,هيو,יו,Хью,Hugh,Hugh,Hugh,Hugh,Hugh,Hugh,Hugh,Hugh,,Hugh,
Q845163,Q101352,,Wu,呉,吳,우,وو,וו,У,Wú,Wu,Ng,Wú,Wú,Wú,,,Wú,,Wú
Q847179,Q11879590,Paula,Paula,ポーラ,宝拉,,باولا,פאולה,Паула / Пола,Paula,Paula,Paula,Paula,Paula,Paula,Paula,Paula,Paula,Paula,Paula
Q848475,Q12308941,Botond,Botond,,,,بوتوند,,,Botond,Botond,Botond,Botond,Botond,Botond,Botond,Botond,Botond,Botond,Botond
Q850139,Q12308941,Dionysios,Dionysios,ディオニシオス,迪奥尼西斯,,,דיוניסיס,Дионисиос,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios,Dionysios
Q852779,Q12308941,Valentin,Valentin,ヴァレンティン,瓦连京,,فالنتين,ולנטין,Валентин,Valentin,Valentin,Valentin,Valentin,Valentin,Valentin,Valentin,Valentin,Valentin,Valentin,Valentin
Q854795,Q101352,홍,Hong,洪,洪,홍,,הונג,Хон,Hong,Hong,Hong,Hong,Hong,Hong,Hong,Hong,Hong,Hong,Hong
Q855179,Q101352,,Bi,畢,畢,비,,בי,Би,Bi,Bi,Bi,Bi,Bi,Bi,Bi,Bi,Bi,Bi,Bi
Q867339,Q11879590,,,,,,,,,,,,,,,,,,,
Q869739,Q101352,龐,Pang,龐,龐,팡,بانج,,Пан,Pang,Pang,Pang,Pang,Pang,Pang,,,Pang,,Pang
Q871499,Q11879590,,,,,,,,,,,,,,,,,,,
Q871707,Q202444,,,,,,,,,,,,,,,,,,,
Q879515,Q101352,Björling,Björling,ビョルリング,,비엘링,,,,Björling,Björling,Björling,Björling,Björling,Björling,Björling,Björling,Björling,Björling,Björling
Q885595,Q101352,Blue,Blue,ブルー,布鲁,,بلو,בלו,Блю,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue
Q887611,Q12308941,Boaz,Boaz,ボアズ,波阿兹,,بواز,בועז,Боаз,Boaz,Boaz,Boaz,Boaz,Boaz,Boaz,Boaz,Boaz,Boaz,Boaz,Boaz
Q891195,Q101352,,Bojārs,,,,,,Боярс,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs,Bojārs
Q893835,Q101352,Borja,Borja,ボルハ,,,بورخا,,Борха,Borja,Borja,Borja,Borja,Borja,Borja,Borja,Borja,Borja,Borja,Borja
Q894491,Q101352,Bosquier,Bosquier,,,,,,,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier,Bosquier
Q895211,Q12308941,Boureima,Boureima,,,,,,,Boureima,Boureima,Boureima,Boureima,Boureima,Boureima,Boureima,Boureima,Boureima,Boureima,Boureima
Q895291,Q101352,Boutin,Boutin,ブタン,,,بوتين,,,Boutin,Boutin,Boutin,Boutin,Boutin,Boutin,Boutin,Boutin,Boutin,Boutin,Boutin
Q896987,Q101352,Bradley,Bradley,ブラッドリー,布拉德利,,برادلي,בראדלי,Брэдли,Bradley,Bradley,Bradley,Bradley,Bradley,Bradley,Bradley,Bradley,Bradley,Bradley,Bradley
Q903547,Q11879590,,,,,,,,,,,,,,,,,,,
Q905451,Q101352,Brehmer,Brehmer,ブレーマー,布雷默,,,,,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer,Brehmer
Q913291,Q11879590,Briana,Briana,ブリアーナ,布里安娜,,برينا,בריאנה,,Briana,Briana,Briana,Briana,Briana,Briana,Briana,Briana,Briana,Briana,Briana
Q927099,Q12308941,Lieven,Lieven,,利文,,,,,Lieven,Lieven,Lieven,Lieven,Lieven,Lieven,Lieven,Lieven,Lieven,Lieven,Lieven
Q927403,Q12308941,Bronisław,Bronisław,ブロニスワフ,布罗尼斯瓦夫,,,ברוניסלב,Бронислав,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław,Bronisław
Q931355,Q101352,Kraus,Kraus,クラウス,克劳斯,클라우스,كراوس,קראוס,Краус,Kraus,Kraus,Kraus,Kraus,Kraus,Kraus,Kraus,Kraus,Kraus,Kraus,Kraus
Q933931,Q101352,Saftleven,Saftleven,,,,,,Сафтлевен,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven,Saftleven
Q937579,Q11879590,Siobhán,Siobhán,シボーン,西沃恩,,,שיבון,Шиван,Siobhán,Siobhán,Siobhán,Siobhán,Siobhán,Siobhán,Siobhán,Siobhán,,Siobhán,
Q937899,Q101352,Ievtushenko,Yevtushenko,,叶夫图申科,,,יבטושנקו,Евтушенко,Jewtuschenko,Ievtouchenko,,,Evtušenko,,,,,,
Q938731,Q3409032,はるか,Haruka,はるか,,,,הרוקה,Харука,Haruka,Haruka,Haruka,Haruka,Haruka,Haruka,Haruka,Haruka,Haruka,Haruka,Haruka
