qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q29804449,Q101352,,Pryke,,,,,,,Pryke,Pryke,Pryke,Pryke,Pryke,Pryke,Pryke,Pryke,Pryke,Pryke,Pryke
Q29825377,Q101352,,Flaubert,,,,,,,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert,Flaubert
Q29835633,Q101352,,Wellsted,,韦斯特德,,,,Уэллстед,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted,Wellsted
Q29866513,Q11879590,Guylaine,Guylaine,,盖莱恩,,,,Гилен,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine,Guylaine
Q29871681,Q12308941,,Isao,效,,,,,,,,,,,,,,,,
Q29876577,Q101352,,Ulreich,,,,,,,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich,Ulreich
Q29884273,Q101352,,Leadbeater,レッドビーター,,,,,Лидбитер,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater,Leadbeater
Q29904993,Q101352,,Šulák,,,,,,,Šulák,Šulák,Šulák,Šulák,Šulák,Šulák,Šulák,Šulák,Šulák,Šulák,Šulák
Q29905329,Q101352,,Brás,,,,,,,Brás,Brás,Brás,Brás,Brás,Brás,Brás,Brás,Brás,Brás,Brás
Q29915841,Q101352,,Awano,淡野,,,,,Авано,,,,,,Awano,,,,,
Q29915857,Q101352,,Morikoshi,森越,森越,,,,Морикоси,,,,,,Morikoshi,,,,,
Q29915873,Q101352,,Motoyama,本山,本山,,,,Мотояма,,,,,,Motoyama,,,,,
Q29921921,Q101352,,Brégy,,,,,,,Brégy,Brégy,Brégy,Brégy,Brégy,Brégy,Brégy,Brégy,Brégy,Brégy,Brégy
Q29934321,Q12308941,Godefroie,Godefroie,,,,,,,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie,Godefroie
Q29935265,Q12308941,,Émile-Marie,,埃米尔·玛丽,,,,,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie,Émile-Marie
Q29956913,Q101352,,Costescu,,,,,,,Costescu,Costescu,Costescu,Costescu,Costescu,Costescu,Costescu,Costescu,Costescu,Costescu,Costescu
Q29961809,Q12308941,Menandro,Menandro,,,,,,,Menandro,Menandro,Menandro,Menandro,Menandro,Menandro,Menandro,Menandro,Menandro,Menandro,Menandro
Q29965041,Q12308941,,Tomoaki,友明,,,,,,,,,,,,,,,,
Q29965137,Q12308941,,Sumio,具治,,,,,,,,,,,,,,,,
Q29965153,Q12308941,,Sumio,住雄,,,,,,,,,,,,,,,,
Q29965169,Q12308941,,Sumio,須美男,,,,,,,,,,,,,,,,
Q29969393,Q12308941,Adams,Adams,アダムズ,亚当斯,,آدامز,אדמס,Адамс,Adams,Adams,Adams,Adams,Adams,Adams,Adams,Adams,Adams,Adams,Adams
Q29971729,Q12308941,,Tomoharu,智明,智明,,,,,,,,,,,,,,,
Q29972337,Q101352,,Michau,,,,,,,Michau,Michau,Michau,Michau,Michau,Michau,Michau,Michau,Michau,Michau,Michau
Q29972417,Q12308941,,Masaharu,雅彰,,,,,,,,,,,,,,,,
Q29972433,Q12308941,,Masaharu,雅朗,,,,,,,,,,,,,,,,
Q29972513,Q12308941,,Masaharu,政陽,,,,,,,,,,,,,,,,
Q29972561,Q12308941,,Masaharu,理酉,,,,,,,,,,,,,,,,
Q29975537,Q101352,,Congosto,,,,,,,,,,,,,,,,,
Q29980961,Q12308941,Jonás,Jonás,ホナス,霍纳斯,,خوناس,,Хонас,Jonás,Jonás,Jonás,Jonás,Jonás,Jonás,Jonás,Jonás,Jonás,Jonás,Jonás
Q30001553,Q101352,,Kurogane,黒鉄,,쿠로가네,,,Куроганэ,,,,,,Kuroagne,,,,,
Q30001569,Q101352,髙井,Takai,髙井,髙井,,,,Такаи,,Takai,,,,Takai,,,,,
Q30013089,Q101352,,Pumarejo,,,,,,,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo,Pumarejo
Q30014801,Q101352,,Zimmern,,,,,,,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern,Zimmern
Q30055073,Q101352,,Simmrock,,,,,,,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock,Simmrock
Q30057649,Q101352,,Krušwica,,,,,,,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica,Krušwica
Q30067745,Q101352,Meriwether,,,,,ميريويذر,,Меривезер,Meriwether,Meriwether,Meriwether,Meriwether,Meriwether,Meriwether,Meriwether,Meriwether,,Meriwether,
Q30071905,Q101352,,Jungmair,,,,,,,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair,Jungmair
Q30073617,Q11879590,Åslaug,Åslaug,,,,,,,Åslaug,Åslaug,Lagertha,Åslaug,Åslaug,Åslaug,Åslaug,Åslaug,Åslaug,Åslaug,Åslaug
Q30074465,Q12308941,,Boardman,ボードマン,,,,,,,,,,,,,,,,
Q30074481,Q101352,,Anthon,,安顿,,,אנתון,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon,Anthon
Q30074513,Q202444,,Light,ライト,,,,לייט,,Light,Light,Light,Light,Light,Light,Light,Light,Light,Light,Light
Q30078385,Q101352,,Hegenbarth,,,,,,Хегенбарт,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth,Hegenbarth
Q30078401,Q101352,Цуканова,Tsukanova,ツカノワ,,,,,,Zukanowa,,,,,Tsukanova,,,,,
Q30079329,Q101352,,Beckdal,,,,,,,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal,Beckdal
Q30079377,Q101352,,Aarhaug,,,,,,,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug,Aarhaug
Q30079985,Q101352,Vika,Vika,,维卡,,,,,Vika,Vika,Vika,Vika,Vika,Vika,Vika,Vika,Vika,Vika,Vika
Q30080065,Q101352,,Thingvold,,,,,,,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold,Thingvold
Q30080209,Q101352,,Reindal,,,,,,,Reindal,Reindal,Reindal,Reindal,Reindal,Reindal,Reindal,Reindal,Reindal,Reindal,Reindal
Q30080369,Q101352,,Vågen,,,,,,,Vågen,Vågen,Vågen,Vågen,Vågen,Vågen,Vågen,Vågen,Vågen,Vågen,Vågen
Q30080545,Q101352,,Slungård,,,,,,,Slungård,Slungård,Slungård,Slungård,Slungård,Slungård,Slungård,Slungård,Slungård,Slungård,Slungård
Q30081153,Q101352,,Langeland,,兰格兰德,,,,,Langeland,Langeland,Langeland,Langeland,Langeland,Langeland,Langeland,Langeland,Langeland,Langeland,Langeland
Q30081313,Q101352,,Gilje,,,,,,,Gilje,Gilje,Gilje,Gilje,Gilje,Gilje,Gilje,Gilje,Gilje,Gilje,Gilje
Q30081713,Q11879590,,Olga,,奥尔加,,,,Ольга,Olga,Olga,,,,,,,,,
Q30082321,Q101352,,Bodding,,,,,,,Bodding,Bodding,Bodding,Bodding,Bodding,Bodding,Bodding,Bodding,Bodding,Bodding,Bodding
Q30082721,Q101352,,Fagereng,,,,,,,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng,Fagereng
Q30083217,Q101352,,Stenklev,,,,,,,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev,Stenklev
Q30083329,Q101352,,Overskott,,,,,,,Overskott,Overskott,Overskott,Overskott,Overskott,Overskott,Overskott,Overskott,Overskott,Overskott,Overskott
Q30084113,Q101352,,Nerø,,尼禄,,,,,Nerø,Nerø,Nerø,Nerø,Nerø,Nerø,Nerø,Nerø,Nerø,Nerø,Nerø
Q30084145,Q101352,Levinsen,Levinsen,,,,,,,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen,Levinsen
Q30085409,Q101352,,Fergstad,,,,,,,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad,Fergstad
Q30085841,Q101352,,Grung,,,,,,,Grung,Grung,Grung,Grung,Grung,Grung,Grung,Grung,Grung,Grung,Grung
Q30086049,Q101352,קורמן,Korman,,,,,קורמן,,Korman,Korman,Korman,,Korman,Korman,,,,,Korman
Q30086321,Q101352,,Markegaard,,,,,,,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard,Markegaard
Q30086449,Q101352,,Dalland,,,,,,,Dalland,Dalland,Dalland,Dalland,Dalland,Dalland,Dalland,Dalland,Dalland,Dalland,Dalland
Q30086753,Q101352,,Siqueland,,,,,,,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland,Siqueland
Q30086769,Q101352,,Rødseth,,,,,,,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth,Rødseth
Q30086849,Q12308941,Adalryk,Adalryk,アダルリック,,,,,,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk,Adalryk
Q30087633,Q101352,,Halderaker,,,,,,,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker,Halderaker
Q30088657,Q12308941,Heaika,Heaika,,,,,,,Heaika,Heaika,Heaika,,,,Heaika,Heaika,Heaika,,
Q30088833,Q101352,,Nordfjell,,,,,,,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell,Nordfjell
Q30088881,Q101352,,Romsdal,,罗姆斯达尔,,,,,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal,Romsdal
Q30088929,Q101352,,Huuva,,,,,,,Huuva,Huuva,Huuva,Huuva,Huuva,Huuva,Huuva,Huuva,Huuva,Huuva,Huuva
Q30088945,Q101352,,Magga,マッガ,,,,מאגה,Магга,Magga,Magga,Magga,Magga,Magga,Magga,Magga,Magga,Magga,Magga,Magga
Q30089025,Q101352,,Lakselvnes,,,,,,,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes,Lakselvnes
Q30089745,Q101352,,Marwa,,马尔瓦,,,,,Marwa,Marwa,Marwa,Marwa,Marwa,Marwa,Marwa,Marwa,Marwa,Marwa,Marwa
Q30089761,Q101352,,Msuya,,,,,,,Msuya,Msuya,Msuya,Msuya,Msuya,Msuya,Msuya,Msuya,Msuya,Msuya,Msuya
Q30091073,Q101352,,Mgimwa,,,,,,,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa,Mgimwa
Q30091169,Q101352,,Chagulla,,,,,,,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla,Chagulla
Q30091233,Q101352,,Gekul,,,,,,,Gekul,Gekul,Gekul,Gekul,Gekul,Gekul,Gekul,Gekul,Gekul,Gekul,Gekul
Q30091825,Q101352,,Mwinshehe,,,,,,,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe,Mwinshehe
Q30091873,Q11879590,Faida,Faida,,,,,,,Faida,Faida,Faida,,,,Faida,Faida,Faida,,
Q30093313,Q12308941,Hamidu,Hamidu,ハミドゥ,,,,,,Hamidu,Hamidu,Hamidu,,,,Hamidu,Hamidu,Hamidu,,
Q30093377,Q101352,,Vuai,,,,,,,Vuai,Vuai,Vuai,Vuai,Vuai,Vuai,Vuai,Vuai,Vuai,Vuai,Vuai
Q30093953,Q101352,,Makalla,,,,,,,Makalla,Makalla,Makalla,Makalla,Makalla,Makalla,Makalla,Makalla,Makalla,Makalla,Makalla
Q30095345,Q12308941,Athuman,Athuman,,,,,,,Athuman,Athuman,Athuman,,,,Athuman,Athuman,Athuman,,
Q30098033,Q12308941,,Hiroshi,博司,博司,,,,,,,,,,,,,,,
Q30098049,Q12308941,,Hiroshi,弘司,,,,,,,,,,,,,,,,
Q30099089,Q101352,,Wangwe,,,,,,,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe,Wangwe
Q30099169,Q101352,,Yona,,,,,,,Yona,Yona,Yona,Yona,Yona,Yona,Yona,Yona,Yona,Yona,Yona
Q30099729,Q101352,,Kamala,カマラ,卡马拉,,كامالا,,,Kamala,Kamala,Kamala,Kamala,Kamala,Kamala,Kamala,Kamala,Kamala,Kamala,Kamala
Q30099825,Q101352,,Mwambulukutu,,,,,,,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu,Mwambulukutu
Q30099841,Q101352,,Mabina,,,,,,,Mabina,Mabina,Mabina,Mabina,Mabina,Mabina,Mabina,Mabina,Mabina,Mabina,Mabina
Q30099953,Q101352,,Fereji,,,,,,,Fereji,Fereji,Fereji,Fereji,Fereji,Fereji,Fereji,Fereji,Fereji,Fereji,Fereji
Q30100065,Q101352,,Mukangara,ムカンガラ,,,,,,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara,Mukangara
Q30100577,Q101352,,Msekela,,,,,,,Msekela,Msekela,Msekela,Msekela,Msekela,Msekela,Msekela,Msekela,Msekela,Msekela,Msekela
Q30100593,Q101352,,Bwanausi,,,,,,,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi,Bwanausi
Q30100609,Q101352,,Genzabuke,,,,,,,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke,Genzabuke
Q30101649,Q101352,,Høegh,,,,,,Хёг,Høegh,Høegh,Høegh,Høegh,Høegh,Høegh,Høegh,Høegh,Høegh,Høegh,Høegh
Q30102449,Q12308941,Kaika,Kaika,,,,,,,Kaika,Kaika,Kaika,,,,Kaika,Kaika,Kaika,,
Q30102465,Q101352,,Wieczorek,ヴィツォレク,维克佐雷克,,,,Вечорек,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek,Wieczorek
Q30102961,Q101352,,Kasembe,,,,,,,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe,Kasembe
Q30103185,Q12308941,,Kōji,孝治,浩二 (名字),,,,,,,,,,,,,,,
Q30103201,Q12308941,,Kōji,康治,,,,,,,,,,,,,,,,
Q30103217,Q12308941,,Kōji,恒二,,,,,,,,,,,,,,,,
Q30103537,Q101352,,Royster,,罗伊斯特,,,,Ройстер,Royster,Royster,Royster,Royster,Royster,Royster,Royster,Royster,Royster,Royster,Royster
Q30105457,Q101352,,Naxçıvani,,,,,,Нахчивани,,,,,,,,,,,
Q30106865,Q101352,,Jecha,,,,,,,Jecha,Jecha,Jecha,Jecha,Jecha,Jecha,Jecha,Jecha,Jecha,Jecha,Jecha
Q30106881,Q12308941,Mwigulu,Mwigulu,,,,,,,Mwigulu,Mwigulu,Mwigulu,,,,Mwigulu,Mwigulu,Mwigulu,,
Q30106929,Q101352,,Nyangwine,,,,,,,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine,Nyangwine
Q30107073,Q12308941,Phares,Phares,,,,,,,Phares,Phares,Phares,,,,Phares,Phares,Phares,,
Q30107121,Q12308941,Ponsiano,Ponsiano,,,,,,,Ponsiano,Ponsiano,Ponsiano,,,,Ponsiano,Ponsiano,Ponsiano,,
Q30107393,Q101352,,Odegaard,,,,,,,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard,Odegaard
Q30124657,Q101352,,Mtema,,,,,,,Mtema,Mtema,Mtema,Mtema,Mtema,Mtema,Mtema,Mtema,Mtema,Mtema,Mtema
Q30124673,Q101352,,Nyaulawa,,,,,,,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa,Nyaulawa
Q30124753,Q11879590,Saada,Saada,,,,,,,Saada,Saada,Saada,Saada,Saada,Saada,Saada,Saada,Saada,Saada,Saada
Q30124993,Q101352,,Pamba,,,,,,,Pamba,Pamba,Pamba,Pamba,Pamba,Pamba,Pamba,Pamba,Pamba,Pamba,Pamba
Q30125009,Q12308941,Salmin,Salmin,,,,,,,Salmin,Salmin,Salmin,,,,Salmin,Salmin,Salmin,,
Q30125393,Q101352,,Barwany,,,,,,,Barwany,Barwany,Barwany,Barwany,Barwany,Barwany,Barwany,Barwany,Barwany,Barwany,Barwany
Q30125505,Q12308941,Sengondo,Sengondo,,,,,,,Sengondo,Sengondo,Sengondo,,,,Sengondo,Sengondo,Sengondo,,
Q30125601,Q101352,,Kawambwa,,,,,,,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa,Kawambwa
Q30125665,Q101352,,Simba,,辛巴,,,,,Simba,Simba,Simba,Simba,Simba,Simba,Simba,Simba,Simba,Simba,Simba
Q30125937,Q101352,,Nassir,,纳赛尔,,ناصر,,,Nassir,Nassir,Nassir,Nassir,Nassir,Nassir,Nassir,Nassir,Nassir,Nassir,Nassir
Q30126673,Q101352,,Detenamo,,,,,,,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo,Detenamo
Q30126753,Q101352,,Bernicke,,,,,,,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke,Bernicke
Q30126769,Q12308941,Sprent,Sprent,スプレント,,,سبرنت,,,Sprent,Sprent,Sprent,,,,Sprent,Sprent,Sprent,,
Q30127633,Q101352,,Takataka,,,,,,,Takataka,Takataka,Takataka,Takataka,Takataka,Takataka,Takataka,Takataka,Takataka,Takataka,Takataka
Q30127889,Q101352,,Selau,,,,,,,Selau,Selau,Selau,Selau,Selau,Selau,Selau,Selau,Selau,Selau,Selau
Q30127953,Q101352,,Esau,,,,,,,Esau,Esau,Esau,Esau,Esau,Esau,Esau,Esau,Esau,Esau,Esau
Q30127985,Q101352,,Jarrell,,贾雷尔,,,,,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell,Jarrell
Q30128065,Q12308941,Monise,Monise,,,,,,,Monise,Monise,Monise,,,,Monise,Monise,Monise,,
Q30128305,Q12308941,Toaripi,Toaripi,,,,,,,Toaripi,Toaripi,Toaripi,,,,Toaripi,Toaripi,Toaripi,,
Q30128369,Q101352,,Sekifu,,,,,,,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu,Sekifu
Q30128449,Q101352,,Tabai,,,,,,Табаи,Tabai,Tabai,Tabai,Tabai,Tabai,Tabai,Tabai,Tabai,Tabai,Tabai,Tabai
Q30128561,Q101352,,Claybourn,,,,,,,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn,Claybourn
Q30128593,Q101352,,Tarotu,,塔罗图,,,,,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu,Tarotu
Q30128641,Q11879590,Teitiria,Teitiria,,,,,,,Teitiria,Teitiria,Teitiria,,,,Teitiria,Teitiria,Teitiria,,
Q30131553,Q101352,,Wichstrøm,,,,,,Викстрём,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm,Wichstrøm
Q30131601,Q101352,,Starheim,,,,,,,Starheim,Starheim,Starheim,Starheim,Starheim,Starheim,Starheim,Starheim,Starheim,Starheim,Starheim
Q30131649,Q101352,,Kloster,,,,,,Клостер,Kloster,Kloster,Kloster,Kloster,Kloster,Kloster,Kloster,Kloster,Kloster,Kloster,Kloster
Q30131761,Q101352,,Hedstein,,,,,,,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein,Hedstein
Q30131777,Q101352,,Sælthun,,,,,,,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun,Sælthun
Q30131809,Q101352,Bentzen,Bentzen,,,,,,,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen,Bentzen
Q30132129,Q101352,,Honerød,,,,,,,Honerød,Honerød,Honerød,Honerød,Honerød,Honerød,Honerød,Honerød,Honerød,Honerød,Honerød
Q30132161,Q101352,,Karset,,,,,,,Karset,Karset,Karset,Karset,Karset,Karset,Karset,Karset,Karset,Karset,Karset
Q30132177,Q101352,,Seip,,,,,,,Seip,Seip,Seip,Seip,Seip,Seip,Seip,Seip,Seip,Seip,Seip
Q30132289,Q12308941,Ånen,Ånen,オーネン,,,,,,Ånen,Ånen,Ånen,,Ånen,,Ånen,Ånen,Ånen,,
Q30132305,Q101352,,Øen,,,,,,,Øen,Øen,Øen,Øen,Øen,Øen,Øen,Øen,Øen,Øen,Øen
Q30132481,Q101352,,Omholt,,,,,,,Omholt,Omholt,Omholt,Omholt,Omholt,Omholt,Omholt,Omholt,Omholt,Omholt,Omholt
Q30132609,Q101352,,Rostad,,,,,,,Rostad,Rostad,Rostad,Rostad,Rostad,Rostad,Rostad,Rostad,Rostad,Rostad,Rostad
Q30132689,Q101352,,Møglestue,,,,,,,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue,Møglestue
Q30132737,Q101352,,Kambe,,坎贝,,,,,Kambe,Kambe,Kambe,Kambe,Kambe,Kambe,Kambe,Kambe,Kambe,Kambe,Kambe
Q30132801,Q101352,,Duesund,,,,,,,Duesund,Duesund,Duesund,Duesund,Duesund,Duesund,Duesund,Duesund,Duesund,Duesund,Duesund
Q30132817,Q12308941,Ásgautur,Ásgautur,,,,,,,Ásgautur,Ásgautur,Ásgautur,,,,Ásgautur,Ásgautur,Ásgautur,,
Q30132849,Q101352,,Rundhaug,,,,,,,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug,Rundhaug
Q30132865,Q101352,,Midhassel,,,,,,,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel,Midhassel
Q30133009,Q101352,,Kvalbein,クヴァルバイン,克瓦尔拜因,,,,,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein,Kvalbein
Q30133025,Q12308941,Auen,Auen,,,,,,,Auen,Auen,Auen,,,,Auen,Auen,Auen,,
Q30134273,Q101352,,Znavets,,,,,,Знавец,,,,,,,,,,,Znawiec
Q30135089,Q101352,,Stordrange,,,,,,,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange,Stordrange
Q30136113,Q101352,Grønnerup,Grønnerup,,格伦纳鲁普,,,,,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup,Grønnerup
Q30136305,Q101352,,Gjessing,,,,,,,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing,Gjessing
Q30136673,Q101352,Neergaard,Neergaard,,尼尔加德/内高,,,,Неергор,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard,Neergaard
Q30138465,Q202444,Van Zandt,Van Zandt,,,,,,,,,,,,Van Zandt,,,,,
Q30144161,Q101352,,Ripnes,,,,,,,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes,Ripnes
Q30145041,Q101352,,Danielssen,,丹尼尔森,,,,,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen,Danielssen
Q30145953,Q101352,Joachimsen,Joachimsen,,约基姆森,,,,,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen,Joachimsen
Q30147297,Q101352,,Zheplynskyi,,,,,,Жеплинський,Scheplynskyj,,,,,Zheplynskyi,,,,,
Q30147409,Q101352,,Opdahl,,,,,,Опдаль,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl,Opdahl
Q30147425,Q101352,Reemer,Reemer,,瑞默尔,,,,Ример,Reemer,Reemer,Reemer,Reemer,Reemer,Reemer,Reemer,Reemer,Reemer,Reemer,Reemer
Q30147489,Q12308941,Eilev,Eilev,,,,,,,Eilev,Eilev,Eilev,Eilev,Eilev,Eilev,Eilev,Eilev,Eilev,Eilev,Eilev
Q30147665,Q101352,,Lutro,,路特罗,,,,,Lutro,Lutro,Lutro,Lutro,Lutro,Lutro,Lutro,Lutro,Lutro,Lutro,Lutro
Q30147729,Q101352,,Wøhni,,,,,,,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni,Wøhni
Q30148945,Q101352,Андреев,Andreyev,アンドレーエフ,安德列耶夫,,أندرييف,,Андреев,Andrejew,Andreïev,Andreev,Andreev,Andreev,,Andrejev / Andreev,,,Andreev,Andriejew
Q30149233,Q101352,,Khudaya,,,,,,Худая,,,,,,,,,,,Chudaja
Q30149313,Q101352,,Otzenberger,,,,,,,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger,Otzenberger
