qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q292880,Q101352,Ó Cuív,Ó Cuív,,,,,,,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív,Ó Cuív
Q300912,Q101352,Aall,Aall,,奥尔,,أل,,,Aall,Aall,Aall,Aall,Aall,Aall,Aall,Aall,Aall,Aall,Aall
Q301104,Q101352,Aardsma,Aardsma,,,,,,,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma,Aardsma
Q301840,Q101352,Bruch,Bruch,,布鲁赫,,بروخ,ברוך,Брух,Bruch,Bruch,Bruch,Bruch,Bruch,Bruch,Bruch,Bruch,Bruch,Bruch,Bruch
Q302736,Q101352,Gandhi,Gandhi,ガンディー,甘地,,غاندي,גנדי,Ганди,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi,Gandhi
Q302992,Q101352,,Aaronovich,アーロノヴィチ,阿罗诺维奇,,,,Ааронович,Aaronowitsch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch,Aaronovitch
Q306464,Q101352,Abbiati,Abbiati,アッビアティ,阿比亚蒂,,أبياتي,,Аббьяти,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati,Abbiati
Q307776,Q101352,,Özdoğan,,,,,,,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan,Özdoğan
Q317520,Q12308941,,Abd al-Qadir,アブドゥルカーディル,阿卜杜勒·卡迪尔,압둘 카디르,عبد القادر,עבד אל-קאדר,Абд аль-Кадир,Abdel-Kader,Abdelkader,,,,,,,,,Abd al-Kadir
Q324528,Q11879590,Aslaug,Aslaug,,,,أسلوغ,,,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug,Aslaug
Q324544,Q11879590,Hjördis,Hjördis,,,예르디스,,,,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis,Hjördis
Q325872,Q11879590,Maria,Maria,マリア,,미리암,مارية,מריה,Мария,Maria,Maria,Maria,Maria,Maria,Maria,Maria,Maria,Maria,Maria,Maria
Q340544,Q101352,Achleitner,Achleitner,,阿克利特纳,,,,Ахляйтнер,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner,Achleitner
Q355056,Q101352,Maior,Maior,,,,,,,Maior,Maior,Maior,Maior,Maior,Maior,Maior,Maior,Maior,Maior,Maior
Q357280,Q101352,Adilović,Adilović,,阿迪洛维奇,,,,,Adilović,Adilović,Adilović,Adilović,Adilović,Adilović,Adilović,Adilović,Adilović,Adilović,Adilović
Q359360,Q12308941,Adnan,Adnan,アドナン,阿德南,,عدنان,עדנאן,Аднан,Adnan,Adnan,Adnan,Adnan,Adnan,Adnan,Adnan,Adnan,,Adnan,
Q364960,Q11879590,Adolfine,Adolfine,,,,,,,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine,Adolfine
Q366032,Q101352,Adomaitis,Adomaitis,,阿多梅蒂斯,,,,,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis,Adomaitis
Q372048,Q12308941,,Luiz Carlos,ルイス・カルロス,路易斯·卡洛斯,루이스 카를루스,لويز كارلوس,לואיס קרלוס,,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos,Luiz Carlos
Q376160,Q12308941,Regő,Regő,,,,,,,Regő,Regő,Regő,Regő,Regő,Regő,Regő,Regő,Regő,Regő,Regő
Q378160,Q12308941,Archip,Archip,,,,,,,Archip,Archip,Archip,Archip,Archip,Archip,Archip,Archip,Archip,Archip,Archip
Q383552,Q11879590,Aafje,Aafje,,,,,,Афье,Aafje,Aafje,Aafje,Aafje,Aafje,Aafje,Aafje,Aafje,Aafje,Aafje,Aafje
Q387792,Q12308941,Aladár,Aladár,アラダール,,,,אלדר,,Aladár,Aladár,Aladár,Aladár,Aladár,Aladár,Aladár,Aladár,Aladár,Aladár,Aladár
Q403712,Q101352,Aichinger,Aichinger,アイヒンガー,,,,,Айхингер,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger,Aichinger
Q406384,Q101352,Sachs,Sachs,ザックス,萨克斯,작스,زاكس,זקס,Сакс,Sachs,Sachs,Sachs,Sachs,Sachs,Sachs,Sachs,Sachs,Sachs,Sachs,Sachs
Q408512,Q101352,Aird,Aird,,,,آيرد,,Эйрд,Aird,Aird,Aird,Aird,Aird,Aird,Aird,Aird,Aird,Aird,Aird
Q414592,Q101352,Rapp,Rapp,ラップ,拉普,,راب,,Рапп,Rapp,Rapp,Rapp,Rapp,Rapp,Rapp,Rapp,Rapp,Rapp,Rapp,Rapp
Q416960,Q101352,Akdemir,Akdemir,,,,,,,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir,Akdemir
Q417600,Q101352,Akgül,Akgül,アクギュル,,,,,Акгюль,Akgül,Akgül,Akgül,Akgül,Akgül,Akgül,Akgül,Akgül,Akgül,Akgül,Akgül
Q419680,Q12308941,Akkan,Akkan,アッカン,,,,,,Akkan,Akkan,Akkan,Akkan,Akkan,Akkan,Akkan,Akkan,Akkan,Akkan,Akkan
Q420128,Q101352,Mauri,Mauri,マウリ,,,ماوري,,Маури,Mauri,Mauri,Mauri,Mauri,Mauri,Mauri,Mauri,Mauri,Mauri,Mauri,Mauri
Q421840,Q101352,Nordenskiöld,Nordenskiöld,ノルデンショルド,,,,,Норденшёльд,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld,Nordenskiöld
Q423632,Q12308941,Aktürk,Aktürk,,,,,,,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk,Aktürk
Q424496,Q12308941,,Mukesh,,穆克什 (名字),무케시,,,,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh,Mukesh
Q480288,Q11879590,,Abiáta,,,,,,,Abiáta,Abiáta,,,,,,,,,
Q481648,Q101352,,Amuneke,,,,,,,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke,Amuneke
Q487568,Q12308941,Анатолий,Anatoly,アナトリー,阿纳托利,아나톨리,أناتولي,אנטולי,,Anatoli,Anatoli,,,Anatolij,Anatoliy,Anatolij,Anatolij,Anatolij,Anatoli,Anatolij
Q492624,Q11879590,Maike,Maike,マイケ,麦克,,,מייק,Майке,Maike,Maike,Maike,Maike,Maike,Maike,Maike,Maike,Maike,Maike,Maike
Q503616,Q101352,Ademar,Ademar,,,,,,,Ademar,Ademar,Ademar,Ademar,Ademar,Ademar,Ademar,Ademar,Ademar,Ademar,Ademar
Q505008,Q11879590,Adolfa,Adolfa,,,,,,Адольфа,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa,Adolfa
Q521264,"Q202444,Q11879590",Brynhild,Brynhild,ブリュンヒルド,,,,,,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild,Brynhild
Q538048,Q11879590,Pirkko,Pirkko,,皮尔科,,,פירקו,Пиркко,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko,Pirkko
Q539504,Q12308941,Silvio,Silvio,シルヴィオ,西尔维奥,실비오,سيلفيو,סילביו,Сильвио,Silvio,Silvio,Silvio,Silvio,Silvio,Silvio,Silvio,Silvio,Silvio,Silvio,Silvio
Q555728,Q11879590,Akilina,Akilina,,,,,,,Akilina,,,,,,,,,,
Q557984,Q101352,Barnekow,Barnekow,,,,,,,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow,Barnekow
Q566000,Q11879590,Annegret,Annegret,アントネッラ,,안네그레트,,אנגרט,Аннегрет,Annegret,Annegret,Annegret,Annegret,Annegret,Annegret,Annegret,Annegret,Annegret,Annegret,Annegret
Q571104,Q11879590,Antara,Antara,アンタラ,安塔拉,,عنترة,ענתרה,,Antara,Antara,Antara,Antara,Antara,Antara,Antara,Antara,Antara,Antara,Antara
Q578976,Q11879590,Rixt,Rixt,,里克斯特,,,,Рикст,Rixt,Rixt,Rixt,Rixt,Rixt,Rixt,Rixt,Rixt,Rixt,Rixt,Rixt
Q587248,Q101352,Olmert,Olmert,,,,أولمرت,אולמרט,,Olmert,Olmert,Olmert,Olmert,Olmert,Olmert,Olmert,Olmert,Olmert,Olmert,Olmert
Q592176,Q101352,,Sima,司馬,司馬,사마씨,سيما,סה-מה,Сыма,Sima,Sima,Sima,,,Sima,,,,,
Q605616,Q101352,Karny,Karny,,,,,,,Karny,Karny,Karny,Karny,Karny,Karny,Karny,Karny,Karny,Karny,Karny
Q630960,Q101352,Wendlinger,Wendlinger,ウェンデリンガー,,,,,,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger,Wendlinger
Q632416,Q11879590,Archana,Archana,,阿奇纳,,,,Арчана,Archana,Archana,Archana,Archana,Archana,Archana,Archana,Archana,Archana,Archana,Archana
Q647872,Q11879590,Irma,Irma,イルマ,伊尔玛,,إيرما,אירמה,Ирма,Irma,Irma,Irma,Irma,Irma,Irma,Irma,Irma,Irma,Irma,Irma
Q663072,Q11879590,Rut,Rut,,路得,,,רות,Рут,Rut,Rut,Rut,Rut,Rut,Rut,Rut,Rut,Rut,Rut,Rut
Q664832,Q12308941,Aristeides,Aristeides,アリスティデス,,,,אריסטידס,Аристидес,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides,Aristeides
Q666112,Q12308941,Boris,Boris,ボリス,鮑里斯,보리스,بوريس,בוריס,Борис,Boris,Boris,Boris,Boris,Boris,Boris,Boris,Boris,,Boris,
Q687536,Q11879590,Alberta,Alberta,アルバータ,Alberta,,ألبرتا,אלברטה,Альберта,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta
Q690848,Q12308941,Arnar,Arnar,,阿尔纳尔,,,,Арнар,Arnar,Arnar,Arnar,Arnar,Arnar,Arnar,Arnar,Arnar,Arnar,Arnar,Arnar
Q695472,Q12308941,Aminta,Aminta,,阿明塔,,أمينتا,אמינטס,Аминта,Aminta,Aminta,Aminta,Aminta,Aminta,Aminta,Aminta,Aminta,Aminta,Aminta,Aminta
Q714592,Q11879590,Blandina,Blandina,,布兰迪娜,,,,,Blandina,Blandina,Blandina,Blandina,Blandina,Blandina,Blandina,Blandina,Blandina,Blandina,Blandina
Q714912,Q12308941,Celestyn,Celestyn,,,,,,,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn,Celestyn
Q727104,Q101352,Styka,Styka,,,,ستيكا,,Стыка,Styka,Styka,Styka,Styka,Styka,Styka,Styka,Styka,Styka,Styka,Styka
Q744304,Q11879590,Assol,Assol,,阿索尔,,,,Ассоль,Assol,Assol,Assol,Assol,Assol,Assol,Assol,Assol,Assol,Assol,Assol
Q744608,Q101352,Корнилов,Kornilov,コルニーロフ,,코르닐로프,,,Корнилов,Kornilow,Kornilov,Kornilov,Kornilov,Kornilov,Kornilov,,,Kornilov,,Korniłow
Q745520,Q101352,Estienne,Estienne,,,,إستين,,Этьенн,Estienne,Estienne,Estienne,Estienne,Estienne,Estienne,Estienne,Estienne,Estienne,Estienne,Estienne
Q745888,Q11879590,Zdenka,Zdenka,ズデンカ,茲登卡,,,,Зденка,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka,Zdenka
Q746528,Q101352,Grafström,Grafström,,,,,,Графстрём,Grafström,Grafström,Grafström,Grafström,Grafström,Grafström,Grafström,Grafström,Grafström,Grafström,Grafström
Q759056,Q12308941,Audun,Audun,,艾于敦,,,,,Audun,Audun,Audun,Audun,Audun,Audun,Audun,Audun,Audun,Audun,Audun
Q764080,Q101352,Deschamps,Deschamps,デュシャン,德尚,,ديشان,,Дешан,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps,Deschamps
Q764192,Q12308941,,Yoshiyuki,よしゆき,,요시유키,يوشيوكي,יושיוקי,Ёсиюки,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki,Yoshiyuki
Q771264,Q11879590,,Annunciata,,,,,,,,Annunciata,,,Annunciata,,,,,,
Q780464,Q12308941,,,,,,,,,,,,,,,,,,,
Q788480,Q11879590,Ayla,Ayla,,艾拉,,أيلا,איילה,Айла,Ayla,Ayla,Ayla,Ayla,Ayla,Ayla,Ayla,Ayla,Ayla,Ayla,Ayla
Q790544,Q12308941,Barna,Barna,バルナ,巴尔纳,,,,,Barna,Barna,Barna,Barna,Barna,Barna,Barna,Barna,Barna,Barna,Barna
Q793968,Q12308941,Bese,Bese,,,,,,,Bese,Bese,,,,,,,,,
Q797520,Q101352,,Baazius,,,,,,,Baazius,Baazius,Baazius,Baazius,Baazius,Baazius,Baazius,Baazius,Baazius,Baazius,Baazius
Q804416,Q11879590,Blazsena,Blazsena,,,,,,,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena,Blazsena
Q807248,Q3409032,Baran,Baran,,巴蘭,,,באראן,Баран,Baran,Baran,Baran,Baran,Baran,Baran,Baran,Baran,Baran,Baran,Baran
Q808496,Q12308941,Barnim,Barnim,バルニム,,,,,Барним,Barnim,Barnim,Barnim,Barnim,Barnim,Barnim,Barnim,Barnim,Barnim,Barnim,Barnim
Q809264,Q101352,Barth,Barth,バルト,巴尔特/巴思,,بارث,,Барт,Barth,Barth,Barth,Barth,Barth,Barth,Barth,Barth,Barth,Barth,Barth
Q809680,Q101352,,Baryshnikov,,,,باريشنيكوف,,Барышников,Baryschnikow,Barychnikov,Baryshnikov,Baryshnikov,Baryshnikov,Baryshnikov,Barysjnikov,,Baryshnikov,,
Q809792,Q101352,,Bazhanov,,,,,,Бажанов,Baschanow,Bajanov,Bazhanov,Bazhanov,Bazhanov,Bazhanov,Bazjanov / Bazjanova,,Bazhanov,,
Q811552,Q101352,Baumgarten,Baumgarten,バウムガルテン,包姆加滕,,بومغارتن,באומגרטן,Баумгартен,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten,Baumgarten
Q815648,Q101352,Bielawski,Bielawski,,,,,,Белявский,Beljawski,Beliavski,Bielawski,Bielawski,Bielawski,Bielawski,Bielawski,Bielawski,Bielawski,Bielawski,Bielawski
Q817760,Q12308941,Benjaminas,Benjaminas,,,,,,Беньяминас,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas,Benjaminas
Q827600,Q12308941,Bertel,Bertel,,,,,ברטל,Бертель,Bertel,Bertel,Bertel,Bertel,Bertel,Bertel,Bertel,Bertel,Bertel,Bertel,Bertel
Q827808,Q101352,Berther,Berther,,,,,,,Berther,Berther,Berther,Berther,Berther,Berther,Berther,Berther,Berther,Berther,Berther
Q831120,Q12308941,Ticián,Ticián,,,,,,,Ticián,Ticián,Ticián,Ticián,Ticián,Ticián,Ticián,Ticián,Ticián,Ticián,
Q833056,Q12308941,Cecyliusz,Cecyliusz,,,,,,Цецилиуш,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz,Cecyliusz
Q838800,Q12308941,Gizur,Gizur,,,,,,,Gizur,Gizur,Gizur,Gizur,Gizur,Gizur,Gizur,Gizur,Gizur,Gizur,Gizur
Q840496,Q12308941,Blas,Blas,ブラス,布拉斯,,بلاس,בלאס,Блас,Blas,Blas,Blas,Blas,Blas,Blas,Blas,Blas,Blas,Blas,Blas
Q842544,Q11879590,Magdalena,Magdalena,マグダレーナ,玛格达莱娜,,ماغدالينا,מגדלנה,Магдалена,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena
Q845104,Q101352,,Huang,黄,黃,황,هوانغ,הואנג,Хуан / Вон,Huang,Huang,Huang,Huang,Huáng,Huang,Huang,Huang,Huang,Huang,Huang
Q854464,Q11879590,Serena,Serena,セレーナ,塞伦娜,,سيرينا,סרנה,Серена,Serena,Serena,Serena,Serena,Serena,Serena,Serena,Serena,Serena,Serena,Serena
Q854832,Q11879590,,Bítia,,,,,,,Bítia,Bítia,Bítia,,,,,,,,
Q871744,Q11879590,Cseperke,Cseperke,,,,,,,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke,Cseperke
Q884944,Q101352,Blom,Blom,ブロム,布洛姆,,بلوم,,Блом,Blom,Blom,Blom,Blom,Blom,Blom,Blom,Blom,Blom,Blom,Blom
Q886256,Q101352,Blumenkranz,Blumenkranz,,,,,,,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz,Blumenkranz
Q890304,Q101352,Boesch,Boesch,,伯施,,,,Бёш,Boesch,Boesch,Boesch,Boesch,Boesch,Boesch,Boesch,Boesch,Boesch,Boesch,Boesch
Q890320,Q101352,,Boetefeur,,,,,,,Boetefeur,Boetefeur,Boetefeur,Boetefeur,Boetefeur,Boetefeur,,,Boetefeur,,
Q893360,Q101352,Borbély,Borbély,,,,,,Борбей,Borbély,Borbély,Borbély,Borbély,Borbély,Borbély,Borbély,Borbély,Borbély,Borbély,Borbély
Q894064,Q12308941,Boros,Boros,ボロス,,,,,,Boros,Boros,Boros,Boros,Boros,Boros,Boros,Boros,Boros,Boros,Boros
Q894352,Q101352,Bosbach,Bosbach,,,,,,,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach,Bosbach
Q894608,Q101352,Boström,Boström,,博斯特罗姆,,بوستروم,,Бустрём,Boström,Boström,Boström,Boström,Boström,Boström,Boström,Boström,Boström,Boström,Boström
Q896400,Q101352,Bemberg,Bemberg,J・P・ベンベルグ,,,,,,Bemberg,Bemberg,Bemberg,Bemberg,Bemberg,Bemberg,,,Bemberg,,
Q898640,Q11879590,Branka,Branka,,布兰卡 (名字),,برانكا,,,Branka,Branka,Branka,Branka,Branka,Branka,Branka,Branka,Branka,Branka,Branka
Q903504,Q12308941,,Deli,,,,,,,Deli,,,,,,,,,,
Q903664,Q12308941,Demeter,Demeter,ディメーター,德梅特尔,,,,Деметр,Demeter,Demeter,Demeter,Demeter,Demeter,Demeter,Demeter,Demeter,Demeter,Demeter,Demeter
Q909104,Q12308941,Dorian,Dorian,ドリアン,道林,,دوريان,דוריאן,Дориан,Dorian,Dorian,Dorian,Dorian,Dorian,Dorian,Dorian,Dorian,Dorian,Dorian,Dorian
Q917408,Q12308941,Norbert,Norbert,ノルベルト,诺贝特,,نوربرت,נורברט,Норберт,Norbert,Norbert,Norbert,Norbert,Norbert,Norbert,Norbert,Norbert,Norbert,Norbert,Norbert
Q924032,Q101352,Devereaux,Devereaux,,,,,,Деверо,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux,Devereaux
Q932128,Q101352,McKay,McKay,マッケイ,麦凯,,مكاي,,,McKay,McKay,McKay,McKay,McKay,McKay,McKay,McKay,McKay,McKay,McKay
Q937872,Q101352,Bales,Bales,ベイルズ,贝尔斯,베일스,بالز,,,Bales,Bales,Bales,Bales,Bales,Bales,Bales,Bales,Bales,Bales,Bales
Q957488,Q11879590,Leandra,Leandra,,林德拉,,,,,Leandra,Leandra,Leandra,Leandra,Leandra,Leandra,Leandra,Leandra,Leandra,Leandra,Leandra
Q960032,Q101352,von Mises,von Mises,,冯·米塞斯,,,,,Von Mises,Von Mises,Von Mises,Von Mises,Von Mises,Von Mises,,,Von Mises,,Von Mises
Q963392,Q101352,Kovács,Kovács,コヴァーチ,科瓦奇,,كوڤاتش,קובאץ׳,Ковач,Kovács,Kovács,Kovács,Kovács,Kovács,Kovács,Kovács,Kovács,Kovács,Kovács,Kovács
Q964064,Q11879590,Dobromiła,Dobromiła,,,,,,,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła,Dobromiła
Q987680,Q11879590,Edmunda,Edmunda,,,,,,,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda,Edmunda
Q988912,Q11879590,Ella,Ella,エッラ,埃拉,,إيلا,אלה,Элла,Ella,Ella,Ella,Ella,Ella,Ella,Ella,Ella,,Ella,
Q989344,Q11879590,Emiliana,Emiliana,,,,,,,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana,Emiliana
Q990880,Q12308941,Erneszt,Erneszt,,,,,,,Erneszt,Erneszt,,,,,,,,,
Q992000,Q101352,Bruchmann,Bruchmann,,,,,,,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann,Bruchmann
Q1001504,Q101352,Defrang,Defrang,,,,,,,Defrang,Defrang,Defrang,Defrang,Defrang,Defrang,Defrang,Defrang,Defrang,Defrang,Defrang
Q1001888,Q11879590,,,,,,,,,,,,,,,,,,,
Q1004592,Q11879590,,Fata,,,,,,,,Fata,,,Fata,,,,,,
Q1009664,Q12308941,,Gereben,,,,,,,,,,,,,,,,,
Q1010464,Q11879590,Gilberta,Gilberta,,,,,,,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta,Gilberta
Q1016752,Q101352,Burnell,Burnell,バーネル,伯内尔,,,,Бернелл,Burnell,Burnell,Burnell,Burnell,Burnell,Burnell,Burnell,Burnell,Burnell,Burnell,Burnell
Q1018320,Q101352,Буцаев,Butsayev,,,,,,Буцаев,Buzajew,Buzajew,Buzajew,Buzajew,Buzajew,Buzajew,,,Buzajew,,
Q1019008,Q11879590,Bärbel,Bärbel,ベアベル,巴贝尔,,,ברבל,Бербель,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel,Bärbel
Q1019888,Q101352,,Bölükbaşı,,,,,,Бёлюкбаши,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı,Bölükbaşı
Q1036720,Q12308941,,Hippolit,イポイ,,,,,,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit,Hippolit
Q1040224,Q101352,Малыхин,Malykhin,,马雷欣,,,,Малыхин,Malychin,Malykhine,Malykhin,Malykhin,Malykhin,Malykhin,,,Malykhin,,Malychin
Q1054944,Q12308941,,,,,,,,,,,,,,,,,,,
Q1068304,Q101352,Хатунцев,Khatuntsev,,,,,,Хатунцев,Chatunzew,Khatuntsev,Khatuntsev,Khatuntsev,Khatuntsev,Khatuntsev,,,Khatuntsev,,
Q1070432,Q12308941,Cherubino,Cherubino,ケルビーノ,,,,,,Cherubino,Cherubino,Cherubino,Cherubino,Cherubino,Cherubino,Cherubino,Cherubino,Cherubino,Cherubino,Cherubin
