qid	lang	label
Q105771252	nl	Anne|Agnes Plumpton
Q105771289	en	Grisell|Julian Rivett, of Rowsden
Q105771289	mul	Grisell|Julian Rivett, of Rowsden
Q105771289	nl	Grisell|Julian Rivett, of Rowsden
Q105776871	en	Rose|Roesia Lucy, of Charlecote
Q105776871	mul	Rose|Roesia Lucy, of Charlecote
Q105776871	nl	Rose|Roesia Lucy, of Charlecote
Q105776889	en	Margery|Margaret Throckmorton
Q105776889	mul	Margery|Margaret Throckmorton
Q105776889	nl	Margery|Margaret Throckmorton
Q105787972	en	Avery|Alured Rawson
Q105787972	mul	Avery|Alured Rawson
Q105787972	nl	Avery|Alured Rawson
Q105788077	en	Agnes|Anne Daundy
Q105788077	mul	Agnes|Anne Daundy
Q105788077	nl	Agnes|Anne Daundy
Q105791239	en	Margaret|Mary Green (Greene)
Q105791239	nl	Margaret|Mary Green
Q105793143	en	Agnes|Jane Darell, of Cale Hill, Kent
Q105793143	mul	Agnes|Jane Darell, of Cale Hill, Kent
Q105793143	nl	Agnes|Jane Darell, of Cale Hill, Kent
Q105793176	en	Stephen|Henry Spilman (Spelman), of Spelman's Place
Q105793176	mul	Stephen|Henry Spilman (Spelman), of Spelman's Place
Q105793176	nl	Stephen|Henry Spilman (Spelman), of Spelman's Place
Q105793189	en	Adam|Hamond Narborough (Narborow)
Q105793189	nl	Adam|Hamond Narborough
Q105794039	cy	Anne Mary Twyneho (Twinyho)
Q105794039	en	Anne|Mary Twyneho (Twinyho)
Q105794039	nl	Anne|Mary Twyneho
Q105794198	en	Elizabeth|Alice Watno
Q105794198	mul	Elizabeth|Alice Watno
Q105794198	nl	Elizabeth|Alice Watno
Q105794202	en	Joanna|Joan Fineux (Fyneux)
Q105794202	nl	Joanna|Joan Fineux
Q105794793	en	Agnes Roo (Row|Rowe)
Q105794793	nl	Agnes Roo
Q105794798	en	Walter|William Roo (Row|Rowe), of Dartford
Q105794798	mul	Walter|William Roo (Row|Rowe), of Dartford
Q105794798	nl	Walter|William Roo (Row|Rowe), of Dartford
Q105794803	en	Alice|Anne Belknap
Q105794803	mul	Alice|Anne Belknap
Q105794803	nl	Alice|Anne Belknap
Q105794854	en	Margaret Squerrie (Squerry|Squiry)
Q105794854	nl	Margaret Squerrie
Q105794858	en	Sir? Thomas Squerry (Squiry|Squerries), of Westenham, Kent
Q105794858	mul	Sir? Thomas Squerry (Squiry|Squerries), of Westenham, Kent
Q105794858	nl	Sir? Thomas Squerry (Squiry|Squerries), of Westenham, Kent
Q105794928	en	Alice|Eleanor de Coggeshall
Q105794928	mul	Alice|Eleanor de Coggeshall
Q105794928	nl	Alice|Eleanor de Coggeshall
Q105796701	en	Mariot|Marion Dunbar, of Mochrum
Q105796701	mul	Mariot|Marion Dunbar, of Mochrum
Q105796701	nl	Mariot|Marion Dunbar, of Mochrum
Q105797673	en	Cynwrig|Kendrik Eyton, of Eyton
Q105797673	mul	Cynwrig|Kendrik Eyton, of Eyton
Q105797673	nl	Cynwrig|Kendrik Eyton, of Eyton
Q105797749	en	Gwenhwyfar|Gwenllian ferch Richard ap Rhys ap Morus Gethin ab Ieuan Gethin ap Magod Cyffin
Q105797749	mul	Gwenhwyfar|Gwenllian ferch Richard ap Rhys ap Morus Gethin ab Ieuan Gethin ap Magod Cyffin
Q105797749	nl	Gwenhwyfar|Gwenllian ferch Richard ap Rhys ap Morus Gethin ab Ieuan Gethin ap Magod Cyffin
Q105798946	en	Jane|Maud Petit, of Ardevera
Q105798946	mul	Jane|Maud Petit, of Ardevera
Q105798946	nl	Jane|Maud Petit, of Ardevera
Q105799097	en	Elizabeth Cornew (Carnewe|Carminow?)
Q105799097	nl	Elizabeth Cornew
Q105799099	en	William|Walter Cornew (Cornu|Carminow)
Q105799099	nl	William|Walter Cornew
Q105800017	en	James|John Hay, Provost of Dundee
Q105800017	mul	James|John Hay, Provost of Dundee
Q105800017	nl	James|John Hay, Provost of Dundee
Q105800402	en	Mary|May Wadham
Q105800402	mul	Mary|May Wadham
Q105800402	nl	Mary|May Wadham
Q105800406	en	Elizabeth Stukeley (Stewkley|Stucley)
Q105800406	nl	Elizabeth Stukeley
Q105800447	en	Joan|Jane Fowell
Q105800447	mul	Joan|Jane Fowell
Q105800447	nl	Joan|Jane Fowell
Q105800518	en	Anne|Agnes Chichester
Q105800518	mul	Anne|Agnes Chichester
Q105800518	nl	Anne|Agnes Chichester
Q105800519	en	Jane Grenville (Granville|Grenfeld)
Q105800519	nl	Jane Grenville
Q105800720	en	Agnes|Anne Baker
Q105800720	mul	Agnes|Anne Baker
Q105800720	nl	Agnes|Anne Baker
Q105801167	en	Margery|Margaret Wentworth
Q105801167	mul	Margery|Margaret Wentworth
Q105801167	nl	Margery|Margaret Wentworth
Q105801168	en	Margaret Read (or Reade|Rede)
Q105801168	nl	Margaret Read
Q105801192	en	Rose|Anne Bennett, of Rushall, Norfolk
Q105801192	mul	Rose|Anne Bennett, of Rushall, Norfolk
Q105801192	nl	Rose|Anne Bennett, of Rushall, Norfolk
Q105801251	en	Elizabeth|Eva Clipsby
Q105801251	mul	Elizabeth|Eva Clipsby
Q105801251	nl	Elizabeth|Eva Clipsby
Q105801340	en	Egidius|Giles Arden, of Drayton
Q105801340	mul	Egidius|Giles Arden, of Drayton
Q105801340	nl	Egidius|Giles Arden, of Drayton
Q105801355	en	Katherine|Margred Gwrgan (Wogan)
Q105801355	nl	Katherine|Margred Gwrgan
Q105802202	en	Elizabeth|Anne Beaumont, of Lascelles Hall
Q105802202	mul	Elizabeth|Anne Beaumont, of Lascelles Hall
Q105802202	nl	Elizabeth|Anne Beaumont, of Lascelles Hall
Q105802203	en	John|William|Edmund Beaumont, of Lascelles Hall
Q105802203	mul	John|William|Edmund Beaumont, of Lascelles Hall
Q105802203	nl	John|William|Edmund Beaumont, of Lascelles Hall
Q105802790	en	NN Crews (Cruwys|Cruse)
Q105802790	nl	NN Crews
Q105802982	en	William|Robert Brouncker, of Melksham
Q105802982	mul	William|Robert Brouncker, of Melksham
Q105802982	nl	William|Robert Brouncker, of Melksham
Q105805053	en	Katherine|Catherine Mobberley
Q105805053	mul	Katherine|Catherine Mobberley
Q105805053	nl	Katherine|Catherine Mobberley
Q105805091	en	Janet|Jonet Bradshaw
Q105805091	mul	Janet|Jonet Bradshaw
Q105805091	nl	Janet|Jonet Bradshaw
Q105805204	en	Margery Knolles (Knowles|Knollys)
Q105805204	nl	Margery Knolles
Q105805263	en	Agnes|Alice Farby (or Foreby)
Q105805263	nl	Agnes|Alice Farby
Q105805264	en	John Farby (or Foreby|Farnby)
Q105805264	nl	John Farby
Q105805941	en	Joan|Jennetta Guise (Guys|Wise)
Q105805941	nl	Joan|Jennetta Guise
Q105806069	en	Isabella|Sabrina Jaquett
Q105806069	mul	Isabella|Sabrina Jaquett
Q105806069	nl	Isabella|Sabrina Jaquett
Q105814419	en	Sionet|Jonet ferch Dafydd ab Ieuan ap Hywel ap Cynwrig Iorwerth Fychan
Q105814419	mul	Sionet|Jonet ferch Dafydd ab Ieuan ap Hywel ap Cynwrig Iorwerth Fychan
Q105814419	nl	Sionet|Jonet ferch Dafydd ab Ieuan ap Hywel ap Cynwrig Iorwerth Fychan
Q105814464	en	Elizabeth|Isabel Barley
Q105814464	mul	Elizabeth|Isabel Barley
Q105814464	nl	Elizabeth|Isabel Barley
Q105814966	en	Anne Frogenhall (Frognall|Frogenhale), of Buckland
Q105814966	mul	Anne Frogenhall (Frognall|Frogenhale), of Buckland
Q105814966	nl	Anne Frogenhall (Frognall|Frogenhale), of Buckland
Q105815062	en	Gerard de Furnival
Q105815062	en-ca	Gerard de Furnival
Q105815062	en-us	Gerard de Furnival
Q105815062	fr	Gerard de Furnival
Q105815062	mul	Gerard de Furnival
Q105815062	nl	Gerard de Furnival
Q105815098	en	Cicely|Cecily Pelham, of Laughton
Q105815098	mul	Cicely|Cecily Pelham, of Laughton
Q105815098	nl	Cicely|Cecily Pelham, of Laughton
Q105815184	en	Frideswide|Frisewide Norton
Q105815184	mul	Frideswide|Frisewide Norton
Q105815184	nl	Frideswide|Frisewide Norton
Q105815186	en	Joan|Jane Northwood (Norwood)
Q105815186	nl	Joan|Jane Northwood
Q105815260	en	Agnes|Anne Pigott
Q105815260	mul	Agnes|Anne Pigott
Q105815260	nl	Agnes|Anne Pigott
Q105815264	en	William|John Sewarby (Sywardby), of Yorks
Q105815264	mul	William|John Sewarby (Sywardby), of Yorks
Q105815264	nl	William|John Sewarby (Sywardby), of Yorks
Q105815273	en	Margaret|(Isabel) Kiddall
Q105815273	nl	Margaret|
Q105815314	en	Emota|Emma Middleton
Q105815314	mul	Emota|Emma Middleton
Q105815314	nl	Emota|Emma Middleton
Q105815471	en	Hew Wallace, of Carnell|Cairnhill
Q105815471	mul	Hew Wallace, of Carnell|Cairnhill
Q105815471	nl	Hew Wallace, of Carnell|Cairnhill
Q105816711	cy	Hugh Hull (Hill)
Q105816711	en	Hugh|Hugo Hull (Hill), of Hill, Salop
Q105816711	nl	Hugh|Hugo Hull (Hill), of Hill, Salop
Q105816720	en	Alice|Katherine de Malpas
Q105816720	mul	Alice|Katherine de Malpas
Q105816720	nl	Alice|Katherine de Malpas
Q105816734	en	Jenkin|John Hollis (Hooks), of Flint
Q105816734	mul	Jenkin|John Hollis (Hooks), of Flint
Q105816734	nl	Jenkin|John Hollis (Hooks), of Flint
Q105816746	en	Elizabeth|Perceval Harington, of Westby
Q105816746	mul	Elizabeth|Perceval Harington, of Westby
Q105816746	nl	Elizabeth|Perceval Harington, of Westby
Q105816787	en	Avice|Alice Wallop, of Nether Wallop, Hants
Q105816787	mul	Avice|Alice Wallop, of Nether Wallop, Hants
Q105816787	nl	Avice|Alice Wallop, of Nether Wallop, Hants
Q105816792	en	Margery|Margaret Danvers
Q105816792	mul	Margery|Margaret Danvers
Q105816792	nl	Margery|Margaret Danvers
Q105816960	en	Dorothy Hughson (Huson|Hewson|Hulse)
Q105816960	nl	Dorothy Hughson
Q105817851	en	Anne|Alice Hyde, of South Denchworth
Q105817851	mul	Anne|Alice Hyde, of South Denchworth
Q105817851	nl	Anne|Alice Hyde, of South Denchworth
Q105817860	en	Jane|Joan Wandesford
Q105817860	mul	Jane|Joan Wandesford
Q105817860	nl	Jane|Joan Wandesford
Q105817881	en	Alice|Agnes Lidiard (Ledyard)
Q105817881	nl	Alice|Agnes Lidiard
Q105817888	en	William|Walter Wallis, of Cowden
Q105817888	mul	William|Walter Wallis, of Cowden
Q105817888	nl	William|Walter Wallis, of Cowden
Q105819189	en	Elizabeth|Frances Malone, of Litter
Q105819189	mul	Elizabeth|Frances Malone, of Litter
Q105819189	nl	Elizabeth|Frances Malone, of Litter
Q105819302	en	Lucy|Lucia Warren
Q105819302	mul	Lucy|Lucia Warren
Q105819302	nl	Lucy|Lucia Warren
Q105819473	en	Sir Richard|John Rugge, of Rugge, Salop
Q105819473	fr	John Rugge
Q105819473	nl	Sir Richard|John Rugge, of Rugge, Salop
Q105819485	en	Sir John|William Booth, of Barton, Lancs
Q105819485	mul	Sir John|William Booth, of Barton, Lancs
Q105819485	nl	Sir John|William Booth, of Barton, Lancs
Q105819546	en	Elsbeth|Alis ferch Thomas ap Hywel ap Llywelyn
Q105819546	mul	Elsbeth|Alis ferch Thomas ap Hywel ap Llywelyn
Q105819546	nl	Elsbeth|Alis ferch Thomas ap Hywel ap Llywelyn
Q105819578	en	Annes|Nest ferch Gwilym ap Gruffudd ap Trahaearn Llwyd
Q105819578	mul	Annes|Nest ferch Gwilym ap Gruffudd ap Trahaearn Llwyd
Q105819578	nl	Annes|Nest ferch Gwilym ap Gruffudd ap Trahaearn Llwyd
Q105820788	en	Sir John|Thomas Murdack, of Compton Murdack
Q105820788	mul	Sir John|Thomas Murdack, of Compton Murdack
Q105820788	nl	Sir John|Thomas Murdack, of Compton Murdack
Q105820869	en	Richard|Robert Abrahall
Q105820869	mul	Richard|Robert Abrahall
Q105820869	nl	Richard|Robert Abrahall
Q105820871	en	William|Thomas Walwyn, of Bickerton, Heref
Q105820871	mul	William|Thomas Walwyn, of Bickerton, Heref
Q105820871	nl	William|Thomas Walwyn, of Bickerton, Heref
Q105820872	en	Johanna|Elizabeth Greyndour
Q105820872	mul	Johanna|Elizabeth Greyndour
Q105820872	nl	Johanna|Elizabeth Greyndour
Q105821023	en	Elizabeth|Joan Sanders
Q105821023	mul	Elizabeth|Joan Sanders
Q105821023	nl	Elizabeth|Joan Sanders
Q105821245	en	Margaret Sprencheaux (Sprenchose|Sprencieulx)
Q105821245	nl	Margaret Sprencheaux
Q105821248	en	Alice|Eleanor|Anne Cornewall
Q105821248	mul	Alice|Eleanor|Anne Cornewall
Q105821248	nl	Alice|Eleanor|Anne Cornewall
Q105826045	en	Anne|Alice Hoorde
Q105826045	mul	Anne|Alice Hoorde
Q105826045	nl	Anne|Alice Hoorde
Q105826149	en	Margery|Margaret Harewdon (Harrowden)
Q105826149	nl	Margery|Margaret Harewdon
Q105826270	en	Sir Thomas|Robert Rokes, of Ascortt
Q105826270	mul	Sir Thomas|Robert Rokes, of Ascortt
Q105826270	nl	Sir Thomas|Robert Rokes, of Ascortt
Q105826278	en	Margaret|Isabel Browne, of Walcot, Northants
Q105826278	mul	Margaret|Isabel Browne, of Walcot, Northants
Q105826278	nl	Margaret|Isabel Browne, of Walcot, Northants
Q105826289	en	Robert Walcot (Walbyf|Walbeoffe), of Barholm, Lincs
Q105826289	nl	Robert Walcot (Walbyf|Walbeoffe), of Barholm, Lincs
Q105826289	ru	Роберт Уолкот
Q105826526	en	Lyonell|Lionel Tollemache
Q105826526	mul	Lyonell|Lionel Tollemache
Q105826526	nl	Lyonell|Lionel Tollemache
Q105826551	en	Agnes|Anne Morley
Q105826551	mul	Agnes|Anne Morley
Q105826551	nl	Agnes|Anne Morley
Q105853236	en	Geoffrey|John Boydell, of Pulcroft
Q105853236	mul	Geoffrey|John Boydell, of Pulcroft
Q105853236	nl	Geoffrey|John Boydell, of Pulcroft
Q105853668	en	Margaret|Mary Whitfield
Q105853668	mul	Margaret|Mary Whitfield
Q105853668	nl	Margaret|Mary Whitfield
Q105856648	en	Elizabeth|Alice Ansley (Apsley)
Q105856648	nl	Elizabeth|Alice Ansley
Q105871948	en	Elen|Jonette ferch Thomas ap Rhys ap Cynwrig
Q105871948	mul	Elen|Jonette ferch Thomas ap Rhys ap Cynwrig
Q105871948	nl	Elen|Jonette ferch Thomas ap Rhys ap Cynwrig
Q105871961	en	Margred|Margred Talbot
Q105871961	mul	Margred|Margred Talbot
Q105871961	nl	Margred|Margred Talbot
Q105871975	en	Anne Sothill
Q105871975	mul	Anne Sothill
Q105871975	nl	Anne Sothill
Q105872053	en	Eleanor Ramsey
Q105872053	mul	Eleanor Ramsey
Q105872053	nl	Eleanor Ramsey
Q105872261	en	Elizabeth Wolriche
Q105872261	mul	Elizabeth Wolriche
Q105872261	nl	Elizabeth Wolriche
Q105872266	en	Eleanor Peshale
Q105872266	en-ca	Eleanor Peshale
Q105872266	en-us	Eleanor Peshale
Q105872266	fr	Eleanor Peshale
Q105872266	mul	Eleanor Peshale
Q105872266	nl	Eleanor Peshale
Q105872306	en	Andrew Wolriche, of Dudmaston, Salop
Q105872306	mul	Andrew Wolriche, of Dudmaston, Salop
Q105872306	nl	Andrew Wolriche, of Dudmaston, Salop
Q105872420	en	Juliana Burley
Q105872420	mul	Juliana Burley
Q105872420	nl	Juliana Burley
Q105872471	en	Elizabeth Winter, of Maynorgayng
Q105872471	mul	Elizabeth Winter, of Maynorgayng
Q105872471	nl	Elizabeth Winter, of Maynorgayng
Q105873235	en	Elizabeth Flambard
Q105873235	mul	Elizabeth Flambard
Q105873235	nl	Elizabeth Flambard
Q105873237	en	Antiocha Hawkwood
Q105873237	mul	Antiocha Hawkwood
Q105873237	nl	Antiocha Hawkwood
Q105873243	en	Elizabeth Popham
Q105873243	mul	Elizabeth Popham
Q105873243	nl	Elizabeth Popham
Q105873289	en	Dorothy Read
Q105873289	en-ca	Dorothy Read
Q105873289	en-us	Dorothy Read
Q105873289	fr	Dorothy Read
Q105873289	mul	Dorothy Read
Q105873289	nl	Dorothy Read
Q105873410	en	Ursula Angels von Wrede zu Reigern
Q105873410	mul	Ursula Angels von Wrede zu Reigern
Q105873410	nl	Ursula Angels von Wrede zu Reigern
Q105873542	en	Agnes
Q105873542	mul	Agnes
Q105873542	nl	Agnes
Q105877825	en	Richard Seymour
Q105877825	mul	Richard Seymour
Q105877825	nl	Richard Seymour
Q105878032	en	Anne
Q105878032	mul	Anne
Q105878032	nl	Anne
Q105878035	en	Annis Bayford
Q105878035	mul	Annis Bayford
Q105878035	nl	Annis Bayford
Q105905320	en	Duyff Boelendr.
Q105905320	mul	Duyff Boelendr.
Q105905320	nl	Duyff Boelendr.
Q105905763	en	Henrica Kaldenbach
Q105905763	mul	Henrica Kaldenbach
Q105905763	nl	Henrica Kaldenbach
Q105983384	en	Margaretha Hollen or van der Hell
Q105983384	mul	Margaretha Hollen or van der Hell
Q105983384	nl	Margaretha Hollen or van der Hell
Q105983925	cs	Jan z Lynden-Hemmenu
Q105983925	en	Jan van Lynden, 3.Heer van Hemmen
Q105983925	mul	Jan van Lynden, 3.Heer van Hemmen
Q105983925	nl	Jan van Lynden, 3.Heer van Hemmen
Q105983962	en	Fulkwine van Randwijck
Q105983962	mul	Fulkwine van Randwijck
Q105983962	nl	Fulkwine van Randwijck
Q106503213	en	Elizabeth Mitchell (Michell)
Q106503213	mul	Elizabeth Mitchell (Michell)
Q106503213	nl	Elizabeth|Cicely Mitchell
Q106503217	en	John Mitchell
Q106503217	mul	John Mitchell
Q106503217	nl	Sir John Mitchell
Q106503248	en	Isabel (Thomasine) Totham (Tatton)
Q106503248	mul	Isabel (Thomasine) Totham (Tatton)
Q106503248	nl	Isabel|Eleanor
Q106503748	en	Ralph Roscarrock
Q106503748	mul	Ralph Roscarrock
Q106503748	nl	Ralph Roscarrock
Q106503764	en	Sir Renfry de Arundell
Q106503764	mul	Sir Renfry de Arundell
Q106503764	nl	Sir Renfry de Arundell
Q106503776	en	Ralph Trenowith
Q106503776	mul	Ralph Trenowith
Q106503776	nl	Ralph Trenowith
Q106504492	en	Margaret Danby
Q106504492	mul	Margaret Danby
Q106504492	nl	Margaret Danby
Q106504493	en	Ralph Danby, of Yafforth
Q106504493	mul	Ralph Danby, of Yafforth
Q106504493	nl	Ralph Danby, of Yafforth
Q106506175	en	John Chalkhill, of Kingsbury
Q106506175	mul	John Chalkhill, of Kingsbury
Q106506175	nl	John Chalkhill, of Kingsbury
Q106508128	en	Thomas Sandford, of Askham, Westm
Q106508128	mul	Thomas Sandford, of Askham, Westm
Q106508128	nl	Thomas Sandford, of Askham, Westm
Q106508150	en	Maud Middleton, of Middleton
Q106508150	mul	Maud Middleton, of Middleton
Q106508150	nl	Maud Middleton, of Middleton
Q106509507	en	Agnes Yewings
Q106509507	mul	Agnes Yewings
Q106509507	nl	Agnes Yewings
Q106509702	en	Thomas Hayton, of Botayles
Q106509702	mul	Thomas Hayton, of Botayles
Q106509702	nl	Thomas Hayton, of Botayles
Q106509740	en	Margaret Beaumont
Q106509740	mul	Margaret Beaumont
Q106509740	nl	Margaret Beaumont
Q106509740	ru	Элеонора Бомонт
Q106509779	en	Maude Deincourt (Daucote)
Q106509779	mul	Maude Deincourt (Daucote)
Q106509779	nl	Maude|Eleanor Deincourt
Q106637451	en	Elizabeth Aske
Q106637451	mul	Elizabeth Aske
Q106637451	nl	Elizabeth Aske
Q106637473	en	Mary St.John
Q106637473	mul	Mary St.John
Q106637473	nl	Mary St.John
Q106686149	en	Maud Lascelles, of Scourby
Q106686149	mul	Maud Lascelles, of Scourby
Q106686149	nl	Maud Lascelles, of Scourby
Q106686152	en	Eleanor Harrington
Q106686152	mul	Eleanor Harrington
Q106686152	nl	Eleanor Harrington
Q106686236	en	Margaret Vavasour
Q106686236	mul	Margaret Vavasour
Q106686236	nl	Margaret Vavasour
Q106703056	en	Ales ferch Gruffudd ap Jenkin Broughton
Q106703056	mul	Ales ferch Gruffudd ap Jenkin Broughton
Q106703056	nl	Ales ferch Gruffudd ap Jenkin Broughton
Q106703064	en	Elsbeth Conwy
Q106703064	mul	Elsbeth Conwy
Q106703064	nl	Elsbeth Conwy
Q106703090	cy	Dafydd ap Dafydd
Q106703090	en	Dafydd ap Dafydd y Pothan Flaidd ap Rhirid Fychan ap Madog of Penllyn
Q106703090	mul	Dafydd ap Dafydd y Pothan Flaidd ap Rhirid Fychan ap Madog of Penllyn
Q106703090	nl	Dafydd ap Dafydd y Pothan Flaidd ap Rhirid Fychan ap Madog of Penllyn
Q106703146	en	Edward Catesby, of Seaton, Rutland
Q106703146	mul	Edward Catesby, of Seaton, Rutland
Q106703146	nl	Edward Catesby, of Seaton, Rutland
Q106703166	en	Anne Haselrigge
Q106703166	mul	Anne Haselrigge
Q106703166	nl	Anne Haselrigge
Q106703167	en	Thomas Haselrigge, of Noseley
Q106703167	mul	Thomas Haselrigge
Q106703167	nl	Thomas Haselrigge
Q106703170	en	Isabel Brocket
Q106703170	mul	Isabel Brocket
Q106703170	nl	Isabel Brocket
Q106703189	en	Amice de Arden (Arderne)
Q106703189	mul	Amice de Arden (Arderne)
Q106703189	nl	Amice|Amicia de Arden
Q106703519	en	Elizabeth de la Pole
Q106703519	mul	Elizabeth de la Pole
Q106703519	nl	Elizabeth de la Pole
Q106703521	en	Elizabeth Corbet
Q106703521	mul	Elizabeth Corbet
Q106703521	nl	Elizabeth Corbet
Q106703528	en	Joan Besford
Q106703528	mul	Joan Besford
Q106703528	nl	Joan Besford
Q106703657	en	Anthony Larbalestier, seigneur d'Augres
Q106703657	mul	Anthony Larbalestier, seigneur d'Augres
Q106703657	nl	Anthony Larbalestier, seigneur d'Augres
Q106703744	en	John Aumont
Q106703744	mul	John Aumont
Q106703744	nl	John Aumont
Q106703787	en	Margaret Mudge
Q106703787	mul	Margaret Mudge
Q106703787	nl	Margaret Mudge
Q106703811	en	John Messervy, of St.Martin
Q106703811	mul	John Messervy, of St.Martin
Q106703811	nl	John Messervy, of St.Martin
Q106703813	en	Jean Lempriere, seigneur de Rozel
Q106703813	mul	Jean Lempriere, seigneur de Rozel
Q106703813	nl	Jean Lempriere, seigneur de Rozel
Q106703836	en	Thomas Mudge
Q106703836	mul	Thomas Mudge
Q106703836	nl	Thomas Mudge
Q106703837	en	Stephen Mudge
Q106703837	mul	Stephen Mudge
Q106703837	nl	Stephen Mudge
Q106703974	en	Joan Corbet
Q106703974	mul	Joan Corbet
Q106703974	nl	Joan Corbet
Q106703977	en	William Corbet, of Wollaston
Q106703977	mul	William Corbet, of Wollaston
Q106703977	nl	William Corbet, of Wollaston
Q106704199	en	William Garraway (or Garway), of Welby
Q106704199	mul	William Garraway (or Garway), of Welby
Q106704199	nl	William Garraway (or Garway), of Welby
Q106704202	en	Elizabeth Brydges
Q106704202	mul	Elizabeth Brydges
Q106704202	nl	Elizabeth Brydges
Q106704208	en	Sarah
Q106704208	mul	Sarah
Q106704208	nl	Sarah
Q106704220	en	William Birch
Q106704220	mul	William Birch
Q106704220	nl	William Birch
Q106704508	en	Mary Cheyne
Q106704508	mul	Mary Cheyne
Q106704508	nl	Mary Cheyne
Q106704535	en	Elizabeth Boteler, of Bewsey
Q106704535	mul	Elizabeth Boteler, of Bewsey
Q106704535	nl	Elizabeth Boteler, of Bewsey
Q106704540	en	Alice Harington, of Wolfage
Q106704540	mul	Alice Harington, of Wolfage
Q106704540	nl	Alice Harington, of Wolfage
Q106704547	en	Alice Savage
Q106704547	mul	Alice Savage
Q106704547	nl	Alice Savage
Q106704701	en	Maud Dethick
Q106704701	mul	Maud Dethick
Q106704701	nl	Maud Dethick
Q107146443	en	Seince Draper
Q107146443	mul	Seince Draper
Q107146443	nl	Seince Draper
Q107146499	en	Sibyl
Q107146499	mul	Sibyl
Q107146499	nl	Sibyl
Q107211464	en	Katharina Anna van Bronckhorst
Q107211464	mul	Katharina Anna van Bronckhorst
Q107211464	nl	Catharina van Bronckhorst
Q107211522	en	Johanna von Heinsberg
Q107211522	mul	Johanna von Heinsberg
Q107211522	nl	Johanna von Heinsberg
Q107211527	en	Richardis von Alfter
Q107211527	mul	Richardis von Alfter
Q107211527	nl	Richardis von Alfter
Q107211558	en	Gilles van Hamale (Hamal), Heer van Elderen
Q107211558	mul	Gilles van Hamale (Hamal), Heer van Elderen
Q107211558	nl	Gilles van Hamale (Hamal), Heer van Elderen
Q107211596	en	Godard II van Flodrop, Voogd van Roermond 1369-1405
Q107211596	mul	Godard II van Flodrop, Voogd van Roermond 1369-1405
Q107211596	nl	Godard II van Flodrop, Voogd van Roermond 1369-1405
Q107211783	en	Richza von Querfurt zu Schraplau
Q107211783	mul	Richza von Querfurt zu Schraplau
Q107211783	nl	Richza von Querfurt zu Schraplau
Q107211784	bg	Унарг/Анарг фон Валденбург
Q107211784	cs	Amarg z Waldenburgu-Wolkensteinu
Q107211784	en	Umarg Herr van Waldenburg
Q107211784	mul	Umarg Herr van Waldenburg
Q107211784	nl	Umarg Herr van Waldenburg
Q107211806	cs	Wiliburga z Querfurtu
Q107211806	en	Willeburgis von Querfurt, Burggräfin von Magdeburg
Q107211806	mul	Willeburgis von Querfurt, Burggräfin von Magdeburg
Q107211806	nl	Willeburgis von Querfurt, Burggräfin von Magdeburg
Q107212014	en	Aechte van Steenhuys Pieter Nevendr.
Q107212014	mul	Aechte van Steenhuys Pieter Nevendr.
Q107212014	nl	Aechte van Steenhuys Pieter Nevendr.
Q107212020	en	Willem van der Burch
Q107212020	mul	Willem van der Burch
Q107212020	nl	Willem van der Burch
Q107275154	en	Cecily Bussey (Bussy)
Q107275154	mul	Cecily Bussey (Bussy)
Q107275154	nl	Cecily|Cicely Bussey
Q107275174	en	Ann Vavasour, of Hazlewood
Q107275174	mul	Ann Vavasour, of Hazlewood
Q107275174	nl	Ann Vavasour, of Hazlewood
Q107275715	en	Alice Wasteneys
Q107275715	mul	Alice Wasteneys
Q107275715	nl	Alice Wasteneys
Q107275841	en	Hugh de Corona
Q107275841	mul	Hugh de Corona
Q107275841	nl	Hugh de Corona
Q107275933	en	Isabel Bellew
Q107275933	mul	Isabel Bellew
Q107275933	nl	Isabel Bellew
Q107276673	en	Margaret Cheyne (Cheney), of Pinhoe
Q107276673	mul	Margaret Cheyne (Cheney), of Pinhoe
Q107276673	nl	Margaret Cheyne (Cheney), of Pinhoe
Q107276761	en	William Baskett, of Dewlish
Q107276761	mul	William Baskett, of Dewlish
Q107276761	nl	William Baskett, of Dewlish
Q107276770	en	Margaret Fitzjames, of Redlynch
Q107276770	mul	Margaret Fitzjames, of Redlynch
Q107276770	nl	Margaret Fitzjames, of Redlynch
Q107276777	en	Margaret Brockman
Q107276777	mul	Margaret Brockman
Q107276777	nl	Margaret Brockman
Q107276944	en	Thomas Hody (Huddy), of Kington Magna
Q107276944	mul	Thomas Hody (Huddy), of Kington Magna
Q107276944	nl	Thomas Hody (Huddy), of Kington Magna
Q107277197	en	Godfrey Lyffe, of Currypool (Corypole)
Q107277197	mul	Godfrey Lyffe, of Currypool (Corypole)
Q107277197	nl	Godfrey Lyffe, of Currypool (Corypole)
Q107278685	en	Margery Cralle
Q107278685	mul	Margery Cralle
Q107278685	nl	Margery Cralle
Q107278784	en	Beatrix Wesse (West)
Q107278784	mul	Beatrix Wesse (West)
Q107278784	nl	Beatrix|Bridget Wesse
Q107278888	en	Margaret Kene (Kyme)
Q107278888	mul	Margaret Kene (Kyme)
Q107278888	nl	Margaret|Bridget Kene
Q107278907	en	Isabel Bellingham
Q107278907	mul	Isabel Bellingham
Q107278907	nl	Isabel Bellingham
Q107278915	en	Margaret Redmayne (Redman), of Harewood
