geni_id,qid,person,agrees,conflicts,comparable,margin
6000000003100969679,Q130261544,Tabitha Baldwin,1,0,1,-1
6000000007044323700,Q130305679,Josiah Root,1,0,1,-1
6000000007950650807,Q130320532,Katherine Jones Larned,1,0,1,-1
6000000014934947810,Q130322707,Elena Yaroslavna,1,0,1,-1
6000000013341522454,Q130348290,Private,1,0,1,-1
6000000003113439257,Q130356028,Tjarede,1,0,1,-1
6000000003196674914,Q130356065,Kasih,1,0,1,-1
6000000090209689092,Q130369054,Heinrich,1,0,1,-1
6000000011243043288,Q130372935,Jerzy Korecki h. Pogoń Litewska,1,0,1,-1
6000000006754299580,Q130372991,Helena Koretska,1,0,1,-1
6000000139471304051,Q130389444,Anna Koriat,1,0,1,-1
6000000139472046821,Q130389445,Maria Koriat,1,0,1,-1
6000000033242828788,Q130389802,Vasili Кориатович Gediminids,1,0,1,-1
6000000014685776077,Q130390457,Anastasia Korybut,1,0,1,-1
4913726906610024668,Q130391088,Dymitry Glebovich Rurikov,1,0,1,-1
6000000017971574617,Q130391088,Dmitriy Glebovich,1,0,1,-1
6000000044503469302,Q130391089,"Ivan ""Shakh"" Glebavičius",1,0,1,-1
6000000017567440111,Q130401849,Иван Дмитриевич,1,0,1,-1
6000000016457647544,Q130534956,Fenna Дмитриевна Drutska-Lubetska,1,0,1,-1
6000000016457840174,Q130535790,Marianne Drutska-Lubetska,1,0,1,-1
6000000016457616575,Q130535795,Barbara Drutska-Lubetska,1,0,1,-1
6000000018346326842,Q130634640,Geertruid Vincentsdr Vincentsdtr Van LockHorst,1,0,1,-1
6000000078892832856,Q130732622,Иван Андреевич,1,0,1,-1
6000000017987582930,Q130732623,Василий Слепой Андреевич,1,0,1,-1
6000000078893317026,Q130732625,Марфа Андреевна Мезецкая,1,0,1,-1
6000000050135873890,Q130732627,Oksinia / Ksenia Андреевна Mizetska,1,0,1,-1
6000000024946846409,Q130735468,Fiodor Андреевич ks. Możajski,1,0,1,-1
6000000048023343929,Q130741154,2nd wife dss of Moscow,1,0,1,-1
6000000002908921848,Q130742881,Margery Mary Ingersoll,1,0,1,-1
6000000017988483090,Q130859185,Mikhail Иванович,1,0,1,-1
6000000024829379911,Q131304765,Dawid Sołtan h. wł.,1,0,1,-1
6000000024987712611,Q131304768,Jarosław Sołtan h. wł.,1,0,1,-1
6000000024823618818,Q131304769,Jan Sołtan h. wł.,1,0,1,-1
6000000024823917779,Q131304770,Aleksander Sołtan h. wł.,1,0,1,-1
6000000004533093915,Q13130929,Ranallt,1,0,1,-1
6000000004993387623,Q131316268,Elizabeth Sperry,1,0,1,-1
6000000006446043978,Q131316332,William Loomis,1,0,1,-1
6000000021747152603,Q131359168,Phoebe Burt,1,0,1,-1
6000000002622461500,Q131360041,Mehitabel Webster,1,0,1,-1
6000000002576577610,Q131360151,"Timothy Wickham ""Tang"" Morley",1,0,1,-1
6000000022295802927,Q131364515,John Davis,1,0,1,-1
6000000009449776686,Q131366951,Ephraim Buell,1,0,1,-1
6000000020320408837,Q131369577,Isaac Rockwell,1,0,1,-1
6000000001889958698,Q131369582,Sarah Drake,1,0,1,-1
458418,Q131370077,Emily Morgan Neville,1,0,1,-1
6000000017690608068,Q131401210,Samuel Thomas Finch,1,0,1,-1
6000000002819601712,Q131401226,Isaac Bartholomew,1,0,1,-1
323089148770004264,Q131441536,Hannah Whittemore,1,0,1,-1
6000000006110954055,Q131441539,Joseph Whittemore,1,0,1,-1
6000000013873010465,Q131447051,Sarah Coleman,1,0,1,-1
6000000004547520431,Q131470608,Jonathan White,1,0,1,-1
6000000003242756665,Q131550654,Elizabeth Warner,1,0,1,-1
6000000005415353758,Q131579723,Lucy Mather,1,0,1,-1
6000000005415213585,Q131579732,Lucy Mather Gaylord,1,0,1,-1
6000000054473058854,Q131581507,John Walley,1,0,1,-1
6000000003221197734,Q131582530,Ebenezer Bliss,1,0,1,-1
6000000005415059296,Q131630772,Nehemiah Gaylord,1,0,1,-1
6000000002073518838,Q131630774,Naomi Burnham,1,0,1,-1
6000000008261993757,Q131630806,Thomas Burnham,1,0,1,-1
6000000007508934297,Q131630817,John Burbank,1,0,1,-1
6000000017971646458,Q131703742,Иван Святославич князь Смоленский,1,0,1,-1
6000000002447103414,Q131732243,Rhodah (Rhodogune) .,1,0,1,-1
6000000008391826748,Q131747298,daughter of Ivan Ивановна of Pronsk,1,0,1,-1
6000000006348235898,Q131760187,James Morse,1,0,1,-1
6000000029797862596,Q131795827,Thomas Gaskins,1,0,1,-1
6000000003221845276,Q131900110,Richard Sperry,1,0,1,-1
6000000002046157649,Q131933175,David Chapin,1,0,1,-1
6000000002302340405,Q132132187,Mary Bartholomew,1,0,1,-1
6000000044535423889,Q132161589,Aleksandras Dašekas,1,0,1,-1
6000000111324771845,Q132161627,Михаил Александрович,1,0,1,-1
6000000044548669873,Q132731460,Иван Иванович,1,0,1,-1
6000000044548666878,Q132731552,Мрия Ивановна,1,0,1,-1
6000000044548651987,Q132731726,Марфа Шемякинa,1,0,1,-1
6000000044548389293,Q132731727,Евфросинья Шемякинa,1,0,1,-1
6000000007554536426,Q132861751,Ellen Hackley Pollard,1,0,1,-1
6000000000141512410,Q132862922,Elizabeth Chew,1,0,1,-1
6000000001954978146,Q132862935,Kensey Johns,1,0,1,-1
6000000001955063207,Q132862943,Kensey,1,0,1,-1
6000000004577917678,Q132882435,Gjurd Nilsson,1,0,1,-1
6000000018175300829,Q133272317,其德 伯瑩 湖南衡山,1,0,1,-1
6000000028795039661,Q133281702,沛 澤農,1,0,1,-1
6000000028794728345,Q133281707,光磯 湖南茶陵,1,0,1,-1
6000000012977484356,Q133281715,紀耀 仲坤 湖南湘鄉,1,0,1,-1
6000000001197351347,Q133283749,Clara Johansdotter,1,0,1,-1
6000000000861176450,Q133283750,Margareta Salomonsdotter Vallensis,1,0,1,-1
5302756261700049783,Q133284526,Isabel,1,0,1,-1
6000000184658611944,Q133310668,Vasily Lvovich Vorotynsky,1,0,1,-1
6000000129802084916,Q133447392,氏 隴西狄道,1,0,1,-1
6000000143818362822,Q133447882,相州鄴縣,1,0,1,-1
6000000146278520007,Q133448022,陳郡長平,1,0,1,-1
6000000146209386022,Q133448059,陳郡長平,1,0,1,-1
6000000049444949940,Q133448066,令名 陳郡長平,1,0,1,-1
6000000057265414826,Q133465251,爽 河南洛陽,1,0,1,-1
6000000129578262007,Q133465252,立素 河南洛陽,1,0,1,-1
6000000055763553835,Q133467867,清河,1,0,1,-1
6000000048526000905,Q133467929,媚 河東,1,0,1,-1
6000000133718509283,Q133468037,琅邪臨沂,1,0,1,-1
6000000055760029011,Q133472473,范陽涿縣,1,0,1,-1
6000000055769670909,Q133472591,太原晉陽,1,0,1,-1
6000000148109065975,Q133473091,威 晉昌,1,0,1,-1
6000000055805019865,Q133473314,廣平列人,1,0,1,-1
6000000116849125967,Q133503468,河東聞喜,1,0,1,-1
6000000143819958899,Q133504169,粲 河南洛陽,1,0,1,-1
6000000078424588881,Q133505123,Андрей Дмитриевич,1,0,1,-1
6000000078424345046,Q133505173,Семён Андреевич,1,0,1,-1
6000000078421597566,Q133514712,Данила Семёнович,1,0,1,-1
6000000145996128030,Q133521372,河南洛陽,1,0,1,-1
6000000055759597848,Q133521472,范陽涿縣,1,0,1,-1
6000000055771360858,Q133521792,河南洛陽,1,0,1,-1
6000000144161662094,Q133521834,玄成 范陽涿縣,1,0,1,-1
6000000002836849575,Q133896446,房則,1,0,1,-1
6000000014925512744,Q133968625,Anna,1,0,1,-1
6000000017553941246,Q134079944,弘農華陰,1,0,1,-1
6000000021240523343,Q134081021,鉅鹿曲城,1,0,1,-1
6000000146210333353,Q134082099,濟州鉅野,1,0,1,-1
6000000055529915136,Q134082169,嘉 萬年 江夏鄳縣,1,0,1,-1
6000000055530406842,Q134082179,觀 叔時 江夏鄳縣,1,0,1,-1
6000000107037409024,Q134082180,揖 江夏鄳縣,1,0,1,-1
6000000018230570371,Q134109089,Andrei Konstatinovich Shahovsky,1,0,1,-1
6000000018230637139,Q134109092,Юрий Константинович,1,0,1,-1
6000000018230744013,Q134109525,Alexander Shemyaka Andreevich Shahovsky,1,0,1,-1
6000000018230544290,Q134125353,Andrei Alexandrovich Shahovsky,1,0,1,-1
6000000018230527672,Q134125605,Ivan Andreevich Shahovsky,1,0,1,-1
6000000074750095362,Q13420083,隴西狄道,1,0,1,-1
6000000006253354305,Q134409678,Thomas Lyttleton Savage,1,0,1,-1
6000000018230535278,Q134431117,Данило Андреевич,1,0,1,-1
6000000018230615708,Q134440040,Пётр Андреевич,1,0,1,-1
6000000081695362928,Q134547115,Philipp Jacob von Leiningen-Schaumburg,1,0,1,-1
6000000001504827441,Q134570801,Sidsel Timmesdatter Rosenkrantz,1,0,1,-1
294414873430006408,Q1346964,Lambert,1,0,1,-1
6000000003128238078,Q134738588,村椙,1,0,1,-1
6000000011767227670,Q13478149,Ivan Rogvoldovich,1,0,1,-1
6000000013766131859,Q13478526,Vasilko II Bryachislavich,1,0,1,-1
6000000038512815983,Q13478530,Bseslavas Brečislavaitis,1,0,1,-1
6000000080817176840,Q13478538,Любовь Васильевна,1,0,1,-1
6000000012421497276,Q134882391,Anna Loomis,1,0,1,-1
6000000018230584622,Q134883732,"Матвей Петрович ""Babouchka""",1,0,1,-1
6000000003820985316,Q134955037,Ivar Sveinson,1,0,1,-1
6000000049865157925,Q134981976,Acatlán,1,0,1,-1
6000000003186842899,Q134982147,Tayhualcan,1,0,1,-1
6000000000321810201,Q134985369,Náuhyotl (de Coatlichan),1,0,1,-1
6000000000321851433,Q134985390,Coxcox,1,0,1,-1
6000000003896394536,Q134985777,Beatriz Pizarro de Hinojosa,1,0,1,-1
6000000000321789107,Q134985816,Francisco de Xocoyotzin,1,0,1,-1
6000000031395903545,Q134985825,Pedro,1,0,1,-1
6000000104610509878,Q134985831,Maríañ Pimentel,1,0,1,-1
6000000171102209821,Q134985833,Magdalena Francisca Josepa Pimentel y Quiñones,1,0,1,-1
6000000032061252513,Q134985844,Luis,1,0,1,-1
6000000015313662505,Q134985872,Josepha Jacinta Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000016447273268,Q134985875,Pedro Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000003493243684,Q134985895,Luis,1,0,1,-1
6000000003896121185,Q134985898,Juan,1,0,1,-1
6000000000991706416,Q134985907,Cristóbal de Narriahondo Pérez de Narriahondo,1,0,1,-1
6000000000276571575,Q134985930,Diego Alonso Pizarro de Hinojosa,1,0,1,-1
6000000018527839080,Q134985934,Beatriz,1,0,1,-1
6000000020237986595,Q134985935,Gracia Pizarro y Rodríguez de Aguilar,1,0,1,-1
6000000174806525882,Q134985937,Inés Pizarro y Rodríguez de Aguilar,1,0,1,-1
6000000174806525898,Q134985938,Catalina Pizarro y Altamirano,1,0,1,-1
6000000174806525920,Q134985939,Elvira,1,0,1,-1
6000000004157608187,Q134985942,Hernando,1,0,1,-1
6000000003187047248,Q134985969,Xocotzin,1,0,1,-1
6000000003187081962,Q134985971,Macuil,1,0,1,-1
6000000000321866437,Q134985972,Iztapánzin,1,0,1,-1
6000000027346272632,Q134985974,Colhuacan Empire Of Coxcoxtli,1,0,1,-1
6000000052945695870,Q134986001,Diego,1,0,1,-1
6000000052900134802,Q134986012,Alonso Moreno,1,0,1,-1
6000000052948101854,Q134986017,Rodrigo,1,0,1,-1
6000000031989542029,Q134986029,Gonzalo,1,0,1,-1
6000000000321805059,Q134986042,Mencia de Xocoyotzin,1,0,1,-1
6000000128936608973,Q134986092,Chalchiuhcozcatzin - Chalchiuhnenetzin,1,0,1,-1
6000000003493250121,Q134986146,Catalina Cortés de Zúñiga,1,0,1,-1
6000000052945111849,Q134986281,Martín,1,0,1,-1
6000000077245262470,Q134986283,Gutierre Alvarez de Toledo,1,0,1,-1
6000000045461867193,Q134986315,Fernando Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000045461886249,Q134986316,Inés Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000045462423860,Q134986319,Alonso Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000045462493852,Q134986320,Francisca Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000045462495913,Q134986321,Fernando Pablo Fernández de Córdoba y Enríquez de Ribera,1,0,1,-1
6000000012062122208,Q134986332,Tlacuilolxochtzin,1,0,1,-1
6000000013104001240,Q134986333,Juana,1,0,1,-1
6000000027487571159,Q134986334,Juana,1,0,1,-1
6000000013175379414,Q134986336,Leonor Juana,1,0,1,-1
6000000012225278608,Q134986339,Pedro Andrés,1,0,1,-1
6000000012042496861,Q134986343,Beatriz,1,0,1,-1
6000000013103545024,Q134986348,Francisca,1,0,1,-1
6000000031395967754,Q134986349,García,1,0,1,-1
6000000031408660543,Q134986350,María,1,0,1,-1
6000000004559865516,Q134986352,Mayor,1,0,1,-1
6000000039812785695,Q134986353,María Fernández de Padilla García-Ayala,1,0,1,-1
6000000030500709371,Q134986354,Gaspar Lorenzo,1,0,1,-1
6000000045455546910,Q134986355,María de Figueroa,1,0,1,-1
6000000045455780847,Q134986356,Baltasar de Figueroa,1,0,1,-1
6000000003896119393,Q134986359,Isabel,1,0,1,-1
6000000005392245689,Q134986360,Fernando de Oñate y Salazar,1,0,1,-1
6000000013634541148,Q134986361,Cristóbal de Oñate,1,0,1,-1
6000000000401585822,Q134986362,Juan,1,0,1,-1
6000000001260459057,Q134986363,Vicente de Zaldívar y Oñate,1,0,1,-1
6000000008900710062,Q134986364,Diego de Zaldivar y Oñate,1,0,1,-1
6000000008954336193,Q134986365,Gabriel,1,0,1,-1
6000000008954526850,Q134986366,Alonso de Zaldivar y Oñate,1,0,1,-1
6000000005598888440,Q134986368,Ruy Díaz de Zaldívar,1,0,1,-1
6000000199928046856,Q134986369,Rodrigo,1,0,1,-1
6000000020422922067,Q134986370,Hernando,1,0,1,-1
6000000012514136568,Q134986371,María Altamirano,1,0,1,-1
6000000019330734075,Q134986372,Isabel,1,0,1,-1
6000000032629805970,Q134986373,Juan,1,0,1,-1
6000000083149696259,Q134986374,Hernando,1,0,1,-1
6000000083149722055,Q134986375,Francisco,1,0,1,-1
6000000051040238061,Q134986376,Aldonza de Hinojosa,1,0,1,-1
6000000019341516637,Q134986378,Juan Páez,1,0,1,-1
6000000019342370105,Q134986379,Cristóbal de Valderrama,1,0,1,-1
6000000000321804410,Q134986380,Nopáltzin-Cuetlaxhuitzin,1,0,1,-1
6000000052945110276,Q134986381,Fernando,1,0,1,-1
6000000052944886573,Q134986441,Francisca,1,0,1,-1
6000000052901866920,Q134986446,Maria,1,0,1,-1
6000000000321812032,Q134986449,Cristóbal de Lucero,1,0,1,-1
6000000128935864261,Q134986452,Moquihuic ( Moquihuix),1,0,1,-1
6000000000220417848,Q134986456,Magdalena,1,0,1,-1
6000000003493243744,Q134986457,Ana,1,0,1,-1
6000000115173519044,Q134986465,Gómez,1,0,1,-1
6000000075706881850,Q134986469,Maria Ana Santos Ana,1,0,1,-1
6000000013019091950,Q134986471,Pedro,1,0,1,-1
5302730678270049536,Q134986472,Aldonza Hinojosa,1,0,1,-1
6000000105178186821,Q134986474,Juan,1,0,1,-1
6000000012225970508,Q134986476,Antonia,1,0,1,-1
6000000015630217540,Q134986479,Francisca de Castro Cabrera y Bobadilla,1,0,1,-1
6000000002231018223,Q134986480,María Luisa,1,0,1,-1
6000000031409338884,Q134986481,María,1,0,1,-1
6000000000661686823,Q134986485,Catalina,1,0,1,-1
6000000007354125287,Q134986486,Teresa Fernández de Córdoba,1,0,1,-1
6000000002760503826,Q134986490,"Pedro ""El Mozo""",1,0,1,-1
6000000037344141986,Q134986491,Juan Cano Moctezuma de Prado,1,0,1,-1
6000000004717762030,Q134986504,Pedro,1,0,1,-1
6000000003493056813,Q134986617,Juan,1,0,1,-1
6000000000220815626,Q134986714,Ana,1,0,1,-1
6000000152671926966,Q134986716,Miguel Mateo Cortes Cerda,1,0,1,-1
6000000000267428302,Q134986719,Inés,1,0,1,-1
6000000009938601591,Q134986720,Alonso Cortés Mancha,1,0,1,-1
6000000010738829617,Q134986726,Maria,1,0,1,-1
6000000006795553679,Q134986727,Martin Pizarro,1,0,1,-1
6000000014885377912,Q134986728,Mateo,1,0,1,-1
6000000000351810041,Q134986733,Cuauhcihuatl,1,0,1,-1
6000000000640391267,Q134986741,María,1,0,1,-1
6000000018775853587,Q134986742,Catalina,1,0,1,-1
6000000000868534104,Q134986743,Juan Aranda,1,0,1,-1
6000000000868534747,Q134986744,María Aranda Lucero,1,0,1,-1
6000000000203345740,Q134986748,Gonzalo Cano de Moctezuma,1,0,1,-1
6000000007446283351,Q134986750,Pedro Cano de Moctezuma,1,0,1,-1
6000000007446283363,Q134986753,Isabel de Moctezuma,1,0,1,-1
6000000007446283367,Q134986754,Ana Catalina de Moctezuma,1,0,1,-1
6000000003186896624,Q134986762,Papatzin Oxomoc,1,0,1,-1
6000000003493266307,Q134986765,María de Castañeda,1,0,1,-1
6000000003493266282,Q134986769,Fernando Gallego Gallego de Andrade Moctezuma,1,0,1,-1
6000000003493266287,Q134986770,Felipe Gallego,1,0,1,-1
6000000003493266292,Q134986771,Juan Gallego Andrada Moctezuma,1,0,1,-1
6000000003493266297,Q134986772,Isabel Andrada Moctezuma,1,0,1,-1
6000000050969847121,Q134986774,Pedro de Andrade Moctezuma y Castañeda,1,0,1,-1
6000000003493266137,Q134986776,Geronimo Augustin,1,0,1,-1
6000000003616316987,Q134986778,Cristóbal de Zaldívar Mendoza,1,0,1,-1
6000000007462741918,Q134986780,Juan de Saldívar Cortéz Moctezuma,1,0,1,-1
6000000007463116370,Q134986781,Vincente de Saldívar Cortéz Moctezuma,1,0,1,-1
6000000028171953602,Q134986782,Juan Andrés de Zaldívar,1,0,1,-1
6000000002187613904,Q134988446,N.N.,1,0,1,-1
6000000002187613924,Q134988448,N.N.,1,0,1,-1
6000000000424788432,Q1351307,"John ""The Red"" Comyn",1,0,1,-1
6000000019846762449,Q135196183,Sarah Maria Eustace,1,0,1,-1
6000000002246299525,Q135196188,Agatha Conway,1,0,1,-1
6000000019845331949,Q135196207,Sally Lee McCarty,1,0,1,-1
6000000004663475510,Q135196218,Denis McCarty,1,0,1,-1
6000000004663499488,Q135196222,Sarah Ball,1,0,1,-1
6000000002713586427,Q135196224,William Ball,1,0,1,-1
6000000038221337200,Q135273782,錢,1,0,1,-1
6000000006802792756,Q135285220,Mary Tyng,1,0,1,-1
6000000007511609048,Q135479877,Barbro Persdotter,1,0,1,-1
6000000024350003263,Q135479879,Karin Persdotter,1,0,1,-1
6000000178795067857,Q135489725,Tsedaka,1,0,1,-1
6000000178794921845,Q135489726,Yitzhaq,1,0,1,-1
6000000178794831823,Q135489727,Shalma II,1,0,1,-1
6000000178793980898,Q135489728,Tabia III,1,0,1,-1
6000000178794353834,Q135489729,Yitzhaq,1,0,1,-1
6000000178795709821,Q135489730,Abram,1,0,1,-1
6000000178795360828,Q135489731,Tsedaka II,1,0,1,-1
6000000178794999821,Q135489819,Amram VIII,1,0,1,-1
6000000178794932825,Q135489963,Phinehas,1,0,1,-1
6000000178795370821,Q135489965,Amram,1,0,1,-1
6000000006891205312,Q135525514,Margaret Johns,1,0,1,-1
6000000015366821674,Q135525527,Joseph Hopkins,1,0,1,-1
6000000007588187422,Q135527730,Herborg Pedersdatter,1,0,1,-1
6000000003782918416,Q135527732,Peter,1,0,1,-1
6000000075992041641,Q135652807,Ignacy Marcin,1,0,1,-1
6000000009687656887,Q135680845,Tenagne Warq,1,0,1,-1
6000000018239081716,Q135747785,Юрий Иванович,1,0,1,-1
6000000001798344474,Q136097289,Jørgen Pedersen Staur,1,0,1,-1
6000000015275748686,Q136324606,Maximiliane von Hohenzollern-Hechingen,1,0,1,-1
5546031430930135595,Q136387201,Samuel Olofsson Wallenius,1,0,1,-1
6000000011393387214,Q136542553,Carolus Benedicti Prætorius,1,0,1,-1
6000000004273672334,Q136649625,Eiler Axelsen,1,0,1,-1
6000000006595700147,Q136686633,Marcus Nilsson,1,0,1,-1
6000000005415213572,Q137218444,Nehemiah Gaylord,1,0,1,-1
6000000001827575071,Q137393503,Margrethe Bondesdatter,1,0,1,-1
6000000007472021755,Q137650414,Elisabeth,1,0,1,-1
6000000094083696955,Q137692102,Baltazaras,1,0,1,-1
6000000002836964310,Q1379947,深養父,1,0,1,-1
6000000002893319563,Q138310804,Samson Filippusson Losna,1,0,1,-1
6000000024514920172,Q138318938,Auguste Sophie Von Württemberg-Neuenstadt,1,0,1,-1
6000000000426646688,Q138529745,Hannah Washburn,1,0,1,-1
6000000000806277108,Q139249536,Frances Thacker,1,0,1,-1
6000000000651971591,Q139251294,Lydia Kelly Caulkins,1,0,1,-1
6000000014082705465,Q139546670,Gaia de Cervera,1,0,1,-1
6000000074313036840,Q139554071,KPH Noto Dirodjo,1,0,1,-1
6000000019571421475,Q139554555,GBRA Retno Puwoso,1,0,1,-1
6000000016310009703,Q139668960,Ammi Trumbull,1,0,1,-1
6000000016309653778,Q139668963,John Hayden,1,0,1,-1
6000000018427283921,Q139668965,Mary Trumbull,1,0,1,-1
6000000001892591268,Q139669609,Ann Burnham,1,0,1,-1
6000000006732828191,Q139669611,Samuel Burnham,1,0,1,-1
6000000018427220931,Q139669614,Sabra Gaylord,1,0,1,-1
6000000008602211764,Q139695516,William Henry Oldham,1,0,1,-1
6000000001233651651,Q139736816,Jeremiah Whittemore,1,0,1,-1
6000000092777923864,Q139989689,Bolette Sara Laurentze Hersleb,1,0,1,-1
6000000001504598934,Q140466087,Margrethe Axelsdatter Rosenkrantz,1,0,1,-1
6000000001504617748,Q140694699,Mette Eriksdatter Rosenkrantz,1,0,1,-1
6000000018625242110,Q140736242,Henrik Petri,1,0,1,-1
5337147434200086146,Q140761650,Ingeborg Predbjørnsdatter Podebusk,1,0,1,-1
6000000001504532621,Q140805598,Knud Bille,1,0,1,-1
6000000008549647641,Q140805604,Axel,1,0,1,-1
6000000047347943848,Q140918067,John Milton,1,0,1,-1
6000000041786721100,Q1434699,Llywarch Hen,1,0,1,-1
6000000075333564821,Q14640463,觀 拔六觀 河南洛陽,1,0,1,-1
6000000009687941284,Q147677,Negus Zariea,1,0,1,-1
6000000003828326587,Q15040856,Raingarde,1,0,1,-1
6000000031614106365,Q15042435,Vasili Romanovich,1,0,1,-1
6000000031614493911,Q15042460,Lev Romanovich,1,0,1,-1
6000000013651176024,Q15061774,Андрей Петрович,1,0,1,-1
6000000030006460832,Q15070790,Grigoriy Андреевич,1,0,1,-1
6000000002447112231,Q15223068,Selyfan / Salomon ap Gradlon,1,0,1,-1
6000000009654053608,Q153600,Lucius Scribonius Libo,1,0,1,-1
6000000000437189974,Q1553880,Guillaume,1,0,1,-1
6000000073466379031,Q15627774,Vladimir Sviatopolkovich,1,0,1,-1
6000000074759918859,Q1564623,處厚 河南府,1,0,1,-1
6000000075327208147,Q1567152,淹 執禮 京兆杜陵,1,0,1,-1
6000000007316403023,Q1567543,Adrien,1,0,1,-1
6000000075399536836,Q15892557,孝節 隴西狄道,1,0,1,-1
6000000020601867750,Q15892829,勤禮 敬弘 琅邪臨沂,1,0,1,-1
6000000064848899962,Q15902742,子奇 中濟 河南洛陽,1,0,1,-1
6000000075377291821,Q15904869,鏡民 君倩 河東聞喜,1,0,1,-1
6000000038106577817,Q15905324,坦 伯履 河南洛陽,1,0,1,-1
6000000074717421141,Q15908012,鈞 季孫 弘農華陰,1,0,1,-1
6000000023531439343,Q15909080,崧 景猷 潁川潁陰,1,0,1,-1
6000000075333279966,Q15912568,儉 河南洛陽,1,0,1,-1
6000000075401937068,Q15913459,行之 鄭州管城,1,0,1,-1
6000000021150326904,Q15914389,順之 文緯 南蘭陵,1,0,1,-1
6000000074750951895,Q15914778,李,1,0,1,-1
6000000074767375914,Q15916852,Fan 翻 隴西狄道,1,0,1,-1
6000000064849118831,Q15921654,宗傑 河南洛陽,1,0,1,-1
6000000075345372890,Q15923626,欽 子若 范陽涿縣,1,0,1,-1
6000000074750434127,Q15923998,隴西狄道,1,0,1,-1
6000000012967356967,Q15924364,嗣悊,1,0,1,-1
6000000021651887195,Q15924962,堯咨 嘉謨 閬州閬中,1,0,1,-1
6000000075048790451,Q15927853,諶 開封,1,0,1,-1
6000000013567576377,Q15939908,子姓,1,0,1,-1
6000000013567666036,Q15940896,睾 祁父 子姓,1,0,1,-1
6000000052128024860,Q15941515,敏 仲通 范陽涿縣,1,0,1,-1
6000000023701103686,Q15944710,悅 長豫 琅邪臨沂,1,0,1,-1
6000000074750788964,Q15954845,某,1,0,1,-1
6000000007373484281,Q1597708,Heinrich Frisia,1,0,1,-1
6000000143879582839,Q16001836,盛,1,0,1,-1
6000000143879186997,Q16002033,符,1,0,1,-1
6000000143877364318,Q16002532,昭成,1,0,1,-1
6000000143879772860,Q16002534,椒,1,0,1,-1
6000000143879757832,Q16002537,回,1,0,1,-1
6000000143879558938,Q16002539,迥,1,0,1,-1
6000000143879385988,Q16002543,子祥,1,0,1,-1
6000000143879056025,Q16002545,通玄,1,0,1,-1
6000000143880024830,Q16002547,光,1,0,1,-1
6000000143880116821,Q16002549,慈正,1,0,1,-1
6000000143879686901,Q16002551,高,1,0,1,-1
6000000143877688458,Q16002553,應韶,1,0,1,-1
6000000143879916873,Q16002555,頤,1,0,1,-1
6000000143879970888,Q16002557,仕元,1,0,1,-1
6000000143880274862,Q16002559,諶,1,0,1,-1
6000000143878987229,Q16002562,秉一,1,0,1,-1
6000000143879859916,Q16002564,善,1,0,1,-1
6000000143880028950,Q16002566,季文,1,0,1,-1
6000000143880338839,Q16002568,正随,1,0,1,-1
6000000143878459247,Q16002571,乾曜,1,0,1,-1
6000000143880232876,Q16002573,嗣宗,1,0,1,-1
6000000143880563863,Q16002575,象中,1,0,1,-1
6000000143880553857,Q16002584,時修,1,0,1,-1
6000000143880392893,Q16002587,守真,1,0,1,-1
6000000075406665959,Q16002602,嗣德 貴溪,1,0,1,-1
6000000075406753947,Q16002607,宇清 廣信貴溪,1,0,1,-1
6000000143880096968,Q16002610,懋丞,1,0,1,-1
6000000143880760847,Q16002613,元吉,1,0,1,-1
6000000143877971319,Q16002615,玄慶,1,0,1,-1
6000000143880361895,Q16002617,永緒,1,0,1,-1
6000000002814610465,Q16063986,Ide Mogensdatter Munk,1,0,1,-1
6000000074684660599,Q16075514,之才 正輔 眉州眉山,1,0,1,-1
6000000054111969933,Q16075986,魯連 南陽順陽,1,0,1,-1
6000000038103475036,Q16075990,億 宗魏 開封雍邱,1,0,1,-1
6000000075346020862,Q16076578,奐 范陽涿縣,1,0,1,-1
6000000074735329037,Q16076771,璄 隴西狄道,1,0,1,-1
6000000023701404124,Q16077602,凝之 叔平 琅邪臨沂,1,0,1,-1
6000000021151069727,Q16078093,珣 南蘭陵,1,0,1,-1
6000000038046256338,Q16078116,鍇 成都華陽,1,0,1,-1
6000000038046835879,Q16078123,鎡 成都華陽,1,0,1,-1
6000000001223433922,Q16162760,Salomon Birgeri Vallensis,1,0,1,-1
6000000210483284822,Q16183355,Lady Palsu,1,0,1,-1
6000000000437016503,Q16203778,Rogallach mac Uatuch,1,0,1,-1
6000000006101386528,Q16227428,Devi,1,0,1,-1
6000000075333494023,Q16259845,安業 河南洛陽,1,0,1,-1
6000000075328021088,Q16260404,烈 朔州鄯陽,1,0,1,-1
6000000021151410339,Q16260763,敞 休明 河南洛陽,1,0,1,-1
6000000003827288095,Q16323098,Usai ap ap Ceredig,1,0,1,-1
6000000002447114415,Q16323100,Serwyl ap ab Usai,1,0,1,-1
6000000006127291626,Q16595801,Marina Nilsdotter Grip,1,0,1,-1
6000000074750863829,Q16603339,隴西狄道,1,0,1,-1
