qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q200835,Q101352,Seghatoleslam,Seghatoleslam,,,,ثقة الاسلام,,,Seghatoleslam,Seghatoleslam,Seghatoleslam,,,,,,,,Seghatoleslam
Q205027,Q3409032,Perry,Perry,ペリー,佩里,,بيري,פרי,Перри,Perry,Perry,Perry,Perry,Perry,Perry,Perry,Perry,Perry,Perry,Perry
Q206995,Q12308941,Ziya,Ziya,ズィヤ,泽亚,,ضياء,זיא,Зия,Ziya,Ziya,Ziya,Ziya,Ziya,Ziya,Ziya,Ziya,Ziya,Ziya,Ziya
Q218355,Q101352,Zogg,Zogg,,佐格,,,,,Zogg,Zogg,Zogg,Zogg,Zogg,Zogg,Zogg,Zogg,Zogg,Zogg,Zogg
Q219923,Q101352,Zonew,Zonew,,,,,,,Zonew,Zonew,Zonew,Zonew,Zonew,Zonew,Zonew,Zonew,Zonew,Zonew,Zonew
Q220739,Q11879590,Sylwestra,Sylwestra,,,,,,,Sylwestra,Szilvesztra,Sylwestra,Sylwestra,Sylwestra,Sylwestra,Sylwestra,Sylwestra,Sylwestra,Sylwestra,Sylwestra
Q226723,Q101352,Zoricic,Zoricic,,,,,,,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic,Zoricic
Q231555,Q101352,Yamamoto,Yamamoto,ヤマモト,,,ياماموتو,ימאמוטו,Ямамото,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto,Yamamoto
Q238771,Q12308941,Gervasio,Gervasio,ヘルバシオ,,,,,Хервасио,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio,Gervasio
Q240931,Q12308941,Edwin,Edwin,エドウィン,埃德溫,에드윈,إدوين,אדווין,Эдвин,Edwin,Edwin,Edwin,Edwin,Edwin,Edwin,Edwin,Edwin,,Edwin,
Q278835,Q12308941,Edward,Edward,エドワード,爱德华,에드워드,إدورد,אדוארד,Эдвард,Edward,Edward,Edward,Edward,Edward,Edward,Edward,Edward,Edward,Edward,Edward
Q280291,Q11879590,Balbina,Balbina,,,,,,Бальбина,Balbina,Balbina,Balbina,Balbina,Balbina,Balbina,Balbina,Balbina,Balbina,Balbina,Balbina
Q283219,Q12308941,अजित,Ajit,,,,,,Аджит,Ajit,Ajit,Ajit,Ajit,Ajit,Ajit,Ajit,Ajit,Ajit,Ajit,Ajit
Q292691,Q12308941,Ernst,Ernst,エルンスト,恩斯特,에른스트,إرنست,ארנסט,Эрнст,Ernst,,,,,,,,,,
Q303635,Q101352,Aasland,Aasland,,奥斯兰,,آسلاند,,,Aasland,Aasland,Aasland,Aasland,Aasland,Aasland,Aasland,Aasland,Aasland,Aasland,Aasland
Q317315,Q12308941,Øystein,Øystein,パスクアーレ,奥伊斯坦,외위스테인,,אייסטיין,Эйстейн,Øystein,Øystein,Øystein,Øystein,Øystein,Øystein,Øystein,Øystein,Øystein,Øystein,Øystein
Q321251,Q101352,Abildgaard,Abildgaard,アビルゴール,阿比德加德,,,,Абильгор,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard,Abildgaard
Q331091,Q101352,Abramczik,Abramczik,,,,أبرامتشيك,,Абрамчик,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik,Abramczik
Q340531,Q12308941,Achisch,Achisch,,,,,,,Achisch,Achisch,Achisch,Achisch,Achisch,Achisch,Achisch,Achisch,Achisch,Achisch,Achisch
Q345603,Q101352,Baresi,Baresi,バレージ,巴里斯,,باريزي,,Барези,Baresi,Baresi,Baresi,Baresi,Baresi,Baresi,Baresi,Baresi,Baresi,Baresi,Baresi
Q348915,Q101352,Parviainen,Parviainen,パルヴィアイネン,帕尔维艾宁,,,,Парвиайнен,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen,Parviainen
Q352883,Q12308941,Addi,Addi,アッディ,,,,,,Addi,Addi,Addi,Addi,Addi,Addi,Addi,Addi,Addi,Addi,Addi
Q357139,Q101352,Owens,Owens,オーウェンズ,欧文斯,,أوينز,אוונס,Оуэнс,Owens,Owens,Owens,Owens,Owens,Owens,Owens,Owens,Owens,Owens,Owens
Q362403,Q11879590,Carina,Carina,カリーナ,卡莉娜,,كارينا,קרינה,Карина,Carina,Carina,Carina,Carina,Carina,Carina,Carina,Carina,Carina,Carina,Carina
Q370531,Q101352,Schuurman,Schuurman,,,,شاورمان,שורמן,Схюрман,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman,Schuurman
Q378867,Q11879590,Iris,Iris,アイリス,伊丽丝,,إريس,איריס,Ирис,Iris,Iris,Iris,Iris,Iris,Iris,Iris,Iris,Iris,Iris,Iris
Q379059,Q101352,Adulyadej,Adulyadej,,,,,,,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej,Adulyadej
Q388643,Q11879590,Afsahne,Afsahne,,,,,,,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne,Afsahne
Q404899,Q101352,,Aikenhead,,,,,,,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead,Aikenhead
Q411091,Q12308941,Aivaras,Aivaras,アイヴァラス,,,أيفاراس,אייווארס,,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras,Aivaras
Q412179,Q101352,Wilk,Wilk,ウィルク,,,فيلك,ווילק,Вильк,Wilk,Wilk,Wilk,Wilk,Wilk,Wilk,Wilk,Wilk,Wilk,Wilk,Wilk
Q422371,Q101352,Фесенко,Fesenko,,,,فيسينكو,,Фесенко,Fessenko,Fesenko,Fesenko,Fesenko,Fesenko,Fesenko,Fesenko,,Fesenko,,
Q423635,Q101352,Кулаков,Kulakov,クラコフ,库拉科夫,,كولاكوف,,Кулаков,Kulakow,Kulakov,Kulakov,Koelakov,Koelakov,Koelakov,,,Koelakov,,Kułakow
Q423891,Q101352,Melnychenko,Melnychenko,メリニチェンコ,,,,,Мельниченко,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko,Melnychenko
Q436035,Q101352,吉田,Yoshida,吉田,吉田,요시다,يوشيدا,יושידה,Ёсида,Yoshida,Yoshida,Yoshida,Yoshida,Yoshida,Yoshida,,,Yoshida,,Yoshida
Q444211,Q12308941,Altor,Altor,,,,,,,Altor,Altor,Altor,Altor,Altor,Altor,Altor,Altor,Altor,Altor,Altor
Q445731,Q11879590,Christa,Christa,クリスタ,克丽丝塔,,كريستا,כריסטה,Криста,Christa,Christa,Christa,Christa,Christa,Christa,Christa,Christa,,Christa,
Q447379,"Q3409032,Q11879590",Femme,Femme,,,,,,,Femme,Femme,Femme,Femme,Femme,Femme,Femme,Femme,Femme,Femme,Femme
Q449411,Q101352,Bennett,Bennett,ベネット,本内特,,بينيت,בנט,Беннетт,Bennett,Bennett,Bennett,Bennett,Bennett,Bennett,Bennett,Bennett,Bennett,Bennett,Bennett
Q462547,Q12308941,Kent,Kent,ケント,肯特,,كينت,קנט,Кент,Kent,Kent,Kent,Kent,Kent,Kent,Kent,Kent,Kent,Kent,Kent
Q481635,Q11879590,Abélia,Abélia,,,,,,,Abélia,Abélia,Abélia,Abélia,Abélia,Abélia,Abélia,Abélia,Abélia,Abélia,Abélia
Q491379,Q11879590,Lieke,Lieke,,莉克,,,ליקה,Лике,Lieke,Lieke,Lieke,Lieke,Lieke,Lieke,Lieke,Lieke,Lieke,Lieke,Lieke
Q495635,Q12308941,Colin,Colin,コリン,科林,콜린,كولن,קולין,Колин,Colin,Colin,Colin,Colin,Colin,Colin,Colin,Colin,Colin,Colin,Colin
Q505331,Q12308941,Adolár,Adolár,,,,,,,Adolár,Adolár,,,,,,,,,
Q542211,Q11879590,Ornella,Ornella,オルネラ,奥内拉,,أورنيلا,,Орнелла,Ornella,Ornella,Ornella,Ornella,Ornella,Ornella,Ornella,Ornella,,Ornella,
Q545971,Q12308941,Eugene,Eugene,ユージーン,尤金,,يوجين,יוג'ין,Юджин / Эжен / Ойген,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene
Q553235,Q11879590,Ainó,Ainó,,,,,,,,Ainó,,,,,,,,,
Q558067,Q11879590,Ann,Ann,アン,Ann,,آن,אן,Энн / Анна / Анн,Ann,Ann,Ann,Ann,Ann,Ann,Ann,Ann,Ann,Ann,Ann
Q566131,Q11879590,Anneliese,Anneliese,アンネリーゼ,安妮丽丝,,أناليزه,אנליס,Аннелизе,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese,Anneliese
Q566243,Q11879590,Anna Maria,Anna Maria,アンナ・マリア,安娜·玛丽亚,,آنا ماريا,,Анна Мария,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria,Anna Maria
Q567203,Q101352,Annison,Annison,,,,,,,Annison,Annison,Annison,Annison,Annison,Annison,Annison,Annison,Annison,Annison,Annison
Q568979,Q12308941,Mariano,Mariano,マリアーノ,马里亚诺,,ماريانو,מריאנו,Мариано,Mariano,Mariano,Mariano,Mariano,Mariano,Mariano,Mariano,Mariano,Mariano,Mariano,Mariano
Q577011,Q12308941,Albert,Albert,アルバート,Albert,,ألبرت,אלברט,Альберт / Альбер,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert,Albert
Q607395,Q12308941,Calixto,Calixto,,,,,,,Calixto,Calixto,Calixto,Calixto,Calixto,Calixto,Calixto,Calixto,Calixto,Calixto,Calixto
Q612659,Q12308941,のぶお,Nobuo,のぶお,,노부오,,,Нобуо,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo,Nobuo
Q629347,Q12308941,Samuel,Samuel,サミュエル,塞缪尔,새뮤얼,صموئيل,סמיואל,Сэмюэл / Самуэль / Замуэль,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,,Samuel,
Q634419,Q12308941,Alieu,Alieu,,,,,,,Alieu,Alieu,Alieu,Alieu,Alieu,Alieu,Alieu,Alieu,Alieu,Alieu,Alieu
Q637123,Q3409032,Kim,Kim,キム,,,كيم,קים,Ким,Kim,Kim,Kim,Kim,Kim,Kim,Kim,Kim,Kim,Kim,Kim
Q643507,Q12308941,Aureusz,Aureusz,,,,,,,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz,Aureusz
Q645699,Q12308941,Oto,Oto,オト,奥托,오토,,אוטו,Ото,Oto,Oto,Oto,Oto,Oto,Oto,Oto,Oto,Oto,Oto,Oto
Q647875,Q12308941,Jerome,Jerome,ジェローム,热罗姆,,جيروم,ג'רום,Джером,Jerome,Jerome,Jerome,Jerome,Jerome,Jerome,Jerome,Jerome,Jerome,Jerome,Jerome
Q656179,Q101352,Samuel,Samuel,サミュエル,,,صموئيل,סמואל,Самуэль,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel,Samuel
Q661107,Q12308941,Kunibert,Kunibert,,,,,,,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert,Kunibert
Q664915,Q12308941,Leander,Leander,レアンダー,利安德,,ليندر,לאנדר,Леандер,Leander,Leander,Leander,Leander,Leander,Leander,Leander,Leander,Leander,Leander,Leander
Q684595,Q11879590,Alvina,Alvina,アルヴィーナ,阿尔维娜,,,,,Alvina,Alvina,Alvina,Alvina,Alvina,Alvina,Alvina,Alvina,Alvina,Alvina,Alvina
Q689283,Q11879590,,Ambrosis,,,,,,,,,,,,,,,,,
Q691011,Q101352,Arnarsson,Arnarsson,,,,,,,Arnarsson,,,,,,,,,,
Q694739,Q11879590,Amethyst,Amethyst,,,,,,,,,,,,,,,,,
Q709443,Q101352,,Ye,葉,葉,예,يي,יה,Е,Ye,Yeh,Ye,Ye,Ye,Ye,Ye,Ye,,Ye,
Q709747,Q101352,杜,Du,杜,杜,두,دو,דו,Ду,Du,Du,Du,,Du,,Du,,,,
Q713571,Q12308941,Tiborc,Tiborc,,蒂博克,,,טיבורצ'ו,,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc,Tiborc
Q714883,Q11879590,Delila,Delila,デリラ,,,,דלילה,,Delila,Delila,Delila,Delila,Delila,Delila,Delila,Delila,Delila,Delila,Delila
Q717011,Q12308941,Arvid,Arvid,アルヴィド,阿尔维德,,أرفيد,ארביד,Арвид,Arvid,Arvid,Arvid,Arvid,Arvid,Arvid,Arvid,Arvid,Arvid,Arvid,Arvid
Q717555,Q101352,Yǐn,Yin,尹,尹,인,يين,,Доан,Yin,Yin,Yoon,Yin,Yin,Yin,,,Yin,,Yin
Q717667,Q11879590,Philomena,Philomena,フィロメナ,,,فيلومينا,,Филомена,Philomena,Philomena,Philomena,Philomena,Philomena,Philomena,Philomena,Philomena,Philomena,Philomena,Philomena
Q717763,Q101352,羅,Luo,羅,羅,뤄,لو,לו,Ло,Luo,Luo,Luo,Luó,Luo,Luó,Luo,,Luó,Luo,Luo
Q737811,Q101352,Malczewski,Malczewski,,,,,,Мальчевский,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski,Malczewski
Q739251,Q12308941,Assar,Assar,,阿萨尔,,,אסאר,Ассар,Assar,Assar,Assar,Assar,Assar,Assar,Assar,Assar,Assar,Assar,Assar
Q740547,Q12308941,,Nectarios/Nektarios/Nectarius,,,,,,Нектарий,Nektarios,Nectaire,,,,,,,,,Nektariusz
Q743091,"Q3409032,Q11879590",Zina,Zina,ジーナ,吉娜,,زينه,זינה,Зина,Zina,Zina,Zina,Zina,Zina,Zina,Zina,Zina,Zina,Zina,Zina
Q758259,Q101352,Attwell,Attwell,,,,,,,Attwell,Attwell,Attwell,Attwell,Attwell,Attwell,Attwell,Attwell,Attwell,Attwell,Attwell
Q758307,Q12308941,Atze,Atze,,阿茨,,,,Аце,Atze,Atze,Atze,Atze,Atze,Atze,Atze,Atze,Atze,Atze,Atze
Q762003,Q101352,Mesa,Mesa,メサ,麦萨,,ميسا,,Меса,Mesa,Mesa,Mesa,Mesa,Mesa,Mesa,Mesa,Mesa,Mesa,Mesa,Mesa
Q771299,Q11879590,Alexia,Alexia,アレクシア,亚莉克希亚,,أليكسيا,אלקסיה,Алексия,Alexia,Alexia,Alexia,Alexia,Alexia,Alexia,Alexia,Alexia,Alexia,Alexia,Alexia
Q776259,Q12308941,Aurimas,Aurimas,,,,,,Ауримас,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas,Aurimas
Q779715,Q12308941,,Asztrik,,,,,,,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik,Asztrik
Q779971,Q11879590,Atalanta,Atalanta,,,,,,,Atalanta,Atalanta,,,,,,,,,Atalanta
Q780515,Q11879590,Karméla,Karméla,カルメーラ,卡梅拉,,,כרמלה,,Karméla,Karméla,Karméla,Karméla,Karméla,Karméla,Karméla,Karméla,Karméla,Karméla,Karméla
Q780883,Q101352,Austin,Austin,オースティン,奥斯汀,,أوستن,אוסטין,Остин,Austin,Austin,Austin,Austin,Austin,Austin,Austin,Austin,Austin,Austin,Austin
Q783555,Q12308941,Gergely,Gergely,ゲルゲイ,盖尔盖伊,게르게이,,גרגיי,,Gergely,Gergely,Gergely,Gergely,Gergely,Gergely,Gergely,Gergely,Gergely,Gergely,Gergely
Q786851,Q202444,,Azurea,,,,,,,,,,,,,,,,,
Q788403,Q12308941,,Bagamér,,,,,,,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér,Bagamér
Q790803,Q12308941,,,,,,,,,,,,,,,,,,,
Q791139,Q12308941,,Barót,,,,,,,Barót,,,,,,,,,,
Q791459,Q12308941,,,,,,,,,,,,,,,,,,,
Q800131,Q101352,Багрянов,Bagryanov,バグリャノフ,,,,,Багрянов,Bagrjanow,Bagryanov,Bagryanov,Bagryanov,Bagryanov,Bagryanov,,,Bagryanov,,
Q804467,Q101352,Bakogianni,Bakogianni,,,,,,,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni,Bakogianni
Q805107,Q101352,Ball,Ball,ボール,鲍尔/巴尔,,بال,בול,Балль,Ball,Ball,Ball,Ball,Ball,Ball,Ball,Ball,,Ball,
Q805491,Q101352,,Baloh,,,,,,,Baloh,Baloh,Baloh,Baloh,Baloh,Baloh,Baloh,Baloh,Baloh,Baloh,Baloh
Q808995,Q12308941,Barry,Barry,バリー,巴里,,باري,בארי,Барри,Barry,Barry,Barry,Barry,Barry,Barry,Barry,Barry,Barry,Barry,Barry
Q810611,Q12308941,Bastian,Bastian,バスティアン,巴斯蒂安,,,בסטיאן,Бастиан,Bastian,Bastian,Bastian,Bastian,Bastian,Bastian,Bastian,Bastian,Bastian,Bastian,Bastian
Q812547,Q12308941,Baykal,Baykal,,巴伊卡尔,,,,,Baykal,Baykal,Baykal,Baykal,Baykal,Baykal,Baykal,Baykal,Baykal,Baykal,Baykal
Q812643,Q12308941,Baz,Baz,,,,,באז,,Baz,Baz,Baz,Baz,Baz,Baz,Baz,Baz,Baz,Baz,Baz
Q812675,Q101352,Bazlen,Bazlen,,,,,,,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen,Bazlen
Q813731,Q101352,Beckmann,Beckmann,ベックマン,贝克曼,,بيكمان,בקמן,Бекман,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann,Beckmann
Q814067,Q101352,Beer,Beer,ベーア,,,بير,בר,,Beer,Beer,Beer,Beer,Beer,Beer,Beer,Beer,Beer,Beer,Beer
Q814099,Q101352,Beermann,Beermann,,贝尔曼,,بيرمان,,,Beermann,Beermann,Beermann,Beermann,Beermann,Beermann,Beermann,Beermann,Beermann,Beermann,Beermann
Q817795,Q101352,,Benko,,,,بينكو,,Бенко,Benko,Benko,Benko,Benko,Benko,Benko,Benko,Benko,Benko,Benko,Benko
Q820787,Q12308941,Berkan,Berkan,,贝尔坎,,,,,Berkan,Berkan,Berkan,Berkan,Berkan,Berkan,Berkan,Berkan,Berkan,Berkan,Berkan
Q828275,Q101352,,Bertilsson,,博蒂尔森,,بيرتيلسون,,Бертильссон,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson,Bertilsson
Q831123,Q11879590,Cordelia,Cordelia,コーディリア,科迪莉亚,,,קורדליה,Корделия,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia,Cordelia
Q831267,Q12308941,Budimír,Budimír,,,,,,,Budimír,Budimír,Budimír,Budimír,Budimír,Budimír,Budimír,Budimír,Budimír,Budimír,Budimír
Q832835,Q12308941,,,,,,,,,,Bocsárd,,,,,,,,,
Q832915,Q101352,,Tang,湯,汤,탕,تانغ,,,Tang,Tāng,Tāng,Tāng,Tang,Tāng,,,Tāng,,
Q833715,Q12308941,,,,,,,,,,,,,,,,,,,
Q834707,Q11879590,Borbála,Borbála,,,,,,Борбала,Borbála,Borbála,Borbála,Borbála,Borbála,Borbála,Borbála,Borbála,Borbála,Borbála,Borbála
Q848675,Q11879590,,Bozsena,,,,,,,Bozsena,Bozsena,,,,,,,,,
Q850483,Q12308941,Bruto,Bruto,,布鲁托,,,,,Bruto,Bruto,Bruto,Bruto,Bruto,Bruto,Bruto,Bruto,Bruto,Bruto,Bruto
Q851891,Q101352,Bevis,Bevis,,贝维斯,,,,Бевис,Bevis,Bevis,Bevis,Bevis,Bevis,Bevis,Bevis,Bevis,Bevis,Bevis,Bevis
Q854739,Q11879590,Jolana,Jolana,ヨラナ,,,,,,Jolana,Jolana,Jolana,Jolana,Jolana,Jolana,Jolana,Jolana,Jolana,Jolana,Jolana
Q856307,Q101352,,Shi,史,史,스,,,,Shi,Shi,Shi,Shi,Shi,Sử,Shi,Shi,Sử,Shi,Shi
Q862931,Q101352,Billson,Billson,,,,,,,Billson,Billson,Billson,Billson,Billson,Billson,Billson,Billson,Billson,Billson,Billson
Q879779,Q101352,Björnsson,Björnsson,,比约恩森,,,,,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson,Björnsson
Q883251,Q12308941,Blažen,Blažen,,,,,,,Blažen,Blažen,Blažen,Blažen,Blažen,Blažen,Blažen,Blažen,Blažen,Blažen,Blažen
Q884579,Q101352,Bloch,Bloch,ブロック,布洛赫,,بلوخ,בלוך,Блох/Блок,Bloch,Bloch,Bloch,Bloch,Bloch,Bloch,Bloch,Bloch,Bloch,Bloch,Bloch
Q886147,Q101352,Blum,Blum,ブルーム,布伦,,بلوم,בלום,Блюм,Blum,Blum,Blum,Blum,Blum,Blum,Blum,Blum,Blum,Blum,Blum
Q892211,Q12308941,إبراهيم,Ibrahim,イブラヒム,易卜拉欣,,إبراهيم,אבראהים,Ибрахим,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim,Ibrahim
Q894163,Q12308941,Borromäus,Borromäus,,,,,,,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus,Borromäus
Q894947,"Q202444,Q12308941",Boubacar,Boubacar,ブバカル,布巴卡尔,,بوبكر,בובאקר,,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar,Boubacar
Q897491,Q101352,Braley,Braley,,布雷利,,,,,Braley,Braley,Braley,Braley,Braley,Braley,Braley,Braley,Braley,Braley,Braley
Q906035,Q12308941,Fabrice,Fabrice,ファブリス,法布里斯,,,פבריס,Фабрис,Fabrice,Fabrice,Fabrice,Fabrice,Fabrice,Fabrice,Fabrice,Fabrice,Fabrice,Fabrice,Fabrycy
Q906451,Q12308941,Ditmár,Ditmár,,,,,,,Ditmár,Ditmár,,,,,,,,,
Q908051,Q101352,Howard,Howard,ハワード,霍华德,,هوارد,הווארד,Говард,Howard,Howard,Howard,Howard,Howard,Howard,Howard,Howard,,Howard,
Q908275,Q12308941,,,,,,,,,,,,,,,,,,,
Q912131,Q101352,Bianchi,Bianchi,ビアンキ,比安奇,,بيانكي,,Бьянки,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi,Bianchi
Q937379,Q12308941,Florian,Florian,フロリアン,弗洛里安,,فلوريان,פלוריאן,Флориан,Florian,Florian,Florian,Florian,Florian,Florian,Florian,Florian,Florian,Florian,Florian
Q945123,Q101352,Lynch,Lynch,リンチ,林奇,,لينش,לינץ',Линч,Lynch,Lynch,Lynch,Lynch,Lynch,Lynch,Lynch,Lynch,Lynch,Lynch,Lynch
Q956019,Q101352,Vallini,Vallini,ヴァリニ,瓦利尼,,,,,Vallini,Vallini,Vallini,Vallini,Vallini,Vallini,Vallini,Vallini,Vallini,Vallini,Vallini
Q960787,Q101352,Conboy,Conboy,,,,كونبوي,,,Conboy,Conboy,Conboy,Conboy,Conboy,Conboy,Conboy,Conboy,Conboy,Conboy,Conboy
Q962275,Q12308941,,Soner,,,,,,,Soner,Soner,Soner,Soner,Soner,Soner,Soner,Soner,Soner,Soner,Soner
Q976627,Q101352,,Jowell,,,,,,,Jowell,Jowell,Jowell,Jowell,Jowell,Jowell,Jowell,Jowell,Jowell,Jowell,Jowell
Q986819,Q101352,,Ke,柯,柯,커,,,Кэ,Ke,Ke,Ke,Ke,Ke,Ke,,,Ke,,
Q995411,Q11879590,Ophelia,Ophelia,オフィーリア,奥菲丽亚,,,אופליה,Офелия,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia,Ophelia
Q995651,Q12308941,Fajsz,Fajsz,,,,,,,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz,Fajsz
Q997843,Q101352,Karaev,Karaev,カラエフ,,,,,Караев,Karajew,,Karajew,,,Karayev,,,,,
