qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q290693,Q12308941,Nándor,Nándor,ナーンドル,南多尔,난도르,,ננדור,Нандор,Nándor,Nándor,Nándor,Nándor,Nándor,Nándor,Nándor,Nándor,Nándor,Nándor,Nándor
Q295685,Q12308941,Gottsveinn,Godwin,ゴッドウィン,,,,גודווין,Годвин,Godwin,Godwin,Godwin,Godwin,Godwin,Godwin,Godwin,Gottsveinn,Gottsveinn,Godwin,Godwin
Q298325,Q101352,Österberg,Österberg,,,,,,,Österberg,Österberg,Österberg,Österberg,Österberg,Österberg,Österberg,Österberg,Österberg,Österberg,Österberg
Q308325,Q12308941,,Abdu,,,압두,عبدو,עבדו,Абду,Abdou,Abdu,Abdu,,,Abdu,,,,,
Q317333,Q12308941,,ʿAbd al-Laṭīf,アブドゥル・ラティーフ,阿德尔拉夫·拉比,,عبد اللطيف,עבדלטיף,Абду-ль-Лятиф,Abdul Latif,Abdelatif,Abdul Latif,Abd ul-Latif,Abd ul-Latif,Abdul Latif,Abd ul-Latif,Abdul Latif,Abd ul-Latif,Abdul Latif,Abdul Latif
Q331445,Q101352,Abril,Abril,,阿布里尔,,أبريل,,Абриль,Abril,Abril,Abril,Abril,Abril,Abril,Abril,Abril,Abril,Abril,Abril
Q343749,Q101352,Milligan,Milligan,ミリガン,米里根,,ميليغان,מיליגן,Миллиган,Milligan,Milligan,Milligan,Milligan,Milligan,Milligan,Milligan,Milligan,Milligan,Milligan,Milligan
Q352821,Q101352,Addams,Addams,,亚当斯,,آدامز,,Аддамс,Addams,Addams,Addams,Addams,Addams,Addams,Addams,Addams,Addams,Addams,Addams
Q357589,Q11879590,Aditi,Aditi,,阿底提,,أديتي,,Адити,Aditi,Aditi,Aditi,Aditi,Aditi,Aditi,Aditi,Aditi,Aditi,Aditi,Aditi
Q358485,Q101352,Adlersparre,Adlersparre,,阿德勒斯帕雷,,أدلرزبار,,Адлерспаре,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre,Adlersparre
Q360453,Q101352,Adoboli,Adoboli,,,,,,Адоболи,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli,Adoboli
Q379029,Q11879590,Salome,Salome,サロメ,萨洛梅,,,סלומה,Соломия / Саломе,Salome,Salome,Salome,Salome,Salome,Salome,Salome,Salome,Salome,Salome,Salome
Q379477,Q101352,Hartwig,Hartwig,ハートウィグ,哈特维希,,هارتفيغ,,Гартвиг,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig,Hartwig
Q389013,Q12308941,Şevket,Şevket,シャヴカト,谢夫凯特,,,שבקט,Шевкет,Şevket,Şevket,Şevket,Şevket,Şevket,Şevket,Şevket,Şevket,Şevket,Şevket,Şevket
Q391733,Q101352,,Šivic,,,,,,Шивиц,Šivic,Šivic,Šivic,Šivic,Šivic,Šivic,Šivic,Šivic,Šivic,Šivic,Šivic
Q406181,Q101352,Pacheco,Pacheco,パチェコ,帕切科,파체코,باتشيكو,,Пачеко,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco,Pacheco
Q414325,Q101352,Cantoni,Cantoni,,,,كانتوني,,Кантони,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni,Cantoni
Q417253,Q11879590,あけみ,Akemi,あけみ,,아케미,أكيمي,,Акэми,Akemi,Akemi,Akemi,Akemi,Akemi,Akemi,Akemi,Akemi,Akemi,Akemi,Akemi
Q423413,Q101352,Johnsen,Johnsen,ヨンセン,约翰森,,يونسن,,Йонсен,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen,Johnsen
Q424325,Q101352,Stevenson,Stevenson,スティーヴンソン,斯蒂芬森,,ستيفنسون,סטיבנסון,Стивенсон,Stevenson,,,,,,,,,,
Q449365,Q101352,Stoker,Stoker,ストーカー,斯托克,,ستوكر,,Стокер,Stoker,Stoker,Stoker,Stoker,Stoker,Stoker,Stoker,Stoker,Stoker,Stoker,Stoker
Q473285,Q12308941,Ammiel,Ammiel,,,,,עמיאל,Аммиэль,Ammiël,Ammiel,,,Ammiel,Ammiel,,Ammiel,,Ammiel,Ammiel
Q505365,Q12308941,Adonisz,Adonisz,,,,,,,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz,Adonisz
Q507605,Q12308941,Ludolf,Ludolf,ルドルフ,,,,לודולף,Лудольф,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf,Ludolf
Q510613,Q11879590,Italia,Italia,,意大利,,,איטליה,,Italia,Italia,Italia,Italia,Italia,Italia,Italia,Italia,Italia,Italia,Italia
Q523797,Q101352,Andrén,Andrén,,,,,,,Andrén,Andrén,Andrén,Andrén,Andrén,Andrén,Andrén,Andrén,Andrén,Andrén,Andrén
Q530549,Q101352,,Angarita,アンガリタ,,,انقاريتا,,,Angarita,Angarita,Angarita,Angarita,Angarita,Angarita,Angarita,Angarita,Angarita,Angarita,Angarita
Q537941,Q11879590,Ramóna,Ramóna,,,,,,,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna,Ramóna
Q538053,Q101352,Brüll,Brüll,,,,,,Брюлль,Brüll,Brüll,Brüll,Brüll,Brüll,Brüll,Brüll,Brüll,Brüll,Brüll,Brüll
Q551557,Q11879590,Anjuli,Anjuli,,,,,,,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli,Anjuli
Q553109,Q11879590,Aina,Aina,アイナ,艾娜 (名字),,,אאינה,Айна,Aina,Aina,Aina,Aina,Aina,Aina,Aina,Aina,,Aina,
Q554757,Q11879590,,Ajtonka,,,,,,,Ajtonka,Ajtonka,,,,,,,,,
Q576277,Q101352,Bourquin,Bourquin,,,,,,,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin,Bourquin
Q578453,Q11879590,Ragna,Ragna,,拉格娜,,,,,Ragna,Ragna,Ragna,Ragna,Ragna,Ragna,Ragna,Ragna,Ragna,Ragna,Ragna
Q594773,Q101352,Galea,Galea,,,,,,,Galea,Galea,Galea,Galea,Galea,Galea,Galea,Galea,Galea,Galea,Galea
Q603701,Q11879590,Sára,Sára,サラ,萨拉 (人名),,,שרה,Сара,Sára,Sára,Sára,Sára,Sára,Sára,Sára,Sára,Sára,Sára,Sára
Q606213,Q12308941,Antonios,Antonios,アントニオス,安东尼奥斯,,أنتونيس,אנתוניס,Антониос,Antonios,Antónios,Antonios,Antonios,Antonios,Antonios,Antonios,Antonios,Antonios,Antonios,Antonios
Q607829,Q101352,Lushington,Lushington,,,,,,Лашингтон,Lushington,Lushington,Lushington,Lushington,Lushington,Lushington,Lushington,Lushington,Lushington,Lushington,Lushington
Q608485,Q101352,Wanker,Wanker,,,,,,,Wanker,Wanker,Wanker,Wanker,Wanker,Wanker,Wanker,Wanker,Wanker,Wanker,Wanker
Q616997,Q12308941,Conor,Conor,コナー,康纳,,كونور,קונור,Конор,Conor,Conor,Conor,Conor,Conor,Conor,Conor,Conor,Conor,Conor,Conor
Q618149,Q101352,Apelgren,Apelgren,,,,,,,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren,Apelgren
Q632389,Q11879590,Oliva,Oliva,オリバ,,,,,,Oliva,Oliva,Oliva,Oliva,Oliva,Oliva,Oliva,Oliva,Oliva,Oliva,Oliva
Q639589,Q12308941,Galeazzo,Galeazzo,ガレアッツォ,,,,גלאצו,Галеаццо,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo,Galeazzo
Q651493,Q11879590,Demetria,Demetria,デミトリア,,,,דמיטריה,,Demetria,Demetria,Demetria,Demetria,Demetria,Demetria,Demetria,Demetria,Demetria,Demetria,Demetria
Q654581,Q11879590,Lena,Lena,レーナ,莉娜,,لينا,לנה,Лена,Lena,Lena,Lena,Lena,Lena,Lena,Lena,Lena,Lena,Lena,Lena
Q659189,Q11879590,Vera,Vera,ヴェラ,维拉,베라,فيرا,ורה,Вера,Vera,Vera,Vera,Vera,Vera,Vera,Vera,Vera,,Vera,Wiara
Q662373,Q11879590,Fiona,Fiona,フィオナ,菲奥娜,,فيونا,פיונה,Фиона,Fiona,Fiona,Fiona,Fiona,Fiona,Fiona,Fiona,Fiona,Fiona,Fiona,Fiona
Q665157,Q3409032,Angel,Angel,アンヘル,安吉尔,,أنخيل,אנג'ל,Энджел,Angel,Angel,Angel,Angel,Angel,Angel,Angel,Angel,Angel,Angel,Angel
Q668885,Q12308941,Harry,Harry,ハリー,哈里,해리,هاري,הארי,Гарри,Harry,Harry,Harry,Harry,Harry,Harry,Harry,Harry,Harry,Harry,Harry
Q671381,Q11879590,Arjeta,Arjeta,,,,,,,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta,Arjeta
Q690901,"Q110874,Q101352",,Arnardóttir,,阿纳多蒂尔,,,,,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir,Arnardóttir
Q692453,Q11879590,Lia,Lia,リア,Lia,,ليا,ליה,Лия,Lia,Lia,Lia,Lia,Lia,Lia,Lia,Lia,,Lia,
Q695525,Q11879590,Amira,Amira,アミラ,阿米拉,,أميرة,אמירה,Амира,Amira,Amira,Amira,Amira,Amira,Amira,Amira,Amira,,Amira,Amira
Q696933,Q11879590,Amrita,Amrita,アムリタ,阿姆里塔,,أمريتا,אמריטה,Амрита,Amrita,Amrita,Amrita,Amrita,Amrita,Amrita,Amrita,Amrita,Amrita,Amrita,Amrita
Q716501,Q12308941,Arun,Arun,,阿倫 (名字),,آرون,,Арун,Arun,Arun,Arun,Arun,Arun,Arun,Arun,Arun,Arun,Arun,Arun
Q728869,Q12308941,Asiedu,Asiedu,,,,,,,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu,Asiedu
Q737989,Q11879590,Anabela,Anabela,アナベラ,,,,אנאבלה,,Anabela,Anabela,Anabela,Anabela,Anabela,Anabela,Anabela,Anabela,Anabela,Anabela,Anabela
Q738261,Q202444,,Asriel,,,,,עזריאל,Азриель,Asriel,Asriel,Asriel,Asriel,Asriel,Asriel,Asriel,Asriel,Asriel,Asriel,Asriel
Q743317,Q12308941,Staffan,Staffan,スタッファン,斯塔凡,,,סטפן,Стаффан,Staffan,Staffan,Staffan,Staffan,Staffan,Staffan,Staffan,Staffan,Staffan,Staffan,Staffan
Q745125,Q12308941,Antenor,Antenor,,,,,,,Antenor,Antenor,Antenor,Antenor,Antenor,Antenor,Antenor,Antenor,Antenor,Antenor,Antenor
Q746517,Q11879590,Grażyna,Grażyna,グラジナ,格拉奇娜,,,גרז'ינה,Гражина,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna,Grażyna
Q750949,Q12308941,,Ányos,,,,,,,Ányos,Ányos,Ányos,Ányos,Ányos,Ányos,Ányos,Ányos,Ányos,Ányos,Ányos
Q753413,Q12308941,Atanasije,Atanasije,アタナシイェ,,,,,Атанасие,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije,Atanasije
Q753493,Q11879590,Atarah,Atarah,,,,,עטרה,,Atarah,Atarah,Atarah,Atarah,Atarah,Atarah,Atarah,Atarah,Atarah,Atarah,Atarah
Q760453,Q11879590,Andelina,Andelina,,,,,,,Andelina,Andelina,Andelina,Andelina,Andelina,Andelina,Andelina,Andelina,Andelina,Andelina,Andelina
Q771157,Q11879590,Annamária,Annamária,アンナマーリア,安娜玛利亚 (名字),,,אנמריה,Аннамария,Annamária,Annamária,Annamária,Annamária,Annamária,Annamária,Annamária,Annamária,Annamária,Annamária,Annamária
Q772229,Q12308941,,,,,,,,,,Antigon,,,,,,,,,
Q773045,Q11879590,Anizja,Anizja,,,,,,Анисия,Anizja,Anizja,Anizja,Anizja,Anizja,Anizja,Anizja,Anizja,Anizja,Anizja,Anizja
Q773765,Q11879590,Stella,Stella,ステラ,斯泰拉,,ستيلا,סטלה,Стелла,Stella,Stella,Stella,Stella,Stella,Stella,Stella,Stella,Stella,Stella,Stella
Q773845,Q12308941,Wendelin,Wendelin,ウェンデリン,温德林,,وندلين,ונדלין,,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin,Wendelin
Q773909,Q12308941,Apor,Apor,,,,,,,,,,,,,,,,,
Q774693,Q12308941,,,,,,,,,,,,,,,,,,,
Q781445,Q11879590,Aurea,Aurea,,,,,,,Aurea,Aurea,Aurea,Aurea,Aurea,Aurea,Aurea,Aurea,Aurea,Aurea,Aurea
Q781477,Q12308941,Deiniol,Deiniol,,,,,,,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol,Deiniol
Q784005,Q11879590,,Austėja,,奥斯特雅,아우스테야,,,Аустея (Austėja),Austėja,Austėja,Austėja,Austėja,Austėja,Austėja,Austėja,Austėja,Austėja,Austėja,Austėja
Q786005,Q11879590,Wanda,Wanda,ヴァンダ,万达,,واندا,ונדה,Ванда,Wanda,Wanda,Wanda,Wanda,Wanda,Wanda,Wanda,Wanda,Wanda,Wanda,Wanda
Q789349,Q12308941,,Baldó,,,,,,,Baldó,Baldó,Baldó,Baldó,Baldó,Baldó,Baldó,Baldó,Baldó,Baldó,Baldó
Q790645,Q3409032,Avery,Avery,エイヴリー,埃弗里,,أفري,אייברי,Эвери,Avery,Avery,Avery,Avery,Avery,Avery,Avery,Avery,,Avery,
Q792453,Q11879590,Bella,Bella,ベラ,贝拉 (名字),,بيلا,בלה,Белла,Bella,Bella,Bella,Bella,Bella,Bella,Bella,Bella,Bella,Bella,Bella
Q794165,Q12308941,,Beten,,,,,,,Beten,,,,,,,,,,
Q807877,Q11879590,Barbro,Barbro,,巴布罗,,باربرو,ברברו,Барбру,Barbro,Barbro,Barbro,Barbro,Barbro,Barbro,Barbro,Barbro,Barbro,Barbro,Barbro
Q809301,Q12308941,Bartholemew,Bartholemew,,,,,,,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew,Bartholemew
Q811045,Q12308941,Batuhan,Batuhan,,巴图汗,,,,,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan,Batuhan
Q813701,Q101352,Becker,Becker,ベッカー,贝克尔,,بيكر,,Беккер,Becker,Becker,Becker,Becker,Becker,Becker,Becker,Becker,Becker,Becker,Becker
Q814101,Q101352,Beerli,Beerli,ベアリ,贝利,,,,,Beerli,Beerli,Beerli,Beerli,Beerli,Beerli,Beerli,Beerli,Beerli,Beerli,Beerli
Q817365,Q101352,Benjamin,Benjamin,ベンジャミン,本杰明,,بنجامين,בנימין,Бенжамен,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin,Benjamin
Q819509,Q101352,,Bergen,バーゲン,贝尔根,,بيرغن,ברגן,Берген,Bergen,Bergen,Bergen,Bergen,Bergen,Bergen,Bergen,Bergen,Bergen,Bergen,Bergen
Q823205,Q12308941,Bernd,Bernd,ベルント,贝恩德,베른트,برند,ברנד,Бернд,Bernd,Bernd,Bernd,Bernd,Bernd,Bernd,Bernd,Bernd,Bernd,Bernd,Bernd
Q826645,Q101352,Bernius,Bernius,,,,,,,Bernius,Bernius,Bernius,Bernius,Bernius,Bernius,Bernius,Bernius,Bernius,Bernius,Bernius
Q830357,Q11879590,Melissa,Melissa,メリッサ,梅利莎,멜리사,ميليسا,מליסה,Мелисса,Melissa,Melissa,Melissa,Melissa,Melissa,Melissa,Melissa,Melissa,,Melissa,
Q831189,Q11879590,Candida,Candida,キャンディダ,坎迪达,,كنديدا,קנדידה,,Candida,Candida,Candida,Candida,Candida,Candida,Candida,Candida,Candida,Candida,Candida
Q833541,Q12308941,,,,,,,,,,Bogát,,,,,,,,,
Q833717,Q11879590,,Bojána,,,,,,,Bojána,Bojána,,,,,,,,,
Q846741,Q11879590,Marta,Marta,マルタ,玛尔塔,,مارتا,מרתה,Марта,Marta,Marta,Marta,Marta,Marta,Marta,Marta,Marta,Marta,Marta,Marta
Q848549,Q11879590,Frida,Frida,フリーダ,弗丽达,,فريدا,פרידה,Фрида,Frida,Frida,Frida,Frida,Frida,Frida,Frida,Frida,Frida,Frida,Frida
Q853925,Q12308941,Beda,Beda,,,,بيدا,בדה,,Beda,Beda,Beda,Beda,Beda,Beda,Beda,Beda,Beda,Beda,Beda
Q854885,Q12308941,Bódog,Bódog,ボードグ,博多格,,,בודוג,,Bódog,Bódog,Bódog,Bódog,Bódog,Bódog,Bódog,Bódog,Bódog,Bódog,Bódog
Q855013,Q101352,Bhonsle,Bhonsle,ボーンスレ,蓬斯爾,,بهوسل,,Бхонсле,Bhonsle,Bhonsle,Bhonsle,Bhonsle,Bhonsle,Bhonsle,,,Bhonsle,,
Q871253,Q12308941,,Cseke,,,,,,,Cseke,Cseke,Cseke,Cseke,Cseke,Cseke,Cseke,Cseke,Cseke,Cseke,Cseke
Q879333,Q110874,,Bjarnadóttir,,,,,,,Bjarnadóttir,Bjarnadóttir,Bjarnadóttir,Bjarnadóttir,Bjarnadóttir,Bjarnadóttir,,,Bjarnadóttir,,
Q891317,Q12308941,Boleslovas,Boleslovas,,,,,,,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas,Boleslovas
Q894005,Q101352,Bornmüller,Bornmüller,,,,,,Борнмюллер,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller,Bornmüller
Q898965,Q101352,Braren,Braren,,,,,,,Braren,Braren,Braren,Braren,Braren,Braren,Braren,Braren,Braren,Braren,Braren
Q898997,Q101352,Brase,Brase,,,,,,,Brase,Brase,Brase,Brase,Brase,Brase,Brase,Brase,Brase,Brase,Brase
Q899413,Q101352,Braspennincx,Braspennincx,,,,,,Браспеннинкс,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx,Braspennincx
Q905381,Q11879590,,,,,,,,,,,,,,,,,,,
Q908629,Q101352,Ross,Ross,ロス,罗斯,,روس,רוס,Росс,Ross,Ross,Ross,Ross,Ross,Ross,Ross,Ross,Ross,Ross,Ross
Q909253,Q11879590,Dorothea,Dorothea,ドロシア,Dorothea,도로시,دوروثيا,דורותיאה,Доротея,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea,Dorothea
Q911493,Q101352,,Shen,沈,沈,선,شن,שן,,Shen,Shen,Shen,Shen,Shen,Shen,,,Shen,,
Q914629,Q101352,Маргелов,Margelov,,,,مارجيلوف,מרגלוב,Маргелов,Margelow,Marguélov,Margelov,Margelov,Margelov,Margelov,,,Margelov,,
Q920373,Q12308941,Jukka,Jukka,ユッカ,朱卡,,,,Юкка,Jukka,Jukka,Jukka,Jukka,Jukka,Jukka,Jukka,Jukka,Jukka,Jukka,Jukka
Q921013,Q3409032,Eike,Eike,アイケ,埃克,,إيك,אייקה,,Eike,Eike,Eike,Eike,Eike,Eike,Eike,Eike,Eike,Eike,Eike
Q931093,Q12308941,Ioan,Ioan,イオアン,伊昂,이오안,,יואן,Йоан,Ioan,,,Ioan,Ioan,Ioan,Ioan,Ioan,Ioan,Ioan,Ioan
Q940949,Q12308941,Sylas,Sylas,,,,,,Сайлас,Sylas,Sylas,Sylas,Sylas,Sylas,Sylas,Sylas,Sylas,Sylas,Sylas,Sylas
Q942757,Q11879590,,Lukrécia,ルクレツィア,卢克雷蒂娅,,,לוקרציה,Лукреция,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia,Lukrécia
Q943093,Q11879590,まどか,Madoka,まどか,马多卡,마도카,,,Мадока,Madoka,Madoka,Madoka,Madoka,Madoka,Madoka,Madoka,Madoka,Madoka,Madoka,Madoka
Q949813,Q12308941,,Valdar,,瓦爾達,,,,,,,Valdar,,Valdar,Valdar,,,Valdar,,
Q953589,Q101352,井上,Inoue,井上,井上,이노우에,اينو,אינואואה,Иноуэ,Inoue,Inoue,Inoue,Inoue,Inoue,Inoue,Inoue,Inoue,Inoue,Inoue,Inoue
Q955845,Q12308941,Marcjalis,Marcjalis,,,,,,,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis,Marcjalis
Q958069,Q12308941,Nedo,Nedo,,,,,נדו,,Nedo,Nedo,Nedo,Nedo,Nedo,Nedo,Nedo,Nedo,Nedo,Nedo,Nedo
Q974853,Q12308941,Nabil,Nabil,ナビル,那比尔,,نبيل,נביל,Набиль,Nabil,Nabil,Nabil,Nabil,Nabil,Nabil,Nabil,Nabil,Nabil,Nabil,Nabil
Q976645,Q101352,McClung,McClung,マクラング,麦克隆,,,,,McClung,McClung,McClung,McClung,McClung,McClung,McClung,McClung,McClung,McClung,McClung
Q985509,Q101352,Gong,Gong,,Gong,,,,Гун,Gong,Gong,Gong,Gong,Gong,Gong,Gong,Gong,Gong,Gong,Gong
Q987733,Q11879590,Edvina,Edvina,,,,,,,,,,,,,,,,,
Q987813,Q101352,,Ning,甯,甯,닝,,,Нин,Nìng,nìng,Ning,nìng,nìng,nìng,,,nìng,,
Q989957,Q11879590,,Enéh,,,,,,,Enéh,Enéh,,,,,,,,,
Q992341,Q11879590,Euphemia,,ユーフィミア,,,,יופימיה,Евфимия,,,,,,,,,,,
Q993669,Q12308941,Evariszt,Evariszt,,,,,,,Evariszt,,,,,,,,,,
Q994197,Q101352,,Niohuru,ニオフル氏,钮祜禄氏,니오후루 할라,,,,Niohuru,Niohuru,Niohuru,Niohuru,Niohuru,Niohuru,,,Niohuru,,
