qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q416943,Q101352,Akdağ,Akdağ,,阿克达格,,آق طاغ,,Акдаг,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ,Akdağ
Q420703,Q101352,,Trudeau,トルドー,杜魯多,트뤼도,ترودو,טרודו,Трюдо,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau,Trudeau
Q422287,Q101352,Schiffman,Schiffman,シフマン,,,,שיפמן,Шифман,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman,Schiffman
Q424447,Q101352,,Akyüz,,,,,,,Akyüz,Kouz,Akyüz,Akyüz,Akyüz,Akyüz,Akyüz,Akyüz,Akyüz,Akyüz,Akyüz
Q426463,Q101352,Lewis,Lewis,ルイス,刘易斯,,لويس,לואיס,Льюис,Lewis,Lewis,Lewis,Lewis,Lewis,Lewis,Lewis,Lewis,Lewis,Lewis,Lewis
Q427407,Q11879590,Параскева,Paraskeva,,帕拉斯凯维,,,פאראסקבה,Параскева,Paraskewa,Parascève,Paraskevi,Parascève,Parasceva,Paraskevi,Parascève,Paraskevi,Parascève,Parascève,Paraskewa
Q440735,Q11879590,Elke,Elke,エルケ,埃尔克,,,אלקה,Эльке,Elke,Elke,Elke,Elke,Elke,Elke,Elke,Elke,Elke,Elke,Elke
Q448671,Q12308941,Carmine,Carmine,カルミーネ,卡迈,,كارمين,קרמין,Кармине / Кармайн,Carmine,Carmine,Carmine,Carmine,Carmine,Carmine,Carmine,Carmine,Carmine,Carmine,Carmine
Q449599,Q12308941,Alvydas,Alvydas,,,,,,,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas,Alvydas
Q478127,Q101352,Weider,Weider,ウィーダー,,,,וידר,Вейдер,Weider,Weider,Weider,Weider,Weider,Weider,Weider,Weider,Weider,Weider,Weider
Q479503,Q12308941,Abbas,Abbas,アッバース,阿巴斯,,عباس,עבאס,Аббас,Abbás,Abbás,Abbás,Abbás,Abbás,Abbás,Abbás,Abbás,Abbás,Abbás,Abbás
Q479647,Q12308941,Abdon,Abdon,,,,,,Абдон,Abdon,Abdon,Abdón,Abdon,Abdon,Abdon,Abdon,Abdon,Abdon,Abdon,Abdon
Q480911,Q12308941,Absolon,Absolon,,,,,,,Absolon,Absolón,Absolon,Absolon,Absolon,Absolon,Absolon,Absolon,Absolon,Absolon,Absolon
Q482015,Q101352,Acsádi,Acsádi,,,,,,,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi,Acsádi
Q482079,Q12308941,Acél,Acél,,,,,,,Acél,Acél,Acél,Acél,Acél,Acél,Acél,Acél,Acél,Acél,Acél
Q482159,Q11879590,Adala,Adala,,,,,,,,,,,,,,,,,
Q482671,Q11879590,Ana,Ana,アナ,安娜,,آنا,אנה,Ана,Ana,Ana,Ana,Ana,Ana,Ana,Ana,Ana,Ana,Ana,Ana
Q484175,Q11879590,Silke,Silke,,西尔克,,,סילקה,Силке,Silke,Silke,Silke,Silke,Silke,Silke,Silke,Silke,Silke,Silke,Silke
Q509951,"Q3409032,Q202444",Dominique,Dominique,ドミニク,多米尼克,,دومينيك,דומיניק,Доминик,Dominique,Dominique,Dominique,Dominique,Dominique,Dominique,Dominique,Dominique,Dominique,Dominique,Dominique
Q533503,Q12308941,Edy,Edy,エディ,Edy,Edy,,אדי,,Edy,Edy,Edy,Edy,Edy,Edy,Edy,Edy,Edy,Edy,Edy
Q538351,Q101352,,Angersbach,,安格斯巴赫,,,,,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach,Angersbach
Q538847,Q12308941,Bradley,Bradley,ブラッドリー,布拉德利,,برادلي,בראדלי,Брэдли,Bradley,,,,,,,,,,
Q546111,Q12308941,Anian,Anian,,阿尼安,,إنيانوس,,,Anian,Anian,Anian,Anian,Anian,Anian,Anian,Anian,Anian,Anian,Anian
Q554863,Q12308941,Ajándok,Ajándok,,,,,,,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok,Ajándok
Q573375,Q101352,Schreiber,Schreiber,シュレイバー,施赖伯,,شرايبر,שרייבר,Шрайбер,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber,Schreiber
Q593855,Q101352,Alimov,Alimov,,阿利莫夫,,,,Алимов,Alimow,Alimov,Alimov,Alimov,Alimov,Alimov,,,Alimov,,
Q602559,Q12308941,Baldomero,Baldomero,バーバラ,,,,באלדומרו,,Baldomero,Baldomero,Baldomero,Baldomero,Baldomero,Baldomero,Baldomero,Baldomero,Baldomero,Baldomero,Baldomer
Q605103,Q11879590,Amadea,Amadea,アマデア,,,,,Амадеа,Amadea,Amadea,Amadea,Amadea,Amadea,Amadea,Amadea,Amadea,Amadea,Amadea,Amadea
Q607823,Q101352,Antonsen,Antonsen,アントンセン,安东森,,,,,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen,Antonsen
Q608991,Q101352,,Richards,リチャーズ,理查兹,,رتشردز,ריצ'רדס,Ричардс,Richards,Richards,Richards,Richards,Richards,Richards,Richards,Richards,Richards,Richards,Richards
Q610111,Q12308941,Salvatore,Salvatore,サルヴァトーレ,萨尔瓦托雷,살바토레,سالفاتوري,סלבטורה,Сальваторе,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore,Salvatore
Q612479,Q101352,Koehler,Koehler,,,,كوهلر,,,Koehler,Koehler,Koehler,Koehler,Koehler,Koehler,Koehler,Koehler,Koehler,Koehler,Koehler
Q646303,Q12308941,Trond,Trond,トロンド,特隆德,,تروند,,Тронн / Тронд,Trond,Trond,Trond,Trond,Trond,Trond,Trond,Trond,,Trond,
Q650383,Q11879590,,Alirán,,,,,,,,,,,,,,,,,
Q656767,Q101352,Gundersen,Gundersen,,冈德森,,غوندرسن,,Гундерсен,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen,Gundersen
Q665407,Q11879590,Jana,Jana,ヤナ,Jana,,جانا,יאנה,Яна,Jana,Jana,Jana,Jana,Jana,Jana,Jana,Jana,Jana,Jana,Jana
Q671199,Q12308941,Arjen,Arjen,,阿里扬,,,אריין,Арьен,Arjen,Arjen,Arjen,Arjen,Arjen,Arjen,Arjen,Arjen,Arjen,Arjen,Arjen
Q672415,Q12308941,Chryzant,Chryzant,,,,,,Хрисанф,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant,Chryzant
Q672975,Q101352,,Kahraman,カフラマン,,,قهرمان,,,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman,Kahraman
Q686223,Q101352,李,Li,李,李,리,لي,לי,Ли,Li,Li,Li,Li,Li,Li,Li,Li,Li,Li,Li
Q692575,"Q3409032,Q11879590",Kara,Kara,カラ,Kara,,قرة,קארה,Кара,Kara,Kara,Kara,Kara,Kara,Kara,Kara,Kara,,Kara,
Q713759,Q11879590,Selma,Selma,セルマ,塞尔玛,,سلمى,סלמה,Сельма / Зельма,Selma,Selma,Selma,Selma,Selma,Selma,Selma,Selma,Selma,Selma,Selma
Q714895,Q11879590,Celestyna,Celestyna,,,,,,,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna,Celestyna
Q715935,Q101352,박,Park,朴,朴,박,بارك,פאק,Пак,Park,Park,Park,Park,Park,Park,Park,Park,Park,Park,Pak
Q717551,Q12308941,Arvydas,Arvydas,,,,,ארבידאס,,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas,Arvydas
Q720767,Q11879590,Bé Chuille,Bé Chuille,,,,,,,Bé Chuma,Bé Chuma,Bé Chuille,Bé Chuille,Bé Chuille,Bé Chuille,Bé Chuille,Bé Chuille,Bé Chuille,Bé Chuma,Bechuille
Q722991,Q101352,Aschwanden,Aschwanden,,,,,,,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden,Aschwanden
Q725343,Q101352,Ashihara,Ashihara,芦原,芦原,,,,Асихара,Ashihara,Ashihara,Ashihara,Ashihara,Ashihara,Ashihara,,,Ashihara,,
Q731903,Q101352,Jakobsson,Jakobsson,ヤコブソン,雅各布松,,جاكوبسون,,Якобссон,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson,Jakobsson
Q733343,Q12308941,Gastone,Gastone,,加斯托内,,,גסטון,,Gastone,Gastone,Gastone,Gastone,Gastone,Gastone,Gastone,Gastone,Gastone,Gastone,Gastone
Q734575,Q11879590,Gloria,Gloria,グロリア,格洛丽亚,,غلوريا,גלוריה,Глория,Gloria,Gloria,Gloria,Gloria,Gloria,Gloria,Gloria,Gloria,,Gloria,Gloria
Q739551,Q12308941,Silverio,Silverio,,西尔弗里奥,,,,Сильверио,Silverio,Silverio,Silverio,Silverio,Silverio,Silverio,Silverio,Silverio,Silverio,Silverio,Silverio
Q744047,Q11879590,Atanazja,Athanasia,,,아타나시아,,,,Athanasia,Athanasia,Αθανασία,Atanazja,Athanasia,Atanazja,Atanazja,Atanazja,Atanazja,Atanazja,Atanazja
Q757375,Q12308941,Atle,Atle,,阿特尔,,آتلي,אטלה,Атле,Atle,Atle,Atle,Atle,Atle,Atle,Atle,Atle,Atle,Atle,Atle
Q760287,Q11879590,Ancilla,Ancilla,,,,,,,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla,Ancilla
Q761407,Q101352,Garang,Garang,,,,قرنق,,,Garang,Garang,Garang,Garang,Garang,Garang,Garang,Garang,Garang,Garang,Garang
Q768175,Q12308941,Augustinas,Augustinas,アウグスティナス,奥古斯丁纳斯,,,,Аугустинас,Augustinas,Augustinas,Augustinas,Augustinas,Augustinas,Augustinas,Augustinas,Augustinas,,Augustinas,
Q768847,Q12308941,Augustinus,Augustinus,,,,,אוגוסטינוס,Августиниус,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus,Augustinus
Q773151,Q12308941,Modestus,Modestus,,,,,,,Modestus,Modestus,Modestus,Modestus,Modestus,Modestus,Modestus,Modestus,Modestus,Modestus,Modestus
Q785391,Q11879590,Lorelei,Lorelei,,洛雷莱,,,לורליי,Лорелей,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei,Lorelei
Q792015,Q11879590,Begónia,Begónia,,,,,,,Begónia,,,,,,,,,,
Q792639,Q12308941,Bence,Bence,ベンツェ,本采,,,בנצה,Бенце,Bence,Bence,Bence,Bence,Bence,Bence,Bence,Bence,Bence,Bence,Bence
Q793167,Q12308941,Benő,Benő,,,,بينو,,,Benő,Benő,Benő,Benő,Benő,Benő,Benő,Benő,Benő,Benő,Benő
Q793295,Q11879590,,Aysel,,艾塞尔,,أيسل,אייסל,Айсель,Aysel,Aysel,Aysel,Aysel,Aysel,Aysel,Aysel,Aysel,Aysel,Aysel,Aysel
Q793599,Q101352,Azarian,Azarian,,,,,,Азарян,Azarian,Azarian,Azarian,Azarian,Azarian,Azarian,Azarian,Azarian,Azarian,Azarian,Azarian
Q794687,Q101352,Aćimović,Aćimović,,,아치모비치,,,Ачимович,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović,Aćimović
Q798591,Q101352,,Bacri,,巴克里,,البكري,,,Bacri,Bacri,Bacri,Bacri,Bacri,Bacri,Bacri,Bacri,Bacri,Bacri,Bacri
Q803727,Q101352,Baierl,Baierl,,拜尔,,,,,Baierl,Baierl,Baierl,Baierl,Baierl,Baierl,Baierl,Baierl,Baierl,Baierl,Baierl
Q804719,Q101352,Balcázar,Balcázar,,,,,,Балькасар,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar,Balcázar
Q804943,Q101352,王,Wang,王,王,왕,وانغ,ואנג,Ван,Wang,Wang,Wáng,Wang,Wáng,Wáng,Wang,Wang,Wang,Wáng,Wang
Q805295,Q101352,,Ballmer,,,,,,,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer,Ballmer
Q805855,Q12308941,Balys,Balys,,,,,,,Balys,Balys,Balys,Balys,Balys,Balys,Balys,Balys,Balys,Balys,Balys
Q807087,Q12308941,Baptist,Baptist,バプティスト,巴普蒂斯特,,,בפטיסט,,Baptist,Baptist,Baptist,Baptist,Baptist,Baptist,Baptist,Baptist,Baptist,Baptist,Baptist
Q812639,Q101352,,Bayülken,,,,,,,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken,Bayülken
Q813823,Q101352,Beddoe,Beddoe,,,,بيدو,,,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe,Beddoe
Q814079,Q101352,Beerbaum,Beerbaum,,比尔鲍姆,,بيرباوم,,,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum,Beerbaum
Q814559,Q101352,Behrens,Behrens,ベーレンス,贝伦斯,,بيرنس,,,Behrens,Behrens,Behrens,Behrens,Behrens,Behrens,Behrens,Behrens,Behrens,Behrens,Behrens
Q814607,Q101352,,Bei,貝,貝,베이,بي,,Бэй (фамилия),Bei,,,,Bei,,,,,,
Q817199,Q12308941,Bengt,Bengt,ベンクト,Bengt,,بينغت,בנגט,Бенгт,Bengt,Bengt,Bengt,Bengt,Bengt,Bengt,Bengt,Bengt,,Bengt,
Q818223,Q101352,Bentele,Bentele,,,,,,,Bentele,Bentele,Bentele,Bentele,Bentele,Bentele,Bentele,Bentele,Bentele,Bentele,Bentele
Q827311,Q12308941,Philip,Philip,フィリップ,菲利普,필리포,فيليب,פיליפ,Филипп,Philip,Philip,Philip,Philip,Philip,Philip,Philip,Philip,Philip,Philip,Philip
Q830479,Q11879590,Réka,Réka,,Réka,,,רקה,Река,Réka,Réka,Réka,Réka,Réka,Réka,Réka,Réka,Réka,Réka,Réka
Q831135,Q12308941,Pantaleon,Pantaleon,パンタレオン,,,بنتليون,פנטלאון,,Pantaleon,Pantaleon,Pantaleon,Pantaleon,Pantaleon,Pantaleon,Pantaleon,Pantaleon,,Pantaleon,
Q833839,Q11879590,,,,,,,,,,,,,,,,,,,
Q834399,Q12308941,,,,,,,,,,,,,,,,,,,
Q837839,Q11879590,Esther,Esther,エスター,埃丝特,,إستر,אסתר,Эстер,Esther,Esther,Esther,Esther,Esther,Esther,Esther,Esther,Esther,Esther,Esther
Q845135,Q101352,周,Zhou,周,周,저우,تشو,ג'ואו,Чжоу / Чау,Zhou,Zhou,Zhou,,Zhōu,Zhou,Zhou,Zhou,Zhou,,
Q850191,Q101352,Bettray,Bettray,,,,,,,Bettray,Bettray,Bettray,Bettray,Bettray,Bettray,,,Bettray,,
Q853983,Q11879590,Béke,Béke,,,,,,,Béke,,,,,,,,,,
Q855839,Q12308941,Dalibor,Dalibor,ダリボル,,,,,,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor,Dalibor
Q857583,Q11879590,Lorena,Lorena,ロレーナ,洛雷纳,,لورينا,לורנה,Лорена,Lorena,Lorena,Lorena,Lorena,Lorena,Lorena,Lorena,Lorena,Lorena,Lorena,Lorena
Q865823,Q11879590,Biróg,Biróg,ビローグ,,,,,,Birog,Birog,Biróg,Biróg,Birog,Biróg,Biróg,Biróg,Biróg,Birog,Birog
Q867471,Q12308941,Cipriano,Cipriano,チプリアーノ,,,سيبريانو,,Сиприано / Чиприано,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano,Cipriano
Q873855,Q202444,,,,,,,,,,,,,,,,,,,
Q881391,Q11879590,Blanche,Blanche,ブランチ,Blanche,,بلانش,בלאנש,Бланка / Бланш,Blanche,Blanche,Blanche,Blanche,Blanche,Blanche,Blanche,Blanche,Blanche,Blanche,Blanche
Q881727,Q101352,Blarr,Blarr,,,,,,,Blarr,,,,,,,,,,
Q892207,Q101352,Bondar,Bondar,ボンダル,,,بوندار,בונדר,Бондарь,Bondar,Bondar,Bondar,Bondar,Bondar,Bondar,Bondar,Bondar,Bondar,Bondar,Bondar
Q896031,Q101352,,Boyraz,,,,,,,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz,Boyraz
