geni_id	page	name	relationship	managed_by	immediate_family	href
6000000028522521400	202	Name: Berezhan Idarovna Березхан Идаровна Cherkassy, Khatun (1499 - 1560) "Berezhan Idarovna", "Аслангоме Идaровна", "Belkis Husnimah Khatun"	Relationship: NN's 33rd great granddaughter	Managed By: Viktorija Ruškulienė Ⓒ	Immediate Family: Daughter of Prince Mirza Bey Abdullah Haydar Unnamezov Idar of Kabardia and Nazan Begum of Giray Sister of Fatu Idarovna Cherkassy, Khatun; Maremiho / Murzakan Mirza Cherkassy, Pasha; Aslangome Idarovna (Аслангоме Идаровна) Akyle Cherkassy, Khatun and Mahidevran Sultan Half sister of Prince of all Kabarda Cambulat Idarovich Cherkassky; Ельбуджу-мурза Черкасский; Temruk of Kabarda and Zhelegot Mirza Идарович Cherkassy	/people/Berezhan-Idarovna-Cherkassy-Khatun/6000000028522521400?through=6000000227822546944
6000000008867333533	202	Name: Prince of all Kabarda Cambulat Idarovich Cherkassky (c.1510 - 1589)	Relationship: NN's 33rd great grandson	Managed By: Валерий Павлович Кузьмин	Immediate Family: Son of Prince Mirza Bey Abdullah Haydar Unnamezov Idar of Kabardia and Princess Malyakurh Кайтукина Kaytukina Husband of Princess Hunda Khatun Memluk dynasty, Khatun and Гарем Кабардинского Князя Камбулата Father of Нимшажа-мурза Камбулатович Черкасский; Яшган-мурза Камбулатович Черкасский; Кордануко-мурза Камбулатович Черкасский; Prince Kudenet-murza Kambulatovich Cherkassky and 5 others; Гавриил Камбулатович Черкасский (Хокяг-мурза); Пшемахо Камбулатович Черкасский; Prince Michael Kambulatovich Cherkassky; Борис Камбулатович Черкасский and Андрей Камбулатович Черкасский« less Brother of Ельбуджу-мурза Черкасский; Temruk of Kabarda and Zhelegot Mirza Идарович Cherkassy Half brother of Fatu Idarovna Cherkassy, Khatun; Maremiho / Murzakan Mirza Cherkassy, Pasha; Aslangome Idarovna (Аслангоме Идаровна) Akyle Cherkassy, Khatun; Mahidevran Sultan and 1 other; and Berezhan Idarovna Березхан Идаровна Cherkassy, Khatun« less	/people/%D0%9A%D0%BD%D1%8F%D0%B7%D1%8C-%D0%9A%D0%B0%D0%B1%D0%B0%D1%80%D0%B4%D1%8B-%D0%9A%D0%B0%D0%BC%D0%B1%D1%83%D0%BB%D0%B0%D1%82-%D0%98%D0%B4%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87-%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%81%D0%BA%D0%B8%D0%B9/6000000008867333533?through=6000000227822546944
6000000008867749333	203	Name: Ельбуджу-мурза Черкасский	Relationship: NN's 33rd great grandson	Managed By: Henn Sarv	Immediate Family: Son of Prince Mirza Bey Abdullah Haydar Unnamezov Idar of Kabardia and Princess Malyakurh Кайтукина Kaytukina Brother of Prince of all Kabarda Cambulat Idarovich Cherkassky; Temruk of Kabarda and Zhelegot Mirza Идарович Cherkassy Half brother of Fatu Idarovna Cherkassy, Khatun; Maremiho / Murzakan Mirza Cherkassy, Pasha; Aslangome Idarovna (Аслангоме Идаровна) Akyle Cherkassy, Khatun; Mahidevran Sultan and 1 other; and Berezhan Idarovna Березхан Идаровна Cherkassy, Khatun« less	/people/%D0%95%D0%BB%D1%8C%D0%B1%D1%83%D0%B4%D0%B6%D1%83-%D0%BC%D1%83%D1%80%D0%B7%D0%B0-%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%81%D0%BA%D0%B8%D0%B9/6000000008867749333?through=6000000227822546944
6000000091026399060	203	Name: Temruk of Kabarda (c.1501 - 1571)	Relationship: NN's 33rd great grandson	Managed By: Hussein Ahmed-Abouelfetouh FAKHRY	Immediate Family: Son of Prince Mirza Bey Abdullah Haydar Unnamezov Idar of Kabardia and Princess Malyakurh Кайтукина Kaytukina Husband of Zauash Khatun; princess Chicha Khatun and princess Nasho Khatun Father of Saltankul Michael Темрюкович of Tcherkasia; Qochenay Maria of Cherkessia; Домануко-мурза Темрюкович Черкасский; Малхуруб Темрюковна Черкасская and 2 others; Мамстрюк Темрюкович Черкасский and Алтынчач Темрюковна Черкасская« less Brother of Prince of all Kabarda Cambulat Idarovich Cherkassky; Ельбуджу-мурза Черкасский and Zhelegot Mirza Идарович Cherkassy Half brother of Fatu Idarovna Cherkassy, Khatun; Maremiho / Murzakan Mirza Cherkassy, Pasha; Aslangome Idarovna (Аслангоме Идаровна) Akyle Cherkassy, Khatun; Mahidevran Sultan and 1 other; and Berezhan Idarovna Березхан Идаровна Cherkassy, Khatun« less	/people/Temruk-of-Kabarda/6000000091026399060?through=6000000227822546944
6000000028522915307	203	Name: Zhelegot Mirza Идарович Cherkassy (c.1520 - d.) "Cherkassy"	Relationship: NN's 33rd great grandson	Managed By: Viktorija Ruškulienė Ⓒ	Immediate Family: Son of Prince Mirza Bey Abdullah Haydar Unnamezov Idar of Kabardia and Princess Malyakurh Кайтукина Kaytukina Husband of Princess Dekhaz Черкасская, Khatun Father of Ардас-мурза Желеготович Черкасский; Илальди-мурза Желеготович Черкасский; княз Семен Желеготович Ордашао; княз Федор Черкасский and 2 others; Prince Kanklych-murza Zhelegotovich of Cherkessia and Андрей (Булгайрук-мурза) Темрюкович Черкасский« less Brother of Prince of all Kabarda Cambulat Idarovich Cherkassky; Ельбуджу-мурза Черкасский and Temruk of Kabarda Half brother of Fatu Idarovna Cherkassy, Khatun; Maremiho / Murzakan Mirza Cherkassy, Pasha; Aslangome Idarovna (Аслангоме Идаровна) Akyle Cherkassy, Khatun; Mahidevran Sultan and 1 other; and Berezhan Idarovna Березхан Идаровна Cherkassy, Khatun« less	/people/Zhelegot-Mirza-Cherkassy/6000000028522915307?through=6000000227822546944
6000000191078616826	203	Name: knyaz Tagyata Jilahstanov of Cherkessia	Relationship: NN's 33rd great grandson	Managed By: Viktorija Ruškulienė Ⓒ	Immediate Family: Son of knyaz Jilahstan Minbulatov of Cherkessia and NN Dzhilyakhstanov Brother of knyaz Varsan-Mirza Jilahstanov of Cherkessia; knyaz Kanshov Jilahstanov of Cherkessia; Джамурза Джиляхстанов and Alkas Jamurzin Джанмурзин Dzhilyakhstanov	/people/knyaz-Tagyata-of-Cherkessia/6000000191078616826?through=6000000227822546944
6000000191078746828	203	Name: knyaz Varsan-Mirza Jilahstanov of Cherkessia	Relationship: NN's 33rd great grandson	Managed By: Viktorija Ruškulienė Ⓒ	Immediate Family: Son of knyaz Jilahstan Minbulatov of Cherkessia and NN Dzhilyakhstanov Brother of knyaz Tagyata Jilahstanov of Cherkessia; knyaz Kanshov Jilahstanov of Cherkessia; Джамурза Джиляхстанов and Alkas Jamurzin Джанмурзин Dzhilyakhstanov	/people/knyaz-Varsan-Mirza-of-Cherkessia/6000000191078746828?through=6000000227822546944
6000000191078589837	203	Name: knyaz Kanshov Jilahstanov of Cherkessia	Relationship: NN's 33rd great grandson	Managed By: Viktorija Ruškulienė Ⓒ	Immediate Family: Son of knyaz Jilahstan Minbulatov of Cherkessia and NN Dzhilyakhstanov Father of knyaz Aytek Kanshov of Cherkessia Brother of knyaz Tagyata Jilahstanov of Cherkessia; knyaz Varsan-Mirza Jilahstanov of Cherkessia; Джамурза Джиляхстанов and Alkas Jamurzin Джанмурзин Dzhilyakhstanov	/people/knyaz-Kanshov-of-Cherkessia/6000000191078589837?through=6000000227822546944
6000000220167394834	203	Name: Джамурза Джиляхстанов	Relationship: NN's 33rd great grandson	Managed By: Zurab Kopaliani	Immediate Family: Son of knyaz Jilahstan Minbulatov of Cherkessia and NN Dzhilyakhstanov Husband of Kamal Kara-Musel Джилястханов, Shamkhal of Tarku Father of daughter of Kamal Kara-Musel Brother of knyaz Tagyata Jilahstanov of Cherkessia; knyaz Varsan-Mirza Jilahstanov of Cherkessia; knyaz Kanshov Jilahstanov of Cherkessia and Alkas Jamurzin Джанмурзин Dzhilyakhstanov	/people/%D0%94%D0%B6%D0%B0%D0%BC%D1%83%D1%80%D0%B7%D0%B0-%D0%94%D0%B6%D0%B8%D0%BB%D1%8F%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2/6000000220167394834?through=6000000227822546944
6000000144779499889	203	Name: Alkas Jamurzin Джанмурзин Dzhilyakhstanov	Relationship: NN's 33rd great grandson	Managed By: Nina Vassilieff	Immediate Family: Son of knyaz Jilahstan Minbulatov of Cherkessia and NN Dzhilyakhstanov Husband of Ферида Шолоховна Акуджба Father of Бабапсупх Алхасова Черкасская; Мамет-мурза Алкасов Джилястханов; Пышта-мурза Алкасов Джилястханов; Араскам-мурза Алкасов Джилястханов and 4 others; Сурхай-мурза Алхасов Джилястханов; Мудар Алкасов Джилястханов; (?) Алхасова Черкасская and Шахинджан Алхасова Черкасская« less Brother of knyaz Tagyata Jilahstanov of Cherkessia; knyaz Varsan-Mirza Jilahstanov of Cherkessia; knyaz Kanshov Jilahstanov of Cherkessia and Джамурза Джиляхстанов	/people/Alkas-Jamurzin-Dzhilyakhstanov/6000000144779499889?through=6000000227822546944
6000000090725695069	203	Name: ? Missost	Relationship: NN's 33rd great grandson	Managed By: Hussein Ahmed-Abouelfetouh FAKHRY	Immediate Family: Son of ? Missost Father of ? Missost	/people/Missost/6000000090725695069?through=6000000227822546944
6000000090599529928	203	Name: Roslan bek Kaitouki Djankot (1725) (c.1725 - d.)	Relationship: NN's 33rd great grandson	Managed By: Hussein Ahmed-Abouelfetouh FAKHRY	Immediate Family: Son of Berslan Djankot Father of Sadek Djankot	/people/Roslan-bek-Djankot-1725/6000000090599529928?through=6000000227822546944
6000000090724099279	203	Name: ? Atashuka	Relationship: NN's 33rd great grandson	Managed By: Hussein Ahmed-Abouelfetouh FAKHRY	Immediate Family: Son of ? Atashuka Father of ? Atashuka	/people/Atashuka/6000000090724099279?through=6000000227822546944
6000000090673390038	203	Name: Missaost Djaniboulat	Relationship: NN's 33rd great grandson	Managed By: Hussein Ahmed-Abouelfetouh FAKHRY	Immediate Family: Son of Kara-Mursa Klapr. ed. all. 323 Father of Arslam bek (Sokur Hadji) (1723)	/people/Missaost-Djaniboulat/6000000090673390038?through=6000000227822546944
6000000146583752840	203	Name: Князь Пшеапшоко Кайтукин Бесланов Черкасский (b. - 1565)	Relationship: NN's 33rd great grandson	Managed By: Irei Kashin	Immediate Family: Son of Prince Беслан Бесланов Кайтукин and NN Черкасский Father of (?) Пшеапшокова Пшеапшокова; Князь Кази Пшеапшоков Черкасский; Шогенуко Пшеапшоков Пшеапшоков and Темрюк-мирза Пшеапшоков Brother of Осламбек Кайтукин; Танашуко (Вшенуко) Кайтукин; Кануко Кайтукин; Янсох Кайтукин and 1 other; and FAKE DOUBLE Малакурх Кайтукина Черкасская« less	/people/%D0%9A%D0%BD%D1%8F%D0%B7%D1%8C-%D0%9F%D1%88%D0%B5%D0%B0%D0%BF%D1%88%D0%BE%D0%BA%D0%BE-%D0%9A%D0%B0%D0%B9%D1%82%D1%83%D0%BA%D0%B8%D0%BD-%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%81%D0%BA%D0%B8%D0%B9/6000000146583752840?through=6000000227822546944
6000000146583752845	203	Name: Осламбек Кайтукин (b. - 1589)	Relationship: NN's 33rd great grandson	Managed By: Irei Kashin	Immediate Family: Son of Prince Беслан Бесланов Кайтукин and NN Черкасский Brother of Князь Пшеапшоко Кайтукин Бесланов Черкасский; Танашуко (Вшенуко) Кайтукин; Кануко Кайтукин; Янсох Кайтукин and 1 other; and FAKE DOUBLE Малакурх Кайтукина Черкасская« less	/people/%D0%9E%D1%81%D0%BB%D0%B0%D0%BC%D0%B1%D0%B5%D0%BA-%D0%9A%D0%B0%D0%B9%D1%82%D1%83%D0%BA%D0%B8%D0%BD/6000000146583752845?through=6000000227822546944
6000000146583752850	203	Name: Танашуко (Вшенуко) Кайтукин	Relationship: NN's 33rd great grandson	Managed By: Irei Kashin	Immediate Family: Son of Prince Беслан Бесланов Кайтукин and NN Черкасский Brother of Князь Пшеапшоко Кайтукин Бесланов Черкасский; Осламбек Кайтукин; Кануко Кайтукин; Янсох Кайтукин and 1 other; and FAKE DOUBLE Малакурх Кайтукина Черкасская« less	/people/%D0%A2%D0%B0%D0%BD%D0%B0%D1%88%D1%83%D0%BA%D0%BE-%D0%9A%D0%B0%D0%B9%D1%82%D1%83%D0%BA%D0%B8%D0%BD/6000000146583752850?through=6000000227822546944
6000000146583752854	203	Name: Кануко Кайтукин	Relationship: NN's 33rd great grandson	Managed By: Irei Kashin	Immediate Family: Son of Prince Беслан Бесланов Кайтукин and NN Черкасский Brother of Князь Пшеапшоко Кайтукин Бесланов Черкасский; Осламбек Кайтукин; Танашуко (Вшенуко) Кайтукин; Янсох Кайтукин and 1 other; and FAKE DOUBLE Малакурх Кайтукина Черкасская« less	/people/%D0%9A%D0%B0%D0%BD%D1%83%D0%BA%D0%BE-%D0%9A%D0%B0%D0%B9%D1%82%D1%83%D0%BA%D0%B8%D0%BD/6000000146583752854?through=6000000227822546944
6000000146583752858	203	Name: Янсох Кайтукин	Relationship: NN's 33rd great grandson	Managed By: Irei Kashin	Immediate Family: Son of Prince Беслан Бесланов Кайтукин and NN Черкасский Brother of Князь Пшеапшоко Кайтукин Бесланов Черкасский; Осламбек Кайтукин; Танашуко (Вшенуко) Кайтукин; Кануко Кайтукин and 1 other; and FAKE DOUBLE Малакурх Кайтукина Черкасская« less	/people/%D0%AF%D0%BD%D1%81%D0%BE%D1%85-%D0%9A%D0%B0%D0%B9%D1%82%D1%83%D0%BA%D0%B8%D0%BD/6000000146583752858?through=6000000227822546944
6000000186291334027	203	Name: FAKE DOUBLE Малакурх Кайтукина Черкасская	Relationship: NN's 33rd great granddaughter	Managed By: Dmitry Gennadjevich Kvashnin	Immediate Family: Daughter of Prince Беслан Бесланов Кайтукин and NN Черкасский Sister of Князь Пшеапшоко Кайтукин Бесланов Черкасский; Осламбек Кайтукин; Танашуко (Вшенуко) Кайтукин; Кануко Кайтукин and 1 other; and Янсох Кайтукин« less	/people/FAKE-DOUBLE-%D0%9C%D0%B0%D0%BB%D0%B0%D0%BA%D1%83%D1%80%D1%85-%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D1%8F/6000000186291334027?through=6000000227822546944
6000000220167401825	203	Name: Шолох Акуджба	Relationship: NN's 33rd great grandson	Managed By: Zurab Kopaliani	Immediate Family: Son of Тапсарук (Тепщэрыкъу) and NN Акуджба Husband of NN Акуджба Father of Ферида Шолоховна Акуджба	/people/%D0%A8%D0%BE%D0%BB%D0%BE%D1%85-%D0%90%D0%BA%D1%83%D0%B4%D0%B6%D0%B1%D0%B0/6000000220167401825?through=6000000227822546944
6000000022433849976	203	Name: Abdul-Rahman Al-Abbasi	Relationship: NN's 33rd great grandson	Managed By: زياد الساعاتي	Immediate Family: Son of Faydi Al-Abbasi Father of Daniyal Al-Abbasi	/people/Abdul-Rahman-Al-Abbasi/6000000022433849976?through=6000000227822546944
6000000221298695965	204	Name: Saeed Al-Abbasi	Relationship: NN's 33rd great grandson	Managed By: Issam Al-Halabi	Immediate Family: Son of Yusuf Al-Abbasi Father of Zubayr Al-Abbasi	/people/Saeed-Al-Abbasi/6000000221298695965?through=6000000227822546944
6000000177303757837	204	Name: Solomon son of Khutunia Shervashidze	Relationship: NN's 33rd great grandson	Managed By: Ekaterina Svetlova	Immediate Family: Son of Khutunia Shervashidze Father of Manuchar Solomonovich Shervashidze; Бежан Соломонович Шервашидзе and Sorekh (Sarek) son of Solomon Shervashidze Brother of Леван Хутуниавич Шервашидзе	/people/Solomon-Shervashidze/6000000177303757837?through=6000000227822546944
6000000083768566127	204	Name: Леван Хутуниавич Шервашидзе (b. - 1814)	Relationship: NN's 33rd great grandson	Managed By: Eugene Vladimirovich Tereschenko	Immediate Family: Son of Khutunia Shervashidze Husband of Мариам Шервашидзе Father of Манучар Леванович Шервашидзе Brother of Solomon son of Khutunia Shervashidze	/people/%D0%9B%D0%B5%D0%B2%D0%B0%D0%BD-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5/6000000083768566127?through=6000000227822546944
6000000083768609061	204	Name: Болхух Бежан Шервашидзе "Болихуху Шервашидзе"	Relationship: NN's 33rd great grandson	Managed By: Eugene Vladimirovich Tereschenko	Immediate Family: Son of - Атанделович Шервашидзе Father of Хиту Болхухович Шервашидзе; Пупина Болхуховна Шервашидзе; Алмасхан Болхухович Шервашидзе; Манчуар Болхухович Шервашидзе and 5 others; Ростом Болхухович Шервашидзе; Буту Болухович Шервашидзе; Хухулоба Болхухович Шервашидзе; Элиса Болхуховна Маршаниа and Зураб Болхухович Шервашидзе« less	/people/%D0%91%D0%BE%D0%BB%D1%85%D1%83%D1%85-%D0%91%D0%B5%D0%B6%D0%B0%D0%BD-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5/6000000083768609061?through=6000000227822546944
6000000186682059853	204	Name: Toulakh (Tolukhar) Shervashidze	Relationship: NN's 33rd great grandson	Managed By: Ekaterina Svetlova	Immediate Family: Son of Khutunia Shervashidze	/people/Toulakh-Tolukhar-Shervashidze/6000000186682059853?through=6000000227822546944
6000000005062778475	204	Name: кн. Kelesh Ahmed-Bey Shervashidze Chachba (1747 - 1808)	Relationship: NN's 33rd great grandson	Managed By: Henn Sarv	Immediate Family: Son of Prince Manuchar Mancha Suleiman-bey son of Levan (Khamid) Shervashidze, I and ? Ардеба Husband of Maria Dzapsh-Ipa Шервашидзе; Ребия ханум Маршания and Афиза ханум Шервашидзе Partner of Esmat Leiba Father of Аслан бей Шервашидзе; Таир-бей Шервашидзе; Rostom-bey Kelesh-beyevich Shervashidze; Зекир-бей Шервашидзе and 10 others; Мехмед-бей (Хамут-бей) Шервашидзе; Бамаль бей Шервашидзе; Хасан-бей Шервашидзе; Sefer Ali-Bey Georgi II Shervashidze; Нафтаина-ханум Шервашидзе; Гемедина-ханум Шервашидзе; Сельмагина-ханум Шервашидзе; Раби-ханум Шервашидзе; Назифа-ханум Шервашидзе and Сулейман бей Шервашидзе« less Brother of Хухулоба Манучарович Шервашидзе; Болхух Манучарович Шервашидзе and N Манучаровна Чичуа	/people/%D0%9A%D0%B5%D0%BB%D0%B5%D1%88-%D0%90%D1%85%D0%BC%D0%B0%D1%82-%D0%B1%D0%B5%D0%B9-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5-%D0%A7%D0%B0%D1%87%D0%B1%D0%B0/6000000005062778475?through=6000000227822546944
6000000203474108129	204	Name: Хухулоба Манучарович Шервашидзе	Relationship: NN's 33rd great grandson	Managed By: Dmitry Gennadjevich Kvashnin	Immediate Family: Son of Prince Manuchar Mancha Suleiman-bey son of Levan (Khamid) Shervashidze, I and ? Ардеба Brother of кн. Kelesh Ahmed-Bey Shervashidze Chachba; Болхух Манучарович Шервашидзе and N Манучаровна Чичуа	/people/%D0%A5%D1%83%D1%85%D1%83%D0%BB%D0%BE%D0%B1%D0%B0-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5/6000000203474108129?through=6000000227822546944
6000000203474108133	204	Name: Болхух Манучарович Шервашидзе (1782 - 1801)	Relationship: NN's 33rd great grandson	Managed By: Dmitry Gennadjevich Kvashnin	Immediate Family: Son of Prince Manuchar Mancha Suleiman-bey son of Levan (Khamid) Shervashidze, I and ? Ардеба Brother of кн. Kelesh Ahmed-Bey Shervashidze Chachba; Хухулоба Манучарович Шервашидзе and N Манучаровна Чичуа	/people/%D0%91%D0%BE%D0%BB%D1%85%D1%83%D1%85-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5/6000000203474108133?through=6000000227822546944
6000000227005740930	204	Name: N Манучаровна Чичуа	Relationship: NN's 33rd great granddaughter	Managed By: Olena Surina	Immediate Family: Daughter of Prince Manuchar Mancha Suleiman-bey son of Levan (Khamid) Shervashidze, I and ? Ардеба Wife of George son of Pepuna Chichua Mother of Свимон Георгиевич Чичуа; Давид Георгиевич Чичуа; Бери Георгиевич Чичуа; Мурзакан Георгиевич Чичуа and 3 others; Константин Георгиевич Чичуа; Хаху Георгиевич Чичуа and Кация Георгиевич Чичуа« less Sister of кн. Kelesh Ahmed-Bey Shervashidze Chachba; Хухулоба Манучарович Шервашидзе and Болхух Манучарович Шервашидзе	/people/N-%D0%A7%D0%B8%D1%87%D1%83%D0%B0/6000000227005740930?through=6000000227822546944
6000000083768099429	204	Name: Bekir-bey Ширванович Shervashidze (1734 - aft.1781)	Relationship: NN's 33rd great grandson	Managed By: Eugene Vladimirovich Tereschenko	Immediate Family: Son of Shirvan-bey Shervashidze Husband of (?) Ахтоловна Ачба Father of Ali-bey (Aleksandr) Бекирович Shervashidze; Сефер-бей Бекирович Шервашидзе; Муста-бей Бекирович Шервашидзе; Sosran-bey Бекирович Shervashidze and 1 other; and Кучук-бей Шервашидзе« less Brother of Махмуд-бей Шервашидзе	/people/Bekir-bey-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5/6000000083768099429?through=6000000227822546944
6000000225796974834	204	Name: Махмуд-бей Шервашидзе	Relationship: NN's 33rd great grandson	Managed By: Zurab Kopaliani	Immediate Family: Son of Shirvan-bey Shervashidze Brother of Bekir-bey Ширванович Shervashidze	/people/%D0%9C%D0%B0%D1%85%D0%BC%D1%83%D0%B4-%D0%B1%D0%B5%D0%B9-%D0%A8%D0%B5%D1%80%D0%B2%D0%B0%D1%88%D0%B8%D0%B4%D0%B7%D0%B5/6000000225796974834?through=6000000227822546944
6000000052178149930	204	Name: Vennera Farrugia	Relationship: NN's 33rd great granddaughter	Managed By: Michael Edward Farrugia	Immediate Family: Daughter of Giovanni d'Armenia and Margherita d'Armenia Wife of Pasquale Farrugia Mother of Maria d'Anastasi	/people/Vennera-Farrugia/6000000052178149930?through=6000000227822546944
6000000045038492872	204	Name: Innocenza Seichel	Relationship: NN's 33rd great granddaughter	Managed By: James Roy Tabone	Immediate Family: Daughter of Oliver Chiumi Wife of Santoro Seichel Mother of Caterina Seichel	/people/Innocenza-Seichel/6000000045038492872?through=6000000227822546944
6000000091634114365	204	Name: Giovanni Maria Cifai (c.1670 - d.) "Gio Maria", "Gio Maria Cefai"	Relationship: NN's 33rd great grandson	Managed By: Bernice Refalo	Immediate Family: Son of Giovanni Angelo Cefai and Caterina Cifai Husband of Maria Cefai Father of Paolo Cifai and Rosa Cini Brother of Antonia Bigeni; Salvatore CIFAI; Andrea Cifai and Gregorio CIFAI	/people/Giovanni-Cifai/6000000091634114365?through=6000000227822546944
367571920550003856	204	Name: Antonia Bigeni (c.1678 - d.) "Antonia Cifai"	Relationship: NN's 33rd great granddaughter	Managed By: Erin Ishimoticha	Immediate Family: Daughter of Giovanni Angelo Cefai and Caterina Cifai Wife of Pasquale Bigeni Mother of Grazia Azzopardi; Margarita Bigeni and Gioannella Cordina Sister of Giovanni Maria Cifai; Salvatore CIFAI; Andrea Cifai and Gregorio CIFAI	/people/Antonia-Bigeni/367571920550003856?through=6000000227822546944
6000000180808636823	204	Name: Salvatore CIFAI	Relationship: NN's 33rd great grandson	Managed By: Jean-Claude Camilleri	Immediate Family: Son of Giovanni Angelo Cefai and Caterina Cifai Husband of Grazia SAÏD Brother of Giovanni Maria Cifai; Antonia Bigeni; Andrea Cifai and Gregorio CIFAI	/people/Salvatore-CIFAI/6000000180808636823?through=6000000227822546944
6000000188205657826	204	Name: Andrea Cifai "Andrea Cefai"	Relationship: NN's 33rd great grandson	Managed By: Bernice Refalo	Immediate Family: Son of Giovanni Angelo Cefai and Caterina Cifai Husband of Teresa Cefai and Agata TABONE Father of Angelo CIFAI Brother of Giovanni Maria Cifai; Antonia Bigeni; Salvatore CIFAI and Gregorio CIFAI	/people/Andrea-Cifai/6000000188205657826?through=6000000227822546944
6000000180809053844	204	Name: Gregorio CIFAI	Relationship: NN's 33rd great grandson	Managed By: Jean-Claude Camilleri	Immediate Family: Son of Giovanni Angelo Cefai and Caterina Cifai Husband of Caterina AGIUS Brother of Giovanni Maria Cifai; Antonia Bigeni; Salvatore CIFAI and Andrea Cifai	/people/Gregorio-CIFAI/6000000180809053844?through=6000000227822546944
6000000085398296115	204	Name: Isabella Bajada (c.1680 - d.)	Relationship: NN's 33rd great granddaughter	Managed By: Bernice Refalo	Immediate Family: Daughter of Paolo Saliba and Agnese Saliba Wife of Francesco Bajada Mother of Maria Paola Bonavia; Anna Tabone; Michele Bajada; Giuseppe Bajada and 7 others; Beatrice BAJADA; Rosa BAJADA; Caterina BAJADA; Orsola BAJADA; Grazia BAJADA; Teodora BAJADA and Teresa BAJADA« less Sister of Ubaldesca Pace and Agostino SALIBA	/people/Isabella-Bajada/6000000085398296115?through=6000000227822546944
6000000173099468514	204	Name: Ubaldesca Pace (c.1691 - d.)	Relationship: NN's 33rd great granddaughter	Managed By: Anthony Calleja	Immediate Family: Daughter of Paolo Saliba and Agnese Saliba Wife of Giovanni Maria Pace Mother of Giuseppe PACE; Maria Camilleri; Marcello Pace; Anna Camilleri and 3 others; Grazia Pace; Carmela Pace and Rosario Pace« less Sister of Isabella Bajada and Agostino SALIBA	/people/Ubaldesca-Pace/6000000173099468514?through=6000000227822546944
6000000180710576858	205	Name: Agostino SALIBA (c.1695 - d.)	Relationship: NN's 33rd great grandson	Managed By: Jean-Claude Camilleri	Immediate Family: Son of Paolo Saliba and Agnese Saliba Brother of Isabella Bajada and Ubaldesca Pace	/people/Agostino-SALIBA/6000000180710576858?through=6000000227822546944
6000000180787252945	205	Name: Rosa Saliba (c.1693 - d.)	Relationship: NN's 33rd great granddaughter	Managed By: Jean-Claude Camilleri	Immediate Family: Daughter of Domenico Saliba and Isabella Saliba Wife of Giovanni Maria Busuttil Sister of Giovanni Saliba; Michele Saliba; Grazia Saliba; Vittoria Saliba and 1 other; and Alberto Saliba« less	/people/Rosa-Saliba/6000000180787252945?through=6000000227822546944
6000000094317656956	205	Name: Giovanni Saliba	Relationship: NN's 33rd great grandson	Managed By: Bernice Refalo	Immediate Family: Son of Domenico Saliba and Isabella Saliba Husband of Antonia Saliba and Graziella Refalo Brother of Rosa Saliba; Michele Saliba; Grazia Saliba; Vittoria Saliba and 1 other; and Alberto Saliba« less	/people/Giovanni-Saliba/6000000094317656956?through=6000000227822546944
6000000180787116829	205	Name: Michele Saliba	Relationship: NN's 33rd great grandson	Managed By: Jean-Claude Camilleri	Immediate Family: Son of Domenico Saliba and Isabella Saliba Husband of Evangelista Saliba Father of Paolo Saliba; Rosa Saliba and Grazia Bezzina Brother of Rosa Saliba; Giovanni Saliba; Grazia Saliba; Vittoria Saliba and 1 other; and Alberto Saliba« less	/people/Michele-Saliba/6000000180787116829?through=6000000227822546944
6000000180787116837	205	Name: Grazia Saliba	Relationship: NN's 33rd great granddaughter	Managed By: Jean-Claude Camilleri	Immediate Family: Daughter of Domenico Saliba and Isabella Saliba Wife of Ignazio CARUANA Sister of Rosa Saliba; Giovanni Saliba; Michele Saliba; Vittoria Saliba and 1 other; and Alberto Saliba« less	/people/Grazia-Saliba/6000000180787116837?through=6000000227822546944
6000000180787116841	205	Name: Vittoria Saliba	Relationship: NN's 33rd great granddaughter	Managed By: Jean-Claude Camilleri	Immediate Family: Daughter of Domenico Saliba and Isabella Saliba Wife of Giovanni Sacco Sister of Rosa Saliba; Giovanni Saliba; Michele Saliba; Grazia Saliba and 1 other; and Alberto Saliba« less	/people/Vittoria-Saliba/6000000180787116841?through=6000000227822546944
