qid,geni_id,label
Q104546380,6000000198263829821,Josef Feder
Q104546381,6000000002101825970,Josef Feder
Q104546387,6000000002102038167,Markéta Federová
Q104546391,6000000018948717406,Pavel Feder
Q104546394,6000000002163847125,Růžena Federová
Q104546397,6000000002101959452,Růžena Federová
Q104546399,6000000002101864488,Viktor Feder
Q104546400,6000000035700649929,Anna Federerová
Q104546401,6000000015452505909,Ernst Federer
Q104546403,6000000035228283909,Edita Federerová
Q104546404,6000000035678010398,Gustav Federer
Q104546405,6000000035603741966,Hanuš Federer
Q104546406,6000000033308336919,Helena Federerová
Q104546407,6000000035702018712,Ida Federerová
Q104546408,6000000035700573220,Jindřich Federer
Q104546411,6000000035700876830,Jiří Federer
Q104546412,6000000100326583865,Karel Federer
Q104546413,6000000035609729952,Katuše Federerová
Q104546416,6000000016413962053,Ludvík Federer
Q104546418,6000000035648502849,Mariana Federerová
Q104546420,6000000076856284293,Matilda Federerová
Q104546422,6000000011366063816,Ota Federer
Q104546423,6000000035704003880,Otto Federer
Q104546425,6000000035609677055,Petr Federer
Q104546426,6000000193845794860,Věra Federerová
Q104546427,6000000035606233823,Zdeňka Federerová
Q104546431,6000000124453322891,Jakob Federmann
Q104546432,6000000124453639858,Jenny Federmannová
Q104546433,6000000044550993340,Marta Federmannová
Q104546448,6000000041856093402,Lilly Fehlová
Q104546449,6000000041924984029,Lola Fehlová
Q104546455,6000000049869956030,Adele Feigová
Q104546457,6000000049282854830,Alžběta Feigová
Q104546458,6000000044338690254,Anna Feigová
Q104546462,6000000049295934958,Erika Feigová
Q104546464,6000000015463712680,Irena Feigová
Q104546466,6000000049865904669,Irma Feigová
Q104546467,6000000015463875122,Marta Feigová
Q104546468,6000000049279835908,Nathan Feig
Q104546472,6000000049279423993,Vilém Feig
Q104546473,6000000049868043886,Julie Feigová
Q104546475,6000000075884964821,Terezie Feigelová
Q104546476,6000000127157810840,Alfred Feigl
Q104546478,6000000020732949804,Arnold Feigl
Q104546479,6000000043847987917,Bedřich Feigl
Q104546480,6000000018414155221,Berta Feiglová
Q104546481,6000000066473725119,Berta Feiglová
Q104546482,6000000075884928894,Berthold Feigel
Q104546484,6000000066472043087,Emil Feigl
Q104546487,6000000186978405865,Ervín Feigl
Q104546489,6000000097528084003,Eva Feiglová
Q104546490,6000000020732949799,Felicie Feiglová
Q104546491,6000000078076154821,Ferdinand Feigl
Q104546492,6000000020873711698,Gertruda Feiglová
Q104546493,6000000020732997629,Helena Feiglová
Q104546496,6000000023437940292,Hermína Feiglová
Q104546498,6000000065562001873,Irena Feiglová
Q104546499,6000000025400326874,Izidor Feigl
Q104546501,6000000078075318169,Jana Feiglová
Q104546502,6000000065572647937,Jana Feiglová
Q104546503,6000000041926758899,Jiří Feigl
Q104546504,6000000020874818686,Josef Feigl
Q104546508,6000000074600372883,Julius Feigl
Q104546509,6000000065561836883,Kamila Feiglová
Q104546511,6000000065562261821,Karel Feigl
Q104546512,6000000023441784154,Karel Feigl
Q104546514,6000000034515480821,Lily Feiglová
Q104546515,6000000025399737348,Malvína Feiglová
Q104546518,6000000015535696538,Marta Feiglová
Q104546519,6000000127156283989,Olga Feiglová
Q104546521,6000000034514373763,Ota Feigl
Q104546522,6000000002388846638,Pavel Feigl
Q104546523,6000000038661243451,Petr Feigl
Q104546524,6000000212068474821,Piroska Feiglová
Q104546527,6000000043844263995,Richard Feigl
Q104546532,6000000038661440006,Vilma Feiglová
Q104546534,6000000017693089851,Zikmund Feigl
Q104546537,6000000003516288431,Hugo Feiler
Q104546543,6000000001363002923,Tomáš Feiler
Q104546544,6000000003516371067,Viktor Feiler
Q104546545,6000000027130422119,Otto Feilchenfeld
Q104546549,6000000021011945663,Elsa Feinová
Q104546552,6000000070295506863,Eva Feinová
Q104546554,6000000055742500832,Greta Feinová
Q104546555,6000000041862032546,Gustav Fein
Q104546556,6000000070295550831,Hana Feinová
Q104546558,6000000055742521821,Hugo Fein
Q104546564,6000000000620924425,Olga Feinová
Q104546572,6000000046702419148,Jindřiška Feinbergová
Q104546590,6000000036984335149,Irma Feithová
Q104546591,6000000013741088661,Kateřina Feithová
Q104546592,6000000052162687947,Michael Feith
Q104546593,6000000052216448892,Rudolf Feith
Q104546594,6000000020054242348,Theodor Feith
Q104546596,6000000108727289841,Adolfina Feitisová
Q104546597,6000000013691832691,Amálie Feitisová
Q104546598,6000000017553299040,Arnošt Feitis
Q104546599,6000000042433886163,Gustav. Feitis
Q104546600,6000000042433921296,Hugo Feitis
Q104546601,6000000042434943840,Josefina Feitisová
Q104546604,6000000029574358831,Gisela Feitlerová
Q104546605,6000000118882191821,Oskar Feitler
Q104546612,6000000016814467513,Hedvika Felberová
Q104546613,6000000016814735007,Lothar Felber
Q104546614,6000000058336150865,Otto Felber
Q104546632,6000000008169447449,Manci Feldbrandová
Q104546633,6000000037718576499,Růžena Feldbrandová
Q104546635,6000000032122233479,Adalbert Feldmann
Q104546636,6000000056175755912,Alice Feldmannová
Q104546638,6000000011768413599,Anna Feldmannová
Q104546639,6000000092577799229,Anna Feldmannová
Q104546643,6000000110711560835,Armin Robert Feldmann
Q104546646,6000000007265610749,Bedřiška Feldmannová
Q104546653,6000000052149636882,Eleonora Feldmannová
Q104546654,6000000025985577253,Eliška Feldmannová
Q104546655,6000000002388880102,Elsa Feldmannová
Q104546657,6000000025985678860,Emil Feldmann
Q104546665,6000000003113952222,Eva Feldmannová
Q104546668,6000000121662876978,Gisela Feldmannová
Q104546674,6000000204091260821,Helena Feldmannová
Q104546677,6000000110710640893,Herta Feldmannová
Q104546683,6000000018193752419,Jana Feldmannová
Q104546687,6000000013146834615,Josefa Feldmannová
Q104546689,6000000013146774155,Julius Feldmann
Q104546693,6000000209100018825,Kurt Feldmann
Q104546707,6000000204263739863,Oskar Feldmann
Q104546708,6000000092579169851,Oskar Feldmann
Q104546716,6000000018194059013,Rudolf Feldmann
Q104546717,6000000092578334978,Rudolf Feldmann
Q104546737,6000000022280619555,Regina Feldsbergová
Q104546743,6000000059140191843,Karel Feldscharek
Q104546744,6000000034122012425,Adolf Feldstein
Q104546745,6000000013641795681,Alžběta Feldsteinová
Q104546746,6000000037832506222,Anna Feldsteinová
Q104546747,6000000094318881946,Arnošt Feldstein
Q104546748,6000000036906287113,Ervín Feldstein
Q104546750,6000000034121933512,Hedwig Feldsteinová
Q104546752,6000000201199949849,Jiří Feldstein
Q104546753,6000000034122396907,Julius Feldstein
Q104546754,6000000103296736825,Katinka Feldsteinová
Q104546756,6000000036905230555,Milada Feldsteinová
Q104546758,6000000034122453990,Olga Feldsteinová
Q104546759,6000000103293882997,Olga Feldsteinová
Q104546760,6000000050943428656,Otto Feldstein
Q104546761,6000000022177273896,Regina Feldsteinová
Q104546762,6000000094318217140,Rudolf Feldstein
Q104546763,6000000050908290964,Růžena Feldsteinová
Q104546769,6000000024061396051,Anna Felixová
Q104546770,6000000076808776274,Anna Felixová
Q104546772,6000000037581138188,Arnošt Felix
Q104546773,6000000034581124310,Arnoštka Felixová
Q104546777,6000000040057489522,Bedřich Felix
Q104546779,6000000015138021950,Benedikt Felix
Q104546780,6000000040058002836,Berta Felixová
Q104546782,6000000151593693836,Berta Felixová
Q104546783,6000000002419996830,Bohdan Felix
Q104546784,6000000034514535495,Bohuslav Felix
Q104546787,6000000037581194195,Elfi Felixová
Q104546788,6000000012326458758,Eliška Felixová
Q104546790,6000000037581243957,Erika Felixová
Q104546791,6000000042285369266,Erna Felixová
Q104546792,6000000016293108207,Erna Felixová
Q104546797,6000000076807955351,František Felix
Q104546798,6000000090893032048,Gabriela Felixová
Q104546800,6000000018846698483,Greta Felixová
Q104546805,6000000018663890329,Hermína Felixová
Q104546807,6000000018832423181,Ida Felixová
Q104546810,6000000018320632167,Irena Felixová
Q104546811,6000000034584984861,Ivan Felix
Q104546813,6000000034572936704,Jiří Felix
Q104546814,6000000076830392615,Josef Gerhard Felix
Q104546820,6000000015138034671,Klára Felixová
Q104546822,6000000034584204542,Ludvík Felix
Q104546824,6000000034584779961,Marie Felixová
Q104546825,6000000055579511214,Martha Felixová
Q104546826,6000000016293030686,Max Felix
Q104546827,6000000182699630873,Max Felix
Q104546829,6000000034584316715,Milan Felix
Q104546831,6000000090881346975,Pavel Felix
Q104546834,6000000085622451014,Růžena Felixová
Q104546835,6000000034499799376,Vilém Felix
Q104546838,6000000021514605117,Vojtěch Felix
Q104546843,6000000197873980850,Arnold Ferber
Q104546853,6000000189275257863,Terezie Ferberová
Q104546857,6000000062314303107,Arnold Ferda
Q104546859,6000000037584764691,Ema Ferdová
Q104546860,6000000045664722924,Emanuel Ferda
Q104546861,6000000030230136536,František Ferda
Q104546862,6000000018147620354,Heinrich Ferda
Q104546864,6000000036251443074,Johana Ferdová
Q104546866,6000000037585085999,Josef Ferda
Q104546868,6000000018147634775,Josefina Ferdová
Q104546872,6000000030230500371,Ota Ferda
Q104546873,6000000038936509025,Pavla Ferdová
Q104546875,6000000026620581346,Rudolf Ferda
Q104546876,6000000030230993979,Valtr Ferda
Q104546877,6000000067395659825,Alena Ferenczová
Q104546879,6000000067395140994,Hana Ferenczová
Q104546882,6000000067395426822,Hilda Ferenczová
Q104546883,6000000067395422838,Štěpán Ferencz
Q104546884,6000000067395578822,Tomáš Ferencz
Q104546885,6000000030927044903,Gisela Fertigová
Q104546888,6000000031293894727,Hanuš Fertig
Q104546891,6000000030926053630,Jakub Fertig
Q104546892,6000000031210660762,Ruth Anna Fertigová
Q104546895,6000000023078430839,Elsa Fesslerová
Q104546896,6000000108726242928,Gisela Fesslerová
Q104546897,6000000027648744630,Karel Fessler
Q104546899,6000000012454431034,Karolina Fesslerová
Q104546903,6000000032555371053,Pavla Fesslerová
Q104546905,6000000032555348914,Valerie Fesslerová
Q104546921,6000000122737886941,Antonín Feuer
Q104546924,6000000024104268480,Eisig Feuer
Q104546930,6000000028518861220,Elfriede Feuereisenová
Q104546932,6000000028518563548,Kurt Feuereisen
Q104546936,6000000181421777905,Heřman Feuermann
Q104546938,6000000026261559739,Otto Feuermann
Q104546939,6000000196297477829,Pavel Feuermann
Q104546940,6000000026201056917,Vilma Feuermannová
Q104546941,6000000085247932864,Alice Feuersteinová
Q104546944,6000000139884544010,Emanuel Feuerstein
Q104546945,6000000139882280822,Emil Feuerstein
Q104546947,6000000139890446006,František Feuerstein
Q104546948,6000000072208555883,František Feuerstein
Q104546949,6000000072207765907,Gertruda Feuersteinová
Q104546950,6000000112815374833,Hana Feuersteinová
Q104546952,6000000085248015864,Jiří Feuerstein
Q104546953,6000000070697305966,Jiřina Feuersteinová
Q104546954,6000000085247876900,Josef Feuerstein
Q104546955,6000000082603027174,Karel Feuerstein
Q104546959,6000000175919884850,Marie Feuersteinová
Q104546960,6000000082602826953,Marie Feuersteinová
Q104546961,6000000082603870821,Marta Feuersteinová
Q104546962,6000000068187521834,Marta Feuersteinová
Q104546963,6000000112814910882,Otto Feuerstein
Q104546965,6000000125918961908,Robert Feuerstein
Q104546968,6000000139889486066,Věra Feuersteinová
Q104546972,6000000035347260012,Emil Fiala
Q104546975,6000000178353343848,Gustav Fiala
Q104546976,6000000042491880564,Irma Fialová
Q104546980,6000000035347042294,Marie Fialová
Q104546981,6000000044256843297,Mořic Fiala
Q104546993,6000000052626659977,Albert Figdor
Q104546994,6000000043828697349,Helena Figdorová
Q104546995,6000000052626888827,Karel Figdor
Q104546996,6000000052626449918,Olga Figdorová
Q104546997,6000000010789130075,Rudolf Figdor
Q104547,6000000012414386817,Maximilian Vogel von Falckenstein
Q104547000,6000000081984221086,Emil Filip
Q104547001,6000000081985880446,Františka Filipová
Q104547009,6000000040414887424,Adolf Finger
Q104547014,6000000024971201331,Berta Fingerová
Q104547015,6000000124977003843,Berta Fingerová
Q104547016,6000000024971098361,Emilie Fingerová
Q104547019,6000000024971532228,Hugo Finger
Q104547020,6000000021515619545,Ida Fingerová
Q104547021,6000000015382244453,Ida Fingerová
Q104547022,6000000000363147338,Irma Fingerová
Q104547023,6000000024971369396,Jindřich Finger
Q104547029,6000000015381964395,Pavel Finger
Q104547030,6000000018316541700,Regina Fingerová
Q104547031,6000000000338958943,Rudolf Finger
Q104547033,6000000024971249509,Zikmund Finger
Q104547034,6000000177387737866,Adolf Fink
Q104547035,6000000019455260974,Alfred Fink
Q104547036,6000000091213799917,Alice Finková
Q104547037,6000000073844106881,Anna Finková
Q104547038,6000000073843921886,Arnold Fink
Q104547042,6000000181953339821,Bedřiška Finková
Q104547045,6000000071539524961,Elsa Finková
Q104547047,6000000068132869875,Emilie Finková
Q104547053,6000000041682205784,Gustav Fink
Q104547054,6000000051385839836,Hana Finková
Q104547056,6000000172800845682,Hanuš Fink
Q104547062,6000000044599084833,Ivan Fink
Q104547063,6000000060495930835,Jaroslav Fink
Q104547064,6000000145771960841,Jindřich Fink
Q104547068,6000000071539282294,Karel Fink
Q104547069,6000000084074376873,Kurt Fink
Q104547073,6000000172806922913,Luisa Finková
Q104547074,6000000042191069969,Marie Finková
Q104547075,6000000022700883923,Marie Finková
Q104547077,6000000060329848901,Markéta Finková
Q104547080,6000000178843530831,Marta Finková
Q104547083,6000000178324055862,Mořic Fink
Q104547084,6000000124082312922,Nety Finková
Q104547085,6000000068132937004,Olga Finková
Q104547088,6000000182475587850,Otto Fink
Q104547090,6000000073843490507,Otto Fink
Q104547093,6000000124082435865,Richard Fink
Q104547098,6000000062875529821,Valerie Finková
Q104547102,6000000007354966629,Berta Finkelsteinová
Q104547105,6000000007354823677,Marek Finkelstein
Q104547108,6000000003518024896,Růžena Finkelsteinová
Q104547112,6000000003745214875,Alfred Finkler
Q104547113,6000000046277946837,Ester Finklerová
Q104547118,6000000176723597822,Josef Finsches
Q104547119,6000000069138344010,Lily Fintschesová
Q104547121,6000000012245554724,Richard Fintsches
Q104547134,6000000034154746235,Rudolf Fisch
Q104547140,6000000017569217790,Aloisie Fischelová
Q104547148,6000000015329463896,Bedřich Fischel
Q104547149,6000000012346705335,Berta Fischelová
Q104547151,6000000019538403692,Berta Fischelová
Q104547152,6000000110835951827,Emilie Fischelová
Q104547153,6000000065646765894,Eva Fischelová
Q104547154,6000000019538429780,Evžen Fischel
Q104547155,6000000065521284833,František Fischel
Q104547157,6000000065528051886,Gertruda Fischelová
Q104547158,6000000034048874736,Abraham Fischer
Q104547161,6000000177984519956,Adolf Fischer
Q104547162,6000000083402518289,Adolf Fischer
Q104547163,6000000176810335837,Adolf Fischer
Q104547164,6000000017691575419,Adolf Fischer
Q104547168,6000000170674694822,Albert Fischer
Q104547172,6000000034220965290,Alfred Fischer
Q104547176,6000000007014434752,Alice Fischerová
Q104547178,6000000166386288082,Alice Fischerová
Q104547180,6000000171488341824,Alois Fischer
Q104547182,6000000021011940765,Alois Fischer
Q104547183,6000000052565649826,Aloisie Fischerová
Q104547184,6000000093054299255,Aloisie Fischerová
Q104547186,6000000019870701738,Alžběta Fischerová
Q104547204,6000000007607539291,Anna Fischerová
Q104547207,6000000000620801387,Anna Fischerová
Q104547212,6000000176810337837,Anna Fischerová
Q104547214,6000000100439771821,Anna Fischerová
Q104547216,6000000078902995459,Anna Fischerová
Q104547217,6000000170827478133,Anna Fischerová
Q104547218,6000000058364546058,Anna Fischerová
Q104547227,6000000019090256041,Arnold Fischer
Q104547228,6000000090306723100,Arnold Fischer
Q104547230,6000000145775099249,Arnošt Fischer
Q104547231,6000000060279725952,Arnošt Fischer
Q104547236,6000000021716045389,Arnošt Fischer
Q104547239,6000000178104851831,Arnošt Fischer
Q104547240,6000000018543772178,Arnošt Fischer
Q104547245,6000000090146712903,Arnoštka Fischerová
Q104547248,6000000017689438508,Arnoštka Fischerová
Q104547250,6000000102542688118,Arnoštka Fischerová
Q104547251,6000000002599282348,Artur Fischer
Q104547261,6000000032504066037,Bedřich Fischer
Q104547264,6000000203166945821,Bedřich Fischer
Q104547266,6000000084887860562,Bedřiška Fischerová
Q104547267,6000000088084445236,Bedřiška Fischerová
Q104547273,6000000089806257969,Berta Fischerová
Q104547278,6000000158339731866,Berta Fischerová
Q104547284,6000000069814031999,Bohumil Fischer
Q104547285,6000000177718871859,Božena Fischerová
Q104547286,6000000043215225152,Cecilie Fischerová
Q104547287,6000000104728637943,Dagmar Fischerová
Q104547292,6000000034221330947,Edita Fischerová
Q104547293,6000000021011773528,Edmund Fischer
Q104547294,6000000098247135067,Eduard Fischer
Q104547295,6000000058364708070,Eduard Fischer
Q104547297,6000000081619316840,Egon Fischer
Q104547298,6000000137141717836,Ela Fischerová
Q104547308,6000000081024538962,Ella Fischerová
Q104547309,6000000000528670294,Ella Fischerová
Q104547311,6000000085445051833,Elsa Fischerová
Q104547314,6000000019262087919,Elsa Fischerová
Q104547316,6000000014272177091,Elsa Fischerová
Q104547318,6000000177701735829,Elsa Fischerová
Q104547319,6000000077618841844,Elsa Fischerová
Q104547323,6000000042803255956,Emanuel Fischer
Q104547330,6000000077107038261,Emil Fischer
Q104547331,6000000177700872823,Emil Fischer
Q104547335,6000000047542560823,Emilie Fischerová
Q104547336,6000000074282120520,Erich Fischer
Q104547341,6000000084405392226,Ervín Fischer
Q104547342,6000000078902809367,Ervín Fischer
Q104547346,6000000050953664010,Eugenie Fischerová
Q104547348,6000000077107480480,Eva Fischerová
Q104547350,6000000088086174835,Eva Fischerová
Q104547351,6000000180982134901,Eva Fischerová
Q104547353,6000000034220762408,Evženie Fischerová
Q104547355,6000000171750415905,František Fischer
Q104547356,6000000013752613985,František Fischer
Q104547357,6000000182258810837,František Fischer
Q104547359,6000000084503360827,František Fischer
Q104547360,6000000154171711838,František Fischer
Q104547362,6000000201299473922,František Fischer
Q104547365,6000000104728854826,František Fischer
Q104547366,6000000089807960825,František Fischer
Q104547368,6000000166386340897,František Fischer
Q104547370,6000000082526122817,Františka Fischerová
Q104547374,6000000078710012021,Františka Fischerová
Q104547379,6000000037752747082,Friedman Fischer
Q104547380,6000000073851331067,Gabriela Fischerová
Q104547381,6000000036747985585,Gerda Fischerová
Q104547382,6000000018164517021,Gerta Fischerová
Q104547389,6000000035174745174,Gisela Fischerová
Q104547393,6000000039336103819,Greta Fischerová
Q104547398,6000000089807872885,Hana Fischerová
Q104547399,6000000080063673982,Hana Fischerová
Q104547402,6000000187023190828,Hana Fischerová
Q104547403,6000000077107443040,Hana Fischerová
Q104547407,6000000208290320838,Hans Fischer
Q104547408,6000000017062692707,Hanuš Fischer
Q104547412,6000000137142184851,Hanuš Fischer
Q104547413,6000000082986043087,Hans Fischer
Q104547415,6000000022824403973,Hedvika Fischerová
Q104547419,6000000178104751830,Hedvika Fischerová
Q104547422,6000000037592893622,Heinz Fischer
Q104547424,6000000013752757322,Helena Fischerová
Q104547427,6000000074337596177,Herbert Fischer
Q104547428,6000000012119720273,Hermína Fischerová
Q104547429,6000000008702006825,Hermína Fischerová
Q104547441,6000000077107102650,Hilda Fischerová
Q104547444,6000000101331085066,Hildegard Fischerová
Q104547448,6000000072073606253,Hugo Fischer
Q104547449,6000000201300135848,Hugo Fischer
Q104547450,6000000019341977080,Hynek Fischer
Q104547456,6000000041007541282,Ida Fischerová
Q104547459,6000000109028763910,Ida Fischerová
Q104547460,6000000041996245996,Ida Fischerová
Q104547462,6000000032493695020,Ida Fischerová
Q104547463,6000000024140439991,Ida Fischerová
Q104547464,6000000003894383317,Ida Fischerová
Q104547468,6000000158340278844,Ilona Fischerová
Q104547470,6000000079684211955,Inge Fischerová
Q104547474,6000000094509345830,Irma Fischerová
Q104547476,6000000066658005263,Irma Fischerová
Q104547477,6000000016435731545,Irma Fischerová
Q104547480,6000000040730811948,Irma Fischerová
Q104547482,6000000014684304412,Irma Fischerová
Q104547483,6000000033646217229,Irma Fischerová
Q104547487,6000000053843416828,Irma Fischerová
Q104547490,6000000085079396257,Izidor Fischer
Q104547491,6000000047810666879,Jakob Fischer
Q104547498,6000000129891204971,Jan Fischer
Q104547499,6000000017165971631,Jan Fischer
Q104547507,6000000007399901745,Jenny Fischerová
Q104547512,6000000002673332436,Jindřich Fischer
Q104547516,6000000035884437889,Jiří Fischer
Q104547517,6000000201330816884,Jiří Fischer
Q104547519,6000000085444890848,Jiří Fischer
Q104547524,6000000082527827147,Josef Fischer
Q104547526,6000000000620640879,Josef Fischer
Q104547527,6000000175847622826,Josef Fischer
Q104547528,6000000137141657901,Josef Fischer
Q104547535,6000000177700852829,Josef Fischer
Q104547536,6000000036728936814,Josef Fischer
Q104547537,6000000180341810870,Josef Fischer
Q104547540,6000000052319843906,Josef Fischer
Q104547541,6000000081588834004,Josef Fischer
Q104547543,6000000112731478821,Josef Fischer
Q104547545,6000000078404712563,Josef Fischer
Q104547548,6000000060279346084,Josefina Fischerová
Q104547551,6000000021012044174,Julie Fischerová
Q104547552,6000000169683673835,Julie Fischerová
Q104547553,6000000029818379840,Julie Fischerová
Q104547556,6000000074186548882,Julie Fischerová
Q104547558,6000000182258017875,Julie Fischerová
Q104547563,6000000062827150847,Julius Fischer
Q104547566,6000000124938361254,Kamila Fischerová
Q104547567,6000000034688728209,Kamila Fischerová
Q104547570,6000000014557821639,Kamila Fischerová
Q104547572,6000000040898370215,Karel Fischer
Q104547573,6000000195347672953,Karel Fischer
Q104547575,6000000082986178129,Karel Fischer
Q104547577,6000000177699489854,Karel Fischer
Q104547579,6000000201331060847,Karel Fischer
Q104547580,6000000171487361052,Karel Fischer
Q104547582,6000000152358624957,Karel Fischer
Q104547583,6000000164291754822,Karel Fischer
Q104547586,6000000057626978892,Karl Fischer
Q104547588,6000000019098887253,Karla Fischerová
Q104547592,6000000039399858810,Karolina Fischerová
Q104547598,6000000022887568522,Katinka Fischerová
Q104547601,6000000057627087842,Klára Fischerová
Q104547603,6000000048331090907,Klára Fischerová
Q104547605,6000000112729451854,Klára Fischerová
Q104547612,6000000040898449164,Kurt Fischer
Q104547613,6000000161487184822,Ladislav Fischer
Q104547614,6000000018263821294,Leo Fischer
Q104547615,6000000077114159853,Leopold Fischer
Q104547619,6000000047810590099,Leopold Fischer
Q104547626,6000000018263711256,Lilly Fischerová
Q104547628,6000000048053325852,Linda Fischerová
Q104547631,6000000069814054100,Ludmila Fischerová
Q104547633,6000000078903059049,Ludvika Fischerová
Q104547634,6000000058576612862,Luisa Fischerová
Q104547636,6000000201331102874,Manfred Fischer
Q104547639,6000000052176708921,Mariana Fischerová
Q104547641,6000000013752511906,Marie Fischerová
Q104547646,6000000030437912934,Marie Fischerová
Q104547648,6000000000630436943,Marie Fischerová
Q104547649,6000000058469164972,Marie Fišerová
Q104547650,6000000085083165989,Marie Fischerová
Q104547652,6000000180196886848,Marie Fischerová
Q104547662,6000000034292696699,Marta Fischerová
Q104547663,6000000048490161872,Marta Fischerová
Q104547668,6000000034208535556,Marta Fischerová
Q104547676,6000000053841622826,Max Fischer
Q104547677,6000000177977269824,Max Fischer
Q104547678,6000000166028949822,Max Fischer
Q104547679,6000000041537080508,Max Fischer
Q104547681,6000000064667389861,Milan Fischer
Q104547685,6000000108132233836,Moritz Fischer
Q104547691,6000000181499998828,Norbert Fischer
Q104547692,6000000040567507568,Olga Fischerová
Q104547693,6000000082986676921,Olga Fischerová
Q104547701,6000000180982962828,Olga Fischerová
Q104547702,6000000015315890383,Oskar Fischer
Q104547703,6000000084150010059,Oskar Fischer
Q104547705,6000000093204445848,Oskar Fischer
Q104547709,6000000175341322152,Pavel Fischer
Q104547710,6000000053840947918,Pavel Fischer
Q104547713,6000000176811367824,Pavel Fischer
Q104547715,6000000158340830823,Pavel Fischer
Q104547719,6000000178104384867,Pavel Fischer
Q104547723,6000000098249222821,Pavla Fischerová
Q104547728,6000000009635846842,Pavla Fischerová
Q104547729,6000000077478485958,Pavla Fischerová
Q104547730,6000000063331184959,Pavla Fischerová
Q104547734,6000000035722862390,Petr Fischer
Q104547735,6000000078455220045,Petr Fischer
Q104547739,6000000034733110226,Regina Fischerová
Q104547742,6000000079683886151,Richard Fischer
Q104547744,6000000074027379827,Richard Fischer
Q104547750,6000000003894337344,Rudolf Fischer
Q104547751,6000000089807109855,Rudolf Fischer
Q104547752,6000000150912788870,Rudolf Fischer
Q104547753,6000000166385226824,Rudolf Fischer
Q104547755,6000000182492237889,Rudolf Fischer
Q104547756,6000000094357587028,Rudolf Fischer
Q104547764,6000000085132520304,Ruth Fischerová
Q104547765,6000000088086175870,Ruth Fischerová
Q104547768,6000000036081627206,Růžena Fischerová
Q104547775,6000000104715932000,Růžena Fischerová
Q104547777,6000000000338960787,Růžena Fischerová
Q104547778,6000000180101717943,Růžena Fischerová
Q104547782,6000000116628515969,Růžena Fischerová
Q104547785,6000000016901043563,Sali Fischerová
Q104547790,6000000079367335939,Siegmund Fischer
Q104547792,6000000016901251265,Sofie Fischerová
Q104547795,6000000166384920941,Stefanie Fischerová
Q104547796,6000000015644863856,Štěpán Fischer
Q104547800,6000000181085814847,Tereza Fischerová
Q104547803,6000000200526271830,Tereza Fischerová
Q104547810,6000000170676430822,Tobi Fischerová
Q104547813,6000000094359857822,Valerie Fischerová
Q104547816,6000000200526518821,Valtr Fischer
Q104547819,6000000063331078967,Věra Fischerová
Q104547820,6000000047541614643,Věra Fischerová
Q104547827,6000000122236718895,Vilém Fischer
Q104547832,6000000104728930846,Vilém Fischer
Q104547833,6000000041996117188,Wilhelm Fischer
Q104547834,6000000048056194055,Willy Fischer
Q104547836,6000000180212275821,Vítězslav Fischer
Q104547837,6000000152359859823,Vítězslav Fischer
Q104547839,6000000145777004088,Zdeněk Fischer
Q104547841,6000000104891207316,Zdeněk Fischer
Q104547842,6000000182476403830,Zdeněk Fischer
Q104547843,6000000015053058282,Zdeňka Fischerová
Q104547849,6000000048062925433,Zuzana Fischerová
Q104547850,6000000018397489006,Zuzana Fischerová
Q104547851,6000000034207456990,Žofie Fischerová
Q104547858,6000000172960932987,Hanuš Fischgrund
Q104547859,6000000172960164333,Isidor Fischgrund
Q104547860,6000000017081191068,Julius Fischgrund
Q104547863,6000000017081224081,Olga Fischgrundová
Q104547864,6000000173321072999,Ota Fischgrund
Q104547873,6000000196689701869,Leopold Fischhof
Q104547877,6000000077253335006,Bětuška Fischkusová
Q104547879,6000000077253017212,Erich Fischkus
Q104547882,6000000077253561874,Leopold Fischkus
Q104547888,6000000026601199095,Adéla Fischlová
Q104547890,6000000022190918483,Adolf Fischl
Q104547892,6000000020859989073,Adolf Fischl
Q104547894,6000000027037977710,Adolf Fischl
Q104547899,6000000026244067993,Anežka Fischlová
Q104547901,6000000048174606821,Alois Fischl
Q104547903,6000000100476142821,Anna Fischlová
Q104547904,6000000000630397820,Anna Fischlová
Q104547905,6000000023795026445,Anna Fischlová
Q104547907,6000000004035749378,Anna Fischlová
Q104547908,6000000026241253677,Anna Fischlová
Q104547909,6000000027049783654,Anna Fischlová
Q104547911,6000000026228610555,Antonie Fischlová
Q104547912,6000000026392556005,Antonín Fischl
Q104547913,6000000009413651344,Arnošt Fischl
Q104547919,6000000026601081039,August Fischl
Q104547922,6000000196564482827,Bedřich Fischl
Q104547924,6000000063833822887,Bedřiška Fischlová
Q104547925,6000000100846217862,Bedřiška Fischlová
Q104547935,6000000026228959886,Eduard Fischl
Q104547936,6000000026520271562,Egon Fischl
Q104547941,6000000026998398424,Elsa Fischlová
Q104547943,6000000076926566623,Emil Fischl
Q104547944,6000000026588696192,Emil Fischl
Q104547952,6000000075648527879,Eva Fischelová
Q104547953,6000000073299632841,Evženie Fischlová
Q104547955,6000000073344006126,Filip Fischl
Q104547957,6000000073431299862,František Fischl
Q104547958,6000000026394240547,František Fischl
Q104547959,6000000026280976785,František Fischl
Q104547960,6000000004041843919,František Fischl
Q104547962,6000000078635673979,Gerta Fischlová
Q104547964,6000000062610513942,Greta Fischlová
Q104547967,6000000044368536501,Gustav Fischl
