qid	geni_id
Q115579522	1376932
Q108903443	1380686
Q108903446	1380693
Q112845031	1380694
Q131760281	1381038
Q108903447	1381058
Q16649506	1382316
Q131718876	1382318
Q5978038	1386522
Q104218627	1387960
Q4522734	1389138
Q4573037	1389244
Q11688350	1395370
Q131718728	1395485
Q135980148	1399608
Q106542324	1407506
Q94646939	1410761
Q2824703	1415236
Q665649	1415824
Q4568425	1418616
Q713256	1419109
Q5660398	1421129
Q6009516	1426349
Q112930723	1427897
Q15629275	1430762
Q5545419	1460133
Q6201378	1462205
Q6228020	1467360
Q16507418	1468441
Q22957940	1468442
Q212524	1472846
Q75915985	1478641
Q25930967	1478656
Q4462755	1498926
Q6214979	1499076
Q5743346	1506357
Q5940419	1507715
Q95073990	1508457
Q66735208	1508836
Q4983741	1509054
Q1037646	1509301
Q104640819	1514698
Q116840144	1515672
Q4990914	1520128
Q110521348	1521053
Q61004	1528345
Q46944138	1538646
Q3129535	1539069
Q1912514	1540852
Q6236438	1543907
Q129485145	1544216
Q136542579	1544217
Q117800778	1544274
Q117788849	1544468
Q123224770	1544652
Q123224768	1544654
Q16912346	1544719
Q109562911	1545799
Q6118825	1545827
Q10405213	1547413
Q132781935	1547459
Q6024519	1547894
Q4961725	1548888
Q18693226	1548889
Q5946302	1550063
Q4961721	1550089
Q2060227	1550873
Q469962	1551393
Q23061255	1552067
Q6235986	1552522
Q122961498	1552568
Q100697630	1556963
Q100697600	1556981
Q100697582	1556993
Q101247226	1558246
Q59314831	1568986
Q5953590	1573323
Q6215150	1573492
Q94273677	1581873
Q107986758	1581876
Q547947	1586031
Q100697634	1587887
Q100697637	1587920
Q48921007	1596914
Q1857045	1601664
Q5273573	1602190
Q6889741	1610815
Q99203241	1613581
Q99203258	1613582
Q113486087	1618956
Q94786689	1620414
Q126920012	1620416
Q4967827	1623030
Q530423	1623833
Q2740012	1627931
Q3700842	1630768
Q552660	1631819
Q7170133	1634639
Q28540318	1637576
Q1249752	1647285
Q115860794	1648726
Q115902412	1648900
Q37007227	1649005
Q5076386	1649104
Q101214892	1649105
Q554269	1649141
Q55720374	1649222
Q1699640	1650357
Q129188192	1650370
Q101214682	1651873
Q714620	1661883
Q512067	1663015
Q110832903	1664425
Q151165	1679646
Q9035284	1680029
Q99159880	1680324
Q7167530	1680345
Q6915957	1680398
Q7167536	1680573
Q7079932	1681866
Q131314911	1683590
Q131314920	1683591
Q17352292	1690023
Q1563302	1690816
Q7177487	1697003
Q105873211	1697004
Q1507532	1704012
Q119585505	1704330
Q75242971	1712864
Q75242967	1712901
Q75292841	1712962
Q88222462	1713794
Q58030897	1713795
Q47450558	1720363
Q56064615	1720565
Q60148542	1725916
Q84195799	1731795
Q19843500	1733747
Q5346354	1734343
Q6047231	1744189
Q1508574	1744921
Q96198552	1745153
Q52736314	1745322
Q75243165	1752936
Q41664590	1761145
Q1404745	1764870
Q1291701	1767111
Q127617096	1774307
Q127617110	1774351
Q2848821	1775302
Q21582266	1776993
Q75766492	1783737
Q96198623	1785925
Q96372145	1785955
Q47457575	1793387
Q5586696	1793388
Q5954083	1793600
Q3850238	1798130
Q118352036	1802031
Q5880112	1803072
Q11963614	1803802
Q1706031	1804687
Q131552668	1805033
Q131552665	1805034
Q11978716	1806336
Q126869677	1806337
Q16209078	1806442
Q96198622	1810155
Q100780109	1816792
Q131909713	1825310
Q131749565	1825311
Q112959102	1825560
Q112959118	1825561
Q99639049	1825658
Q62595008	1830798
Q7799336	1834983
Q2920776	1835093
Q21027993	1835459
Q131360033	1840056
Q123862254	1867967
Q123862262	1868079
Q123862278	1868083
Q131341937	1878588
Q131341938	1878737
Q8017971	1888116
Q7449747	1888319
Q27635935	1898759
Q3180450	1900748
Q1140963	1909782
Q130745285	1911826
Q106494157	1914833
Q106494160	1914835
Q6767775	1915515
Q111889085	1915516
Q106494151	1917716
Q88009	1919476
Q41615247	1928232
Q137285561	1942708
Q123723620	1946826
Q131856208	1953221
Q5539213	1953262
Q22998064	1953582
Q96621847	1953746
Q1744240	1957506
Q133531567	1957909
Q3893038	1962637
Q5571133	1966669
Q96082550	1968523
Q8009999	1968662
Q5576548	1968769
Q1806411	1968787
Q124650985	1972060
Q122259167	1981923
Q116480751	1984560
Q125427995	1985577
Q125428005	1985578
Q125428012	1985740
Q16030330	1989350
Q2907221	1993596
Q115738160	1995897
Q1571622	1997034
Q110864759	1999508
Q348362	2000094
Q122203282	2000744
Q588369	2000961
Q5561294	2002310
Q1912807	2015926
Q1301059	2028652
Q12371568	2034493
Q80115610	2036433
Q131608006	2039166
Q5795679	2043554
Q4982733	2043556
Q124843905	2045239
Q101422815	2045733
Q91971400	2047850
Q12312546	2048769
Q5600314	2050811
Q7608903	2062980
Q4684495	2067346
Q18158483	2071584
Q75771339	2072213
Q75771346	2072214
Q96236615	2076395
Q96236621	2076969
Q96209097	2083462
Q96209098	2084351
Q96209105	2084352
Q96209102	2084377
Q96209109	2084564
Q106730815	2085409
Q115537912	2087050
Q15834569	2092245
Q1691931	2093306
Q271590	2097397
Q108621876	2097828
Q7156952	2102119
Q12964011	2103326
Q94904527	2105713
Q7790488	2105882
Q99480174	2108659
Q165786	2110424
Q136221046	2113846
Q138898622	2113869
Q125531955	2126946
Q22704823	2129153
Q2506478	2130483
Q21593121	2131431
Q115567502	2131834
Q108909136	2132604
Q4808437	2141536
Q101424597	2144304
Q1541981	2145652
Q19285263	2156855
Q124413972	2159251
Q2398277	2160097
Q6756226	2161665
Q107567495	2163217
Q107567499	2163901
Q1873033	2169191
Q133077825	2171911
Q67563473	2174373
Q17482345	2174535
Q140761600	2176856
Q508323	2186540
Q4888789	2195489
Q99734014	2196977
Q5273480	2201715
Q561224	2205409
Q1780939	2206993
Q105798431	2207074
Q140695880	2207645
Q140695882	2209700
Q125204013	2210732
Q123251035	2211200
Q124958747	2211730
Q96209396	2212331
Q1121904	2222703
Q56707806	2233267
Q7174248	2233799
Q106730459	2235537
Q114770294	2235542
Q6752825	2241891
Q95368242	2242515
Q19953494	2243510
Q4966132	2243686
Q43639754	2247106
Q6228284	2247266
Q138391889	2247294
Q11988663	2247499
Q117351121	2247855
Q131825208	2248999
Q131824958	2249027
Q332626	2251632
Q6228270	2258038
Q6228276	2258113
Q26327664	2258983
Q111995862	2267312
Q111995864	2267333
Q126952911	2267345
Q75866402	2267359
Q91819069	2270443
Q135116327	2275096
Q7364773	2283514
Q75283738	2283551
Q3311733	2283691
Q75283268	2284047
Q75283269	2284057
Q347726	2284191
Q16239863	2284308
Q6858509	2284789
Q76001251	2284923
Q96243316	2286834
Q96354669	2286976
Q107341968	2295731
Q456180	2304031
Q105566735	2315275
Q75866403	2317848
Q5803117	2331316
Q92062153	2339505
Q18245534	2340948
Q28358288	2341985
Q766172	2342018
Q28856835	2351211
Q879613	2352798
Q15449790	2352898
Q1212787	2353670
Q535180	2356986
Q75940776	2359392
Q75940779	2359454
Q1449075	2359870
Q5604688	2360253
Q4942197	2360262
Q28971940	2362550
Q4409280	2364306
Q958756	2364805
Q2267027	2370226
Q106708372	2371032
Q104553884	2373468
Q5773558	2381774
Q65920375	2381914
Q4944454	2381979
Q124370596	2386075
Q124370622	2386092
Q6180007	2389311
Q106708337	2394721
Q131831299	2396394
Q42120011	2396911
Q107132090	2400196
Q105575715	2402289
Q7325758	2411815
Q45683034	2427540
Q114023962	2429538
Q96291101	2431328
Q91478502	2431351
Q96291091	2431366
Q2691488	2431406
Q1397895	2431517
Q2748598	2431673
Q2312669	2433806
Q2442376	2433878
Q2444026	2434015
Q1464104	2434100
Q2353183	2434187
Q2058056	2434473
Q57304	2435340
Q29574	2435424
Q4866839	2443550
Q140469510	2444477
Q140469542	2444498
Q61791599	2446244
Q867284	2450325
Q15504466	2453881
Q6243975	2454043
Q7970068	2454220
Q126678393	2457654
Q118911107	2459845
Q105465486	2465256
Q105465672	2465260
Q330165	2466977
Q5618220	2470149
Q94889965	2475885
Q3566150	2481467
Q5962619	2485711
Q128532	2489895
Q106708368	2493285
Q3078072	2495917
Q6138827	2504356
Q19401833	2507534
Q61726423	2508790
Q991765	2508796
Q40064	2508800
Q34460	2508808
Q23988788	2515887
Q462273	2515950
Q131364651	2516951
Q126277572	2523483
Q126277570	2523514
Q276126	2527087
Q372984	2527138
Q105953114	2528196
Q2069885	2531545
Q10354712	2532008
Q122169759	2533732
Q122169778	2537379
Q29033880	2559541
Q12348475	2560022
Q126871089	2565806
Q101423842	2565891
Q101423838	2565976
Q103837521	2567826
Q5817896	2567915
Q103837606	2568033
Q14711845	2568423
Q6218829	2574156
Q116484119	2585824
Q27299886	2591273
Q2655250	2594729
Q7108786	2610798
Q16467524	2614981
Q6273041	2623911
Q610252	2641501
Q852776	2647416
Q829269	2651183
Q125947457	2656114
Q1657551	2656450
Q3647966	2664373
Q111462445	2681652
Q56299682	2683246
Q8015188	2684664
Q5371486	2691745
Q5908480	2692558
Q123476337	2698300
Q127581798	2706255
Q1531797	2711934
Q35985484	2712802
Q110624645	2714222
Q110624623	2714329
Q110624627	2714445
Q110647937	2715216
Q6537070	2734142
Q131413530	2739249
Q115907516	2739258
Q56257313	2739919
Q13080924	2749324
Q77453156	2751993
Q99975894	2755138
Q130524410	2757165
Q3760542	2759230
Q3557134	2765992
Q126950669	2767098
Q95175870	2771409
Q75638483	2773481
Q75638479	2773535
Q104502050	2776851
Q2497553	2777670
Q75598959	2781736
Q6742651	2781792
Q84605	2781951
Q5125357	2782598
Q6243972	2789670
Q6227419	2797119
Q5536961	2799212
Q1966468	2800320
Q984602	2800930
Q951329	2801010
Q123916323	2810846
Q5294382	2822353
Q105577105	2827549
Q1898971	2836410
Q451136	2844244
Q46256429	2845401
Q112664108	2846902
Q112627769	2846981
Q114081938	2847016
Q55753483	2847441
Q124721280	2850683
Q120970077	2853020
Q98697620	2853073
Q125917875	2859266
Q105125336	2860049
Q105124818	2860073
Q102226674	2860194
Q724123	2860725
Q105124814	2860757
Q7609544	2860779
Q7347603	2861150
Q268633	2863043
Q76236552	2867066
Q7192834	2867077
Q76236041	2867283
Q76236613	2867368
Q454645	2881232
Q148065	2886695
Q107736039	2887727
Q114083446	2887797
Q3426910	2888704
Q96200860	2889455
Q33082909	2890509
Q96916002	2896860
Q86078593	2901617
Q519923	2902024
Q95209674	2903831
Q76152872	2913567
Q75531901	2913671
Q111626084	2925816
Q4346827	2926411
Q119409122	2929959
Q1159778	2930757
Q23989236	2932582
Q16322530	2932614
Q126894581	2936392
Q3930677	2948959
Q103944286	2952122
Q103944086	2952139
Q23988537	2953276
Q961660	2957638
Q5440970	2976390
Q40155712	2976952
Q3082880	2977271
Q52083847	2979047
Q104319270	2979061
Q1362528	2979079
Q3103688	2986309
Q95204803	2992858
Q58838770	3006453
Q233845	3011744
Q77018876	3011752
Q131696280	3018133
Q131622279	3018150
Q140306698	3018172
Q557066	3018186
Q1065848	3018266
Q5481777	3018800
Q53778244	3020843
Q44426030	3022280
Q1237651	3023811
Q112568769	3024437
Q116033544	3025177
Q4588552	3025273
Q105507058	3025345
Q75766798	3026678
Q329376	3027092
Q4990172	3029222
Q110391821	3029828
Q110391879	3029957
Q132157398	3031753
Q3857460	3032729
Q16494056	3042923
Q108814758	3043761
Q9178492	3044694
Q16566795	3045881
Q16565710	3046133
Q12791530	3046533
Q11835322	3046906
Q16650111	3047314
Q16650467	3047562
Q77028678	3048441
Q11719831	3053408
Q9285395	3053553
Q5543850	3054457
Q26720366	3060312
Q6238800	3060374
Q5889298	3062981
Q5081364	3063265
Q5544737	3067824
Q213709	3069548
Q108127941	3071109
Q118865266	3071528
Q96089593	3071812
Q99172307	3075403
Q7329387	3075426
Q98699993	3076213
Q98700009	3076218
Q98699991	3076224
Q11346146	3087305
Q326221	3092370
Q63242517	3096772
Q1385975	3096838
Q131355939	3100495
Q131355929	3100509
Q96983636	3100647
Q84312	3101347
Q134458898	3101478
Q28237396	3108463
Q116187578	3109384
Q524474	3111727
Q368414	3119263
Q135529178	3119955
Q135529188	3119993
Q135529195	3120040
Q107597280	3120053
Q135529196	3120072
Q16423408	3120112
Q133796445	3128066
Q133796446	3128084
Q4919484	3128249
Q3723080	3131314
Q5642805	3137288
Q7403744	3137346
Q5715509	3137562
Q133796450	3137573
Q133796451	3137588
Q133796453	3137599
Q16652509	3137656
Q15901190	3137665
Q16574141	3140001
Q4816931	3140024
Q6175319	3141569
Q86648928	3143038
Q135454613	3144024
Q540070	3144169
Q135454637	3144492
Q105469605	3149161
Q316661	3149680
Q107135788	3150933
Q84450463	3153422
Q137971595	3155363
Q1584036	3156927
Q114638937	3158598
Q105525436	3166550
Q105596026	3166552
Q105614904	3166555
Q105525431	3166575
Q105525520	3166586
Q105614909	3166599
Q105614902	3166628
Q105642815	3169158
Q60716	3175301
Q28358707	3176854
Q96235852	3177790
Q78713	3182711
Q126955131	3190312
Q126955106	3190331
Q4990251	3190995
Q14763365	3191024
Q29246727	3191056
Q434685	3191106
Q1682241	3191121
Q2863223	3192178
Q61318	3196368
Q20057485	3196573
Q4525424	3196858
Q77146	3199660
Q16018343	3204031
Q4493360	3207640
Q5889941	3210612
Q355420	3212082
Q16214092	3212163
Q75479551	3212860
Q2472632	3217984
Q105596034	3218620
Q105596019	3218644
Q104411575	3218818
Q50398160	3225663
Q228789	3226619
Q658668	3240468
Q119409103	3241575
Q114332244	3241631
Q118869137	3241731
Q76361637	3241862
Q516008	3242507
Q5623170	3242946
Q42455	3242989
Q55767397	3242997
Q189797	3243827
Q70225844	3243905
Q84579145	3246320
Q321275	3246985
Q3304981	3249011
Q16421316	3250004
Q102323	3250062
Q389678	3251324
Q88041177	3251499
Q1071782	3254571
Q4733523	3267640
Q109318713	3268440
Q75529090	3273025
Q105363017	3273210
Q75529085	3273504
Q75529144	3273763
Q75529169	3273806
Q75529247	3273846
Q75529189	3273864
Q75529295	3273883
Q1635127	3277239
Q4908034	3278363
Q20962418	3280379
Q19665319	3280404
Q88693142	3280931
Q1852173	3288438
Q75598482	3291536
Q124000593	3293510
Q124000695	3293525
Q16850837	3293899
Q98181580	3293904
Q91662945	3296728
Q3613545	3298032
Q507495	3298526
Q41884954	3298783
Q786052	3299538
Q3580080	3303742
Q75360194	3304348
Q8329852	3304529
Q75360306	3304988
Q75360307	3305013
Q107104116	3309089
Q6166925	3313107
Q75529080	3313601
Q16843203	3313678
Q75529438	3313768
Q6256552	3316785
Q132303765	3327749
Q872469	3329451
Q104447095	3329496
Q9375049	3332245
Q9322607	3334348
Q32361878	3342041
Q105525364	3345103
Q105525365	3345106
Q1729888	3345763
Q18530752	3346131
Q130303013	3346652
Q137971331	3346882
Q5004260	3347983
Q26250828	3353547
Q116997641	3354551
Q116997824	3354610
Q13575092	3355159
Q2745187	3355194
Q13749327	3355356
Q55227956	3356132
Q75484572	3359444
Q75484573	3359454
Q5591064	3363799
Q75528110	3364140
Q75528087	3364179
Q75528069	3364281
Q75528070	3364292
Q75528065	3364353
Q6092067	3365289
Q5803942	3368896
Q5572648	3369661
Q2915554	3369665
Q4938604	3369688
Q105372177	3370871
Q104703258	3372271
Q130870	3372473
Q105355204	3376117
Q14711874	3377850
Q104654557	3380010
Q104654558	3380016
Q983578	3381535
Q1949189	3381870
Q4718545	3383025
Q122900906	3383072
Q24287796	3394301
Q5541324	3413849
Q5945805	3416000
Q113151188	3417103
Q6978222	3418788
Q75381073	3419522
Q75381069	3419556
Q75381076	3419594
Q75381121	3419794
Q2647989	3419878
Q108506	3424705
Q106474916	3424752
Q25929988	3431504
Q2346874	3440337
Q5080963	3447157
Q6234867	3452974
Q97068488	3454042
Q75528116	3455705
Q75528122	3456110
Q75357874	3456725
Q75416345	3456777
Q59631555	3456917
Q4859931	3458113
Q75357873	3458300
Q75417010	3458390
Q75528397	3458440
Q63343224	3458487
Q75528159	3458613
Q75280220	3458757
Q75528292	3458864
Q59335	3460581
Q908933	3460664
Q30688763	3464481
Q95516237	3464490
Q64013455	3464561
Q95516076	3464712
Q95515998	3464772
Q221926	3464801
Q126881008	3464832
Q95516562	3465055
Q104807102	3466948
Q103955384	3466962
Q84512754	3466980
Q456056	3467692
Q4739774	3467740
Q510200	3476220
Q18434480	3487613
Q77213300	3489353
Q134006499	3489658
Q3093917	3492534
Q16861447	3492690
Q96305676	3499292
Q97094230	3502498
Q97094231	3502510
Q5884016	3506209
Q16408095	3507218
Q258151	3518268
Q245968	3518356
Q117222675	3523076
Q75543181	3527561
Q107613752	3548601
Q104410547	3551846
Q108605575	3552328
Q17383344	3552884
Q28025574	3554260
Q10324417	3555714
Q2581011	3563964
Q76277320	3563997
Q11727899	3565266
Q124307446	3567122
Q118126752	3567241
Q6504686	3567399
Q118126723	3567402
Q136308123	3571012
Q919914	3575359
Q98127267	3588186
Q48069167	3596028
Q12411258	3596778
Q131553846	3601909
Q434771	3602282
Q360106	3607576
Q11871972	3616194
Q435117	3618578
Q2833774	3624178
Q126678417	3633411
Q116856157	3633694
Q116856158	3633715
Q116856248	3633721
Q48776420	3641485
Q462529	3641567
Q14608553	3641571
Q2823083	3643581
Q1988403	3648611
Q27535718	3652814
Q824110	3653225
Q202749	3653470
Q5363005	3655316
Q86105869	3655568
Q440779	3657598
Q1085320	3657627
Q287953	3657635
Q5925912	3662367
Q109859504	3662471
Q75453842	3669317
Q16649703	3676118
Q75858899	3677220
Q75858886	3677510
Q18449161	3681239
Q504979	3681862
Q75351582	3683533
Q4013193	3688212
Q30248385	3692716
Q215406	3700677
Q118134040	3700744
Q1458704	3700780
Q20171688	3700814
Q5799048	3701883
Q106821571	3703774
Q55070571	3704625
Q355040	3706766
Q116951747	3707722
Q964384	3707731
Q28912896	3707891
Q89904	3710786
Q105455616	3711147
Q104542772	3711264
Q104248342	3711278
Q106821432	3711477
Q106821436	3711488
Q15968726	3715521
Q104410567	3715894
Q104411186	3715925
Q104411281	3715955
Q104411253	3716039
Q104411160	3716077
Q105565037	3716328
Q5627825	3718545
Q21522373	3721776
Q136388346	3721895
Q133497844	3724750
Q160554	3724849
Q5277871	3724940
Q7004875	3724946
Q5780994	3726155
Q709742	3728599
Q1252263	3728989
Q5540333	3728996
Q75283225	3729106
Q70011831	3729176
Q75283394	3729303
Q70011932	3729311
Q75283363	3729339
Q5343371	3729375
Q4301976	3734236
Q103955299	3736496
Q103955422	3736500
Q103953203	3736534
Q79274189	3737130
Q108734305	3738635
Q133732196	3738947
Q139287914	3742273
Q314182	3744414
Q75260180	3752329
Q75283555	3752336
Q75283604	3752512
Q75283606	3752552
Q2655724	3752974
Q5405627	3753520
Q104439181	3759254
Q132135953	3761441
Q7457991	3765480
Q94844050	3767061
Q97004	3771732
Q17480860	3772419
Q75529249	3773143
Q104684503	3774225
Q132157377	3774335
Q130366399	3774973
Q124446	3775996
Q6075823	3776770
Q16650066	3776854
Q5042124	3782247
Q719630	3782735
Q7348278	3784374
Q136842375	3785662
Q96749526	3790499
Q75529299	3792953
Q7344006	3800519
Q124668005	3805841
Q116236051	3807339
Q4968654	3807343
Q138000172	3810353
Q544738	3811641
Q7789018	3813386
Q18663497	3813970
Q109829673	3816014
Q139721164	3816022
Q112219631	3823427
Q104873834	3827710
Q7326121	3829230
Q55890084	3830697
Q55890039	3832059
Q6680498	3834690
Q1804470	3838477
Q98754830	3840286
Q94862958	3842493
Q55890043	3842508
Q94863069	3842543
Q104449919	3846344
Q104446685	3846411
Q104651677	3846627
Q104651678	3846635
Q1447135	3849522
Q18844163	3855427
Q99738	3855791
Q65054886	3855918
Q12369832	3855939
Q114238512	3858456
Q130225160	3859523
Q96209666	3863262
Q96209684	3863300
Q96209661	3863364
Q96209617	3863553
Q229545	3863647
Q95802	3865147
Q113244664	3869049
Q106512789	3879928
Q94487478	3879963
Q96572823	3879969
Q34013	3882717
Q130481774	3883234
Q5929243	3883568
Q113244663	3883630
Q20724904	3883675
Q113244353	3883738
Q113244348	3883796
Q113244183	3883840
Q15433516	3884085
Q3047867	3885972
Q100895803	3892219
Q6966052	3898747
Q51841202	3899022
Q89284422	3902907
Q335092	3903015
Q97628037	3903078
Q130223484	3903477
Q5973025	3904133
Q134961745	3906468
Q126950569	3906960
Q126949679	3906994
Q126950363	3907051
Q321706	3907116
Q18221940	3907175
Q105361133	3908022
Q105361141	3908090
Q105375209	3908165
Q105375191	3908232
Q76036604	3909065
Q131554216	3913315
Q4830357	3930489
Q7529078	3938148
Q3111264	3938397
Q18450	3938515
Q75304022	3938769
Q50511485	3938975
Q75529949	3939107
Q75530005	3939313
Q75530006	3939411
Q7790380	3939620
Q108840573	3939952
Q112540616	3940424
Q9339540	3942802
Q76153181	3944842
Q104411838	3945543
Q3437847	3946217
Q287784	3949090
Q18527914	3953496
Q118868779	3953542
Q75282578	3962539
Q123651660	3971678
Q117787421	3973680
Q5721742	3978482
Q104549160	3984921
Q96336381	3984960
Q50824689	3987976
Q112865378	3992734
Q3104280	3994039
Q7618945	3994168
Q130481667	3995319
