# Geni relationship path to 6000000075398472169 (individual)
#
# GENERATED by the geni collector extension from https://www.geni.com/people/x/6000000075398472169.
# Do not hand-edit: re-run the collector instead.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps --- half-siblings above all, which no step word states:
# Bai Jian 白建 is Charlemagne's 6th great grandson's fiancée's husband's partner's
# daughter's husband's 8th great grandfather's partner's third cousin five times
# removed's husband's fourth great grandfather.
#
# ANCHOR VERIFIED: step 1 is geni:6000000002457013227, Charlemagne, not the viewer.
# ONE chain, 44 steps.
#
# ⛔ AN IN-LAW CHAIN REPORTED AS via=blood. Classified inlaw by hand per queue.md, off
# the relation words and Geni's prose: step 10 "his fiancee", step 11 "her husband",
# step 12 "his partner", step 25 "his partner", step 38 "her husband". `inlaw_state`
# reads not_offered because rule 3 stops the second search once blood resolves.
# Fourth known instance, with Wen Jifu the third -- the two share steps 1-24, so the
# defect is not confined to one lineage's markup.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Pépin, king of Italy	his son	geni:6000000003962328571
3	Princess Adelais of Italy and Lombardia	his daughter	geni:6000000040386325836
4	Oda of Thuringia	her daughter	geni:6000000001156994355
5	Otto I the Illustrious, Duke of Saxony	her son	geni:6000000001196707179
6	Henry I "The Fowler", king of Germany	his son	geni:6000000000444676198
7	Otto I, Holy Roman emperor	his son	geni:6000000000701225368
8	Otto II, Holy Roman Emperor	his son	geni:6000000000549937047
9	Otto III, Holy Roman Emperor	his son	geni:6000000003439632313
10	Zoe Porphyrogenita, byzantine empress	his fiancée	geni:385912840740007136
11	Constantine IX Monomachos, byzantine emperor	her husband	geni:385935664970005621
12	Guarandukht Bagrationi, of Georgia	his partner	geni:6000000024168588582
13	daughter of Smbat of Lori	her daughter	geni:6000000032327207506
14	Sultan Alp Arslan	her husband	geni:6000000031528209013
15	Dawud Chaghri Bey, Lord of Khorasan	his father	geni:6000000031528142916
16	n n	his mother	geni:6000000035218690155
17	Inal Kut Chor	her father	geni:6000000035218736073
18	Kut Chor	his mother	geni:6000000115311613394
19	Turgesh Khagan Kut Chor	her father	geni:6000000115311392405
20	Princess Jinhe Ashina	his mother	geni:6000000115313244880
21	Huaidao Ashina	her father	geni:6000000115313276887
22	Huseluo Ashina	his father	geni:6000000115312653996
23	Princess Hengyang of Tang China	his mother	geni:6000000115311622874
24	Emperor Gaozu of Tang	her father	geni:6000000002188101188
25	楊氏	his partner	geni:6000000146010673880
26	Yang Su 楊素	her father	geni:6000000074704750787
27	Yang Fu 楊敷	his father	geni:6000000074705648192
28	Yang Xuan 楊暄	his father	geni:6000000074705589245
29	Yang Jian 楊儉	his brother	geni:6000000074705461423
30	Yang Wenyi 楊文异	his son	geni:6000000074705361477
31	Yang Anren 楊安仁	his son	geni:6000000074705692211
32	Yang Deli 楊德立	his son	geni:6000000074705834152
33	Yang Yuqing 楊餘慶	his son	geni:6000000074768404980
34	Yang Yinchao 楊隱朝	his son	geni:6000000075050085209
35	Yang Yanke 楊燕客	his son	geni:6000000075050868831
36	Yang Shen 楊審	his son	geni:6000000075050938895
37	楊氏	his daughter	geni:6000000143190747821
38	Bai Juyi 白居易	her husband	geni:6000000075398814949
39	Bai Jigeng 白季庚	his father	geni:6000000075398533182
40	Bai Huang 白鍠	his father	geni:6000000075398799987
41	Bai Wen 白溫	his father	geni:6000000075398424335
42	Bai Zhishan 白志善	his father	geni:6000000075398854908
43	Bai Shitong 白士通	his father	geni:6000000075399023824
44	Bai Jian 白建	his father	geni:6000000075398472169
