# Geni relationship path to 6000000016356364856 (individual)
#
# GENERATED by the geni collector extension from https://www.geni.com/people/x/6000000016356364856.
# Do not hand-edit: re-run the collector instead.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps --- half-siblings above all, which no step word states:
# Hugh Leslie Gibb, Jr is Charlemagne's 34th great grandson.
#
# ANCHOR VERIFIED: step 1 is geni:6000000002457013227, Charlemagne, not the viewer.
# ONE chain, 37 steps. A clean blood descent: no marriage word in the prose, and
# `inlaw_state` is resolved_none rather than not_offered, so the second search ran too.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Giséle of Cysoing	his daughter	geni:6000000000424624719
4	Berengar I, emperor of the Romans	her son	geni:6000000001669654269
5	Gisela of Friuli	his daughter	geni:6000000008592343633
6	Berengar II of Ivrea, king of Italy	her son	geni:6000000005936551695
7	Rozala of Italy	his daughter	geni:4258970970100070152
8	Baldwin IV the Bearded, count of Flanders	her son	geni:6000000001412935350
9	Baldwin V, count of Flanders	his son	geni:6000000000769899870
10	Matilda of Flanders	his daughter	geni:6000000009432318518
11	Henry I "Beauclerc", King of England	her son	geni:6000000000559404221
12	Elizabeth FitzRoy	his daughter	geni:6000000002041979346
13	Bethóc MacFergus, of Galloway	her daughter	geni:6000000002043178570
14	Thomas of Moray	her son	geni:6000000111317410882
15	Thomas Randolph, Lord Chamberlain of Scotland	his son	geni:6000000002134788717
16	Sir Thomas Randolph, of Strathnith, Chamberlain of Scotland	his son	geni:6000000003645832358
17	Thomas Randolph, 1st Earl of Moray	his son	geni:6000000001713382550
18	Isabella Randolph	his daughter	geni:6000000021772173724
19	George de Dunbar, 9th/10th Earl of Dunbar, 3rd Earl of March	her son	geni:6000000021772471682
20	Janet Dunbar of March	his daughter	geni:6000000002576731664
21	Catherine Seton	her daughter	geni:6000000003646023372
22	John Stewart, 10th Earl of Lennox	her son	geni:6000000002991797769
23	Elizabeth Stewart, Countess of Argyle	his daughter	geni:6000000000850596018
24	Donald Campbell, Abbot of Coupar Angus	her son	geni:6000000000574109820
25	Nichol Campbell, MA, of Keithick	his son	geni:6000000058413101822
26	Margaret Campbell	his daughter	geni:6000000008248491850
27	Christina Drummond	her daughter	geni:6000000017316397736
28	Alexander Laing, I	her son	geni:6000000013195148919
29	John Laing	his son	geni:6000000013196088897
30	Alexander Laing	his son	geni:6000000216405234825
31	Margaret Gibb	his daughter	geni:6000000016468947439
32	William Gibb	her son	geni:6000000016468662683
33	Matthew Gibb	his son	geni:6000000016468910271
34	William Gibb	his son	geni:6000000016468944728
35	Matthew Gibb	his son	geni:6000000016468918820
36	Hugh Leslie Gibb, Sr	his son	geni:6000000016469047023
37	Hugh Leslie Gibb, Jr	his son	geni:6000000016356364856
